category	sub category	Benchmark	CTRL	status	cputime(s)	memory(MB)	status	cputime(s)	memory(MB)	status	cputime(s)	memory(MB)	status	cputime(s)	memory(MB)	status	cputime(s)	memory(MB)	status	cputime(s)	memory(MB)	status	cputime(s)	memory(MB)
ReachSafety-Sequentialized	seq-mthreaded-reduced	pals_lcr.4.1.ufo.BOUNDED-8.pals.c.v+sep-reducer.yml	False	false(unreach-call)	32.814560462	293.90848	false(unreach-call)	33.888459436	294.170624	false(unreach-call)	32.636785767	294.117376	false(unreach-call)	35.097067681	294.961152	false(unreach-call)	35.547332006	294.912	false(unreach-call)	34.197632334	294.948864	false(unreach-call)	34.922651246	294.912
ReachSafety-Sequentialized	seq-mthreaded-reduced	pals_lcr.4.1.ufo.UNBOUNDED.pals.c.v+cfa-reducer.yml	False	OUT OF MEMORY	65.85878565	4999.999488	OUT OF MEMORY	64.823540174	4999.999488	OUT OF MEMORY	67.280491155	4999.999488	OUT OF MEMORY	66.280836212	4999.999488	OUT OF MEMORY	66.510657969	4999.999488	OUT OF MEMORY	66.381992175	4999.999488	OUT OF MEMORY	64.161590717	4999.999488
ReachSafety-Sequentialized	seq-mthreaded-reduced	pals_lcr.4.1.ufo.UNBOUNDED.pals.c.v+lhb-reducer.yml	False	OUT OF MEMORY	81.755222517	4999.999488	OUT OF MEMORY	81.535881966	4999.999488	OUT OF MEMORY	85.075262506	4999.999488	OUT OF MEMORY	84.003597711	4999.999488	OUT OF MEMORY	83.924968363	4999.999488	OUT OF MEMORY	84.122343896	4999.999488	OUT OF MEMORY	83.996222994	4999.999488
ReachSafety-Sequentialized	seq-mthreaded-reduced	pals_lcr.4.1.ufo.UNBOUNDED.pals.c.v+nlh-reducer.yml	False	OUT OF MEMORY	41.164551481	4999.999488	OUT OF MEMORY	40.718974724	4999.999488	OUT OF MEMORY	41.062309535	4999.999488	OUT OF MEMORY	41.451714338	4999.999488	OUT OF MEMORY	39.835738492	4999.999488	OUT OF MEMORY	40.412913846	4999.999488	OUT OF MEMORY	38.002970304	4999.999488
ReachSafety-Sequentialized	seq-mthreaded-reduced	pals_lcr.4.1.ufo.UNBOUNDED.pals.c.v+sep-reducer.yml	False	false(unreach-call)	34.467588477	290.504704	false(unreach-call)	34.346866348	290.566144	false(unreach-call)	34.377576094	290.607104	false(unreach-call)	35.273642022	291.299328	false(unreach-call)	34.149690331	291.291136	false(unreach-call)	33.085392179	291.34848	false(unreach-call)	36.724069716	291.336192
ReachSafety-Sequentialized	seq-mthreaded-reduced	pals_lcr.4.ufo.BOUNDED-8.pals.c.v+cfa-reducer.yml	True	OUT OF MEMORY	55.31394493	4999.999488	OUT OF MEMORY	54.68610364	4999.999488	OUT OF MEMORY	52.787543609	4999.999488	OUT OF MEMORY	54.447017567	4999.999488	OUT OF MEMORY	56.383632357	4999.999488	OUT OF MEMORY	55.535353323	4999.999488	OUT OF MEMORY	55.581695715	4999.999488
ReachSafety-Sequentialized	seq-mthreaded-reduced	pals_lcr.4.ufo.BOUNDED-8.pals.c.v+lhb-reducer.yml	True	OUT OF MEMORY	64.121046708	4999.999488	OUT OF MEMORY	62.694843797	4999.999488	OUT OF MEMORY	64.144564202	4999.999488	OUT OF MEMORY	64.166518752	4999.999488	OUT OF MEMORY	64.731701143	4999.999488	OUT OF MEMORY	64.50758976	4999.999488	OUT OF MEMORY	63.924086642	4999.999488
ReachSafety-Sequentialized	seq-mthreaded-reduced	pals_lcr.4.ufo.BOUNDED-8.pals.c.v+nlh-reducer.yml	True	OUT OF MEMORY	47.233496529	4999.999488	OUT OF MEMORY	46.291302188	4999.999488	OUT OF MEMORY	45.522020371	4999.999488	OUT OF MEMORY	46.63679844	4999.999488	OUT OF MEMORY	48.630860506	4999.999488	OUT OF MEMORY	46.970854932	4999.999488	OUT OF MEMORY	47.106338896	4999.999488
ReachSafety-Sequentialized	seq-mthreaded-reduced	pals_lcr.4.ufo.BOUNDED-8.pals.c.v+sep-reducer.yml	True	true	42.055254704	294.862848	true	41.873800335	294.744064	true	41.033942572	294.752256	true	41.32531885	295.882752	true	43.426719488	295.747584	true	42.42443003	295.919616	true	43.296164806	295.809024
ReachSafety-Sequentialized	seq-mthreaded-reduced	pals_lcr.4.ufo.UNBOUNDED.pals.c.v+cfa-reducer.yml	True	OUT OF MEMORY	68.344596135	4999.999488	OUT OF MEMORY	68.133074624	4999.999488	OUT OF MEMORY	67.159693927	4999.999488	OUT OF MEMORY	67.460583362	4999.999488	OUT OF MEMORY	68.912893683	4999.999488	OUT OF MEMORY	68.232883631	4999.999488	OUT OF MEMORY	66.966664886	4999.999488
ReachSafety-Sequentialized	seq-mthreaded-reduced	pals_lcr.4.ufo.UNBOUNDED.pals.c.v+lhb-reducer.yml	True	OUT OF MEMORY	82.209335476	4999.999488	OUT OF MEMORY	86.146931629	4999.999488	OUT OF MEMORY	85.83574472	4999.999488	OUT OF MEMORY	84.388654514	4999.999488	OUT OF MEMORY	86.032014519	4999.999488	OUT OF MEMORY	85.771151076	4999.999488	OUT OF MEMORY	84.209576201	4999.999488
ReachSafety-Sequentialized	seq-mthreaded-reduced	pals_lcr.4.ufo.UNBOUNDED.pals.c.v+nlh-reducer.yml	True	OUT OF MEMORY	42.849509991	4999.999488	OUT OF MEMORY	40.70201026	4999.999488	OUT OF MEMORY	39.634048055	4999.999488	OUT OF MEMORY	41.000239681	4999.999488	OUT OF MEMORY	43.132116648	4999.999488	OUT OF MEMORY	41.904229793	4999.999488	OUT OF MEMORY	41.608345588	4999.999488
ReachSafety-Sequentialized	seq-mthreaded-reduced	pals_lcr.4.ufo.UNBOUNDED.pals.c.v+sep-reducer.yml	True	TIMEOUT	301.059370915	524.234752	TIMEOUT	301.029205337	524.67712	TIMEOUT	301.046025347	524.640256	TIMEOUT	301.03998676	525.479936	TIMEOUT	301.051646122	525.418496	TIMEOUT	300.986987446	525.43488	TIMEOUT	301.032057905	525.471744
ReachSafety-Sequentialized	seq-mthreaded-reduced	pals_lcr.5.1.ufo.BOUNDED-10.pals.c.p+lhb-reducer.yml	False	OUT OF MEMORY	81.135937473	4999.999488	OUT OF MEMORY	81.237235233	4999.999488	OUT OF MEMORY	80.251423853	4999.999488	OUT OF MEMORY	79.66377516	4999.999488	OUT OF MEMORY	81.722822001	4999.999488	OUT OF MEMORY	80.894367742	4999.999488	OUT OF MEMORY	82.509267589	4999.999488
ReachSafety-Sequentialized	seq-mthreaded-reduced	pals_lcr.5.1.ufo.BOUNDED-10.pals.c.v+cfa-reducer.yml	False	OUT OF MEMORY	64.57015737	4999.999488	OUT OF MEMORY	62.171290861	4999.999488	OUT OF MEMORY	62.399905147	4999.999488	OUT OF MEMORY	62.795501953	4999.999488	OUT OF MEMORY	63.966917608	4999.999488	OUT OF MEMORY	65.036142115	4999.999488	OUT OF MEMORY	63.802298983	4999.999488
ReachSafety-Sequentialized	seq-mthreaded-reduced	pals_lcr.5.1.ufo.BOUNDED-10.pals.c.v+lhb-reducer.yml	False	OUT OF MEMORY	73.216748998	4999.999488	OUT OF MEMORY	73.076308687	4999.999488	OUT OF MEMORY	73.183910767	4999.999488	OUT OF MEMORY	74.852221415	4999.999488	OUT OF MEMORY	72.65151128	4999.999488	OUT OF MEMORY	74.893834044	4999.999488	OUT OF MEMORY	73.471392908	4999.999488
ReachSafety-Sequentialized	seq-mthreaded-reduced	pals_lcr.5.1.ufo.BOUNDED-10.pals.c.v+nlh-reducer.yml	False	OUT OF MEMORY	54.060917836	4999.999488	OUT OF MEMORY	57.591633617	4999.999488	OUT OF MEMORY	56.738234771	4999.999488	OUT OF MEMORY	55.705760656	4999.999488	OUT OF MEMORY	56.735728495	4999.999488	OUT OF MEMORY	57.66593092	4999.999488	OUT OF MEMORY	56.384261416	4999.999488
ReachSafety-Sequentialized	seq-mthreaded-reduced	pals_lcr.5.1.ufo.BOUNDED-10.pals.c.v+sep-reducer.yml	False	false(unreach-call)	232.59043091	1496.477696	false(unreach-call)	239.079309095	1497.124864	false(unreach-call)	232.237842735	1497.182208	false(unreach-call)	238.638861277	1498.292224	false(unreach-call)	245.95939383	1498.324992	false(unreach-call)	241.636525111	1498.247168	false(unreach-call)	240.159071411	1498.284032
ReachSafety-Sequentialized	seq-mthreaded-reduced	pals_lcr.5.1.ufo.UNBOUNDED.pals.c.p+lhb-reducer.yml	False	OUT OF MEMORY	74.912192831	4999.999488	OUT OF MEMORY	77.613606871	4999.999488	OUT OF MEMORY	77.999353829	4999.999488	OUT OF MEMORY	78.903474311	4999.999488	OUT OF MEMORY	79.010431463	4999.999488	OUT OF MEMORY	79.469522116	4999.999488	OUT OF MEMORY	79.368090075	4999.999488
ReachSafety-Sequentialized	seq-mthreaded-reduced	pals_lcr.5.1.ufo.UNBOUNDED.pals.c.v+cfa-reducer.yml	False	OUT OF MEMORY	56.771537196	4999.999488	OUT OF MEMORY	57.215237953	4999.999488	OUT OF MEMORY	58.919413948	4999.999488	OUT OF MEMORY	58.379539882	4999.999488	OUT OF MEMORY	57.195512189	4999.999488	OUT OF MEMORY	59.304120236	4999.999488	OUT OF MEMORY	58.606583093	4999.999488
ReachSafety-Sequentialized	seq-mthreaded-reduced	pals_lcr.5.1.ufo.UNBOUNDED.pals.c.v+lhb-reducer.yml	False	OUT OF MEMORY	88.597719596	4999.999488	OUT OF MEMORY	90.83039515	4999.999488	OUT OF MEMORY	89.739802286	4999.999488	OUT OF MEMORY	91.689266948	4999.999488	OUT OF MEMORY	90.932486956	4999.999488	OUT OF MEMORY	91.389606762	4999.999488	OUT OF MEMORY	91.244673607	4999.999488
ReachSafety-Sequentialized	seq-mthreaded-reduced	pals_lcr.5.1.ufo.UNBOUNDED.pals.c.v+nlh-reducer.yml	False	OUT OF MEMORY	39.373751662	4999.999488	OUT OF MEMORY	40.172295538	4999.999488	OUT OF MEMORY	41.286767687	4999.999488	OUT OF MEMORY	40.481951171	4999.999488	OUT OF MEMORY	40.284393618	4999.999488	OUT OF MEMORY	40.600652285	4999.999488	OUT OF MEMORY	40.610653723	4999.999488
ReachSafety-Sequentialized	seq-mthreaded-reduced	pals_lcr.5.1.ufo.UNBOUNDED.pals.c.v+sep-reducer.yml	False	false(unreach-call)	244.370847105	1407.700992	false(unreach-call)	235.520708913	1408.258048	false(unreach-call)	247.765050815	1408.24576	false(unreach-call)	240.454654936	1409.294336	false(unreach-call)	236.814033244	1409.31072	false(unreach-call)	242.07046519	1409.265664	false(unreach-call)	243.165831127	1409.343488
ReachSafety-Sequentialized	seq-mthreaded-reduced	pals_lcr.5.ufo.BOUNDED-10.pals.c.p+lhb-reducer.yml	True	OUT OF MEMORY	79.789015171	4999.999488	OUT OF MEMORY	80.998940864	4999.999488	OUT OF MEMORY	81.597294393	4999.999488	OUT OF MEMORY	83.339409853	4999.999488	OUT OF MEMORY	79.277921098	4999.999488	OUT OF MEMORY	81.597480476	4999.999488	OUT OF MEMORY	80.166492695	4999.999488
ReachSafety-Sequentialized	seq-mthreaded-reduced	pals_lcr.5.ufo.BOUNDED-10.pals.c.v+cfa-reducer.yml	True	OUT OF MEMORY	59.092838692	4999.999488	OUT OF MEMORY	60.58124144	4999.999488	OUT OF MEMORY	61.859012788	4999.999488	OUT OF MEMORY	61.26682363	4999.999488	OUT OF MEMORY	60.813939227	4999.999488	OUT OF MEMORY	60.94401244	4999.999488	OUT OF MEMORY	60.786847022	4999.999488
ReachSafety-Sequentialized	seq-mthreaded-reduced	pals_lcr.5.ufo.BOUNDED-10.pals.c.v+lhb-reducer.yml	True	OUT OF MEMORY	70.827263262	4999.999488	OUT OF MEMORY	71.282417215	4999.999488	OUT OF MEMORY	73.163584862	4999.999488	OUT OF MEMORY	73.904713639	4999.999488	OUT OF MEMORY	72.423451692	4999.999488	OUT OF MEMORY	72.643742501	4999.999488	OUT OF MEMORY	72.950570435	4999.999488
ReachSafety-Sequentialized	seq-mthreaded-reduced	pals_lcr.5.ufo.BOUNDED-10.pals.c.v+nlh-reducer.yml	True	OUT OF MEMORY	53.111864007	4999.999488	OUT OF MEMORY	54.751186723	4999.999488	OUT OF MEMORY	56.505308931	4999.999488	OUT OF MEMORY	54.209574326	4999.999488	OUT OF MEMORY	54.468046428	4999.999488	OUT OF MEMORY	55.632348657	4999.999488	OUT OF MEMORY	56.142189421	4999.999488
ReachSafety-Sequentialized	seq-mthreaded-reduced	pals_lcr.5.ufo.BOUNDED-10.pals.c.v+sep-reducer.yml	True	TIMEOUT	301.152252982	1496.190976	TIMEOUT	301.033271916	1497.083904	TIMEOUT	301.08968256	1497.071616	TIMEOUT	301.124978124	1498.238976	TIMEOUT	301.17188489	1498.243072	TIMEOUT	301.029279491	1498.23488	TIMEOUT	301.13201514	1498.259456
ReachSafety-Sequentialized	seq-mthreaded-reduced	pals_lcr.5.ufo.UNBOUNDED.pals.c.v+cfa-reducer.yml	True	OUT OF MEMORY	54.029010495	4999.999488	OUT OF MEMORY	56.828131286	4999.999488	OUT OF MEMORY	57.751159709	4999.999488	OUT OF MEMORY	56.704274851	4999.999488	OUT OF MEMORY	55.105307856	4999.999488	OUT OF MEMORY	56.367686893	4999.999488	OUT OF MEMORY	57.27868319	4999.999488
ReachSafety-Sequentialized	seq-mthreaded-reduced	pals_lcr.5.ufo.UNBOUNDED.pals.c.v+lhb-reducer.yml	True	OUT OF MEMORY	86.454300455	4999.999488	OUT OF MEMORY	87.018765812	4999.999488	OUT OF MEMORY	89.5752462	4999.999488	OUT OF MEMORY	90.1208609	4999.999488	OUT OF MEMORY	87.378279582	4999.999488	OUT OF MEMORY	88.620419619	4999.999488	OUT OF MEMORY	86.135987878	4999.999488
ReachSafety-Sequentialized	seq-mthreaded-reduced	pals_lcr.5.ufo.UNBOUNDED.pals.c.v+nlh-reducer.yml	True	OUT OF MEMORY	38.737745479	4999.999488	OUT OF MEMORY	38.656706769	4999.999488	OUT OF MEMORY	38.332144546	4999.999488	OUT OF MEMORY	40.622073784	4999.999488	OUT OF MEMORY	38.411997538	4999.999488	OUT OF MEMORY	39.460403034	4999.999488	OUT OF MEMORY	40.776202827	4999.999488
ReachSafety-Sequentialized	seq-mthreaded-reduced	pals_lcr.5.ufo.UNBOUNDED.pals.c.v+sep-reducer.yml	True	TIMEOUT	301.12940176	1407.361024	TIMEOUT	301.145602298	1408.708608	TIMEOUT	301.095939961	1408.73728	TIMEOUT	301.096123626	1409.794048	TIMEOUT	301.373191028	1409.773568	TIMEOUT	301.309535325	1409.773568	TIMEOUT	301.091976682	1409.728512
ReachSafety-Sequentialized	seq-mthreaded-reduced	pals_lcr.6.1.ufo.BOUNDED-12.pals.c.p+lhb-reducer.yml	False	OUT OF MEMORY	81.825918081	4999.999488	OUT OF MEMORY	81.886476458	4999.999488	OUT OF MEMORY	80.168713308	4999.999488	OUT OF MEMORY	82.118833477	4999.999488	OUT OF MEMORY	80.771303524	4999.999488	OUT OF MEMORY	83.119526327	4999.999488	OUT OF MEMORY	81.579798905	4999.999488
ReachSafety-Sequentialized	seq-mthreaded-reduced	pals_lcr.6.1.ufo.BOUNDED-12.pals.c.v+cfa-reducer.yml	False	OUT OF MEMORY	84.531490993	4999.999488	OUT OF MEMORY	82.416639945	4999.999488	OUT OF MEMORY	84.967634126	4999.999488	OUT OF MEMORY	83.261741961	4999.999488	OUT OF MEMORY	82.423154483	4999.999488	OUT OF MEMORY	84.565148119	4999.999488	OUT OF MEMORY	80.702741475	4999.999488
ReachSafety-Sequentialized	seq-mthreaded-reduced	pals_lcr.6.1.ufo.BOUNDED-12.pals.c.v+lhb-reducer.yml	False	OUT OF MEMORY	96.334364503	4999.999488	OUT OF MEMORY	95.391453391	4999.999488	OUT OF MEMORY	98.397867239	4999.999488	OUT OF MEMORY	97.123581197	4999.999488	OUT OF MEMORY	97.751555989	4999.999488	OUT OF MEMORY	95.66158365	4999.999488	OUT OF MEMORY	95.858455794	4999.999488
ReachSafety-Sequentialized	seq-mthreaded-reduced	pals_lcr.6.1.ufo.BOUNDED-12.pals.c.v+nlh-reducer.yml	False	OUT OF MEMORY	37.996494296	4999.999488	OUT OF MEMORY	37.2931918	4999.999488	OUT OF MEMORY	36.41319269	4999.999488	OUT OF MEMORY	38.402513951	4999.999488	OUT OF MEMORY	38.253093433	4999.999488	OUT OF MEMORY	37.985061686	4999.999488	OUT OF MEMORY	37.543961901	4999.999488
ReachSafety-Sequentialized	seq-mthreaded-reduced	pals_lcr.6.1.ufo.BOUNDED-12.pals.c.v+sep-reducer.yml	False	TIMEOUT	301.494120446	4241.965056	TIMEOUT	301.450756592	4242.88256	TIMEOUT	301.097828249	4242.952192	TIMEOUT	301.381766947	4244.942848	TIMEOUT	301.371736082	4244.856832	TIMEOUT	301.425113706	4244.93056	TIMEOUT	301.303194173	4244.942848
ReachSafety-Sequentialized	seq-mthreaded-reduced	pals_lcr.6.1.ufo.UNBOUNDED.pals.c.p+lhb-reducer.yml	False	OUT OF MEMORY	73.474332453	4999.999488	OUT OF MEMORY	74.219200021	4999.999488	OUT OF MEMORY	75.6541479	4999.999488	OUT OF MEMORY	73.731077168	4999.999488	OUT OF MEMORY	77.260847623	4999.999488	OUT OF MEMORY	77.000784465	4999.999488	OUT OF MEMORY	75.942127493	4999.999488
ReachSafety-Sequentialized	seq-mthreaded-reduced	pals_lcr.6.1.ufo.UNBOUNDED.pals.c.v+cfa-reducer.yml	False	OUT OF MEMORY	82.113141795	4999.999488	OUT OF MEMORY	78.614947393	4999.999488	OUT OF MEMORY	78.797767984	4999.999488	OUT OF MEMORY	81.961146824	4999.999488	OUT OF MEMORY	83.152121637	4999.999488	OUT OF MEMORY	81.434040716	4999.999488	OUT OF MEMORY	81.66975014	4999.999488
ReachSafety-Sequentialized	seq-mthreaded-reduced	pals_lcr.6.1.ufo.UNBOUNDED.pals.c.v+lhb-reducer.yml	False	OUT OF MEMORY	112.284608742	4999.999488	OUT OF MEMORY	113.793328816	4999.999488	OUT OF MEMORY	114.836724157	4999.999488	OUT OF MEMORY	109.963408245	4999.999488	OUT OF MEMORY	110.518272931	4999.999488	OUT OF MEMORY	113.909580603	4999.999488	OUT OF MEMORY	114.204955443	4999.999488
ReachSafety-Sequentialized	seq-mthreaded-reduced	pals_lcr.6.1.ufo.UNBOUNDED.pals.c.v+nlh-reducer.yml	False	OUT OF MEMORY	35.623227099	4999.999488	OUT OF MEMORY	36.0558693	4999.999488	OUT OF MEMORY	36.80481642	4999.999488	OUT OF MEMORY	35.692819617	4999.999488	OUT OF MEMORY	35.386509348	4999.999488	OUT OF MEMORY	34.822757947	4999.999488	OUT OF MEMORY	36.053768244	4999.999488
ReachSafety-Sequentialized	seq-mthreaded-reduced	pals_lcr.6.1.ufo.UNBOUNDED.pals.c.v+sep-reducer.yml	False	TIMEOUT	301.420425354	4291.018752	TIMEOUT	301.501514178	4291.907584	TIMEOUT	301.516062659	4291.9936	TIMEOUT	300.753302723	4293.742592	TIMEOUT	301.514983981	4293.7344	TIMEOUT	301.320653162	4293.742592	TIMEOUT	301.637489302	4293.750784
ReachSafety-Sequentialized	seq-mthreaded-reduced	pals_lcr.6.ufo.BOUNDED-12.pals.c.p+lhb-reducer.yml	True	OUT OF MEMORY	78.685219314	4999.999488	OUT OF MEMORY	78.928147247	4999.999488	OUT OF MEMORY	76.452836175	4999.999488	OUT OF MEMORY	79.30940551	4999.999488	OUT OF MEMORY	81.042544454	4999.999488	OUT OF MEMORY	81.123227474	4999.999488	OUT OF MEMORY	80.028814601	4999.999488
ReachSafety-Sequentialized	seq-mthreaded-reduced	pals_lcr.6.ufo.BOUNDED-12.pals.c.v+cfa-reducer.yml	True	OUT OF MEMORY	82.433965372	4999.999488	OUT OF MEMORY	79.473408584	4999.999488	OUT OF MEMORY	80.142752051	4999.999488	OUT OF MEMORY	79.946969999	4999.999488	OUT OF MEMORY	77.965344481	4999.999488	OUT OF MEMORY	79.709719233	4999.999488	OUT OF MEMORY	80.521272475	4999.999488
ReachSafety-Sequentialized	seq-mthreaded-reduced	pals_lcr.6.ufo.BOUNDED-12.pals.c.v+lhb-reducer.yml	True	OUT OF MEMORY	95.889795497	4999.999488	OUT OF MEMORY	95.385196679	4999.999488	OUT OF MEMORY	95.629334543	4999.999488	OUT OF MEMORY	94.567321755	4999.999488	OUT OF MEMORY	95.682556808	4999.999488	OUT OF MEMORY	96.621837869	4999.999488	OUT OF MEMORY	95.122157567	4999.999488
ReachSafety-Sequentialized	seq-mthreaded-reduced	pals_lcr.6.ufo.BOUNDED-12.pals.c.v+nlh-reducer.yml	True	OUT OF MEMORY	36.959539369	4999.999488	OUT OF MEMORY	36.187808977	4999.999488	OUT OF MEMORY	37.057422596	4999.999488	OUT OF MEMORY	35.187467267	4999.999488	OUT OF MEMORY	37.461434327	4999.999488	OUT OF MEMORY	35.669483086	4999.999488	OUT OF MEMORY	35.445350095	4999.999488
ReachSafety-Sequentialized	seq-mthreaded-reduced	pals_lcr.6.ufo.BOUNDED-12.pals.c.v+sep-reducer.yml	True	TIMEOUT	301.416153984	4241.399808	TIMEOUT	301.434317612	4242.47296	TIMEOUT	301.536581719	4242.436096	TIMEOUT	301.384015901	4244.2752	TIMEOUT	301.482664231	4244.221952	TIMEOUT	301.506474006	4244.205568	TIMEOUT	301.436588708	4244.262912
ReachSafety-Sequentialized	seq-mthreaded-reduced	pals_lcr.6.ufo.UNBOUNDED.pals.c.p+lhb-reducer.yml	True	OUT OF MEMORY	75.436621029	4999.999488	OUT OF MEMORY	73.783306509	4999.999488	OUT OF MEMORY	71.698898445	4999.999488	OUT OF MEMORY	72.441718158	4999.999488	OUT OF MEMORY	77.799829746	4999.999488	OUT OF MEMORY	76.827620496	4999.999488	OUT OF MEMORY	75.125522618	4999.999488
ReachSafety-Sequentialized	seq-mthreaded-reduced	pals_lcr.6.ufo.UNBOUNDED.pals.c.v+cfa-reducer.yml	True	OUT OF MEMORY	78.609691694	4999.999488	OUT OF MEMORY	79.326517365	4999.999488	OUT OF MEMORY	80.583932177	4999.999488	OUT OF MEMORY	78.215471927	4999.999488	OUT OF MEMORY	79.399244289	4999.999488	OUT OF MEMORY	80.35584317	4999.999488	OUT OF MEMORY	77.543933245	4999.999488
ReachSafety-Sequentialized	seq-mthreaded-reduced	pals_lcr.6.ufo.UNBOUNDED.pals.c.v+lhb-reducer.yml	True	OUT OF MEMORY	108.741074889	4999.999488	OUT OF MEMORY	106.552846548	4999.999488	OUT OF MEMORY	112.267802793	4999.999488	OUT OF MEMORY	112.602387561	4999.999488	OUT OF MEMORY	114.183141661	4999.999488	OUT OF MEMORY	112.42926648	4999.999488	OUT OF MEMORY	110.789509288	4999.999488
ReachSafety-Sequentialized	seq-mthreaded-reduced	pals_lcr.6.ufo.UNBOUNDED.pals.c.v+nlh-reducer.yml	True	OUT OF MEMORY	35.031952287	4999.999488	OUT OF MEMORY	35.452877542	4999.999488	OUT OF MEMORY	37.188306562	4999.999488	OUT OF MEMORY	33.500446367	4999.999488	OUT OF MEMORY	32.198414239	4999.999488	OUT OF MEMORY	35.48614348	4999.999488	OUT OF MEMORY	33.447708658	4999.999488
ReachSafety-Sequentialized	seq-mthreaded-reduced	pals_lcr.6.ufo.UNBOUNDED.pals.c.v+sep-reducer.yml	True	TIMEOUT	301.424545989	4290.646016	TIMEOUT	301.460370914	4291.50208	TIMEOUT	301.456559397	4291.514368	TIMEOUT	301.1682699	4293.357568	TIMEOUT	301.334537155	4293.361664	TIMEOUT	301.355245377	4293.26336	TIMEOUT	301.412677781	4293.20192
ReachSafety-Sequentialized	seq-mthreaded-reduced	pals_lcr.7.1.ufo.BOUNDED-14.pals.c.v+cfa-reducer.yml	False	OUT OF MEMORY	80.118346092	4999.999488	OUT OF MEMORY	75.35195822	4999.999488	OUT OF MEMORY	82.163945777	4999.999488	OUT OF MEMORY	81.012994794	4999.999488	OUT OF MEMORY	83.321201206	4999.999488	OUT OF MEMORY	82.906689035	4999.999488	OUT OF MEMORY	80.121989695	4999.999488
ReachSafety-Sequentialized	seq-mthreaded-reduced	pals_lcr.7.1.ufo.BOUNDED-14.pals.c.v+lhb-reducer.yml	False	OUT OF MEMORY	169.028777102	4999.999488	OUT OF MEMORY	169.162385282	4999.999488	OUT OF MEMORY	168.120155774	4999.999488	OUT OF MEMORY	169.494461592	4999.999488	OUT OF MEMORY	177.350608807	4999.999488	OUT OF MEMORY	169.734705024	4999.999488	OUT OF MEMORY	171.214956459	4999.999488
ReachSafety-Sequentialized	seq-mthreaded-reduced	pals_lcr.7.1.ufo.BOUNDED-14.pals.c.v+nlh-reducer.yml	False	OUT OF MEMORY	41.544528582	4999.999488	OUT OF MEMORY	39.607945035	4999.999488	OUT OF MEMORY	40.99471781	4999.999488	OUT OF MEMORY	38.676891427	4999.999488	OUT OF MEMORY	42.682830442	4999.999488	OUT OF MEMORY	41.711111168	4999.999488	OUT OF MEMORY	39.917576363	4999.999488
ReachSafety-Sequentialized	seq-mthreaded-reduced	pals_lcr.7.1.ufo.BOUNDED-14.pals.c.v+sep-reducer.yml	False	OUT OF MEMORY	201.985265171	4999.999488	OUT OF MEMORY	206.71960114	4999.999488	OUT OF MEMORY	208.993064276	4999.999488	OUT OF MEMORY	205.994199639	4999.999488	OUT OF MEMORY	217.899907827	4999.999488	OUT OF MEMORY	215.695380063	4999.999488	OUT OF MEMORY	218.410914986	4999.999488
ReachSafety-Sequentialized	seq-mthreaded-reduced	pals_lcr.7.1.ufo.UNBOUNDED.pals.c.v+cfa-reducer.yml	False	OUT OF MEMORY	74.675144886	4999.999488	OUT OF MEMORY	76.244947524	4999.999488	OUT OF MEMORY	75.795270156	4999.999488	OUT OF MEMORY	77.019179892	4999.999488	OUT OF MEMORY	75.070598704	4999.999488	OUT OF MEMORY	77.425171046	4999.999488	OUT OF MEMORY	76.478561979	4999.999488
ReachSafety-Sequentialized	seq-mthreaded-reduced	pals_lcr.7.1.ufo.UNBOUNDED.pals.c.v+lhb-reducer.yml	False	OUT OF MEMORY	184.210166114	4999.999488	OUT OF MEMORY	188.193847239	4999.999488	OUT OF MEMORY	189.879828437	4999.999488	OUT OF MEMORY	189.489682517	4999.999488	OUT OF MEMORY	191.168973309	4999.999488	OUT OF MEMORY	191.103358126	4999.999488	OUT OF MEMORY	194.120689939	4999.999488
ReachSafety-Sequentialized	seq-mthreaded-reduced	pals_lcr.7.1.ufo.UNBOUNDED.pals.c.v+nlh-reducer.yml	False	OUT OF MEMORY	37.730290251	4999.999488	OUT OF MEMORY	38.609255088	4999.999488	OUT OF MEMORY	37.166382862	4999.999488	OUT OF MEMORY	37.772469059	4999.999488	OUT OF MEMORY	37.136799165	4999.999488	OUT OF MEMORY	38.265867284	4999.999488	OUT OF MEMORY	39.112381278	4999.999488
ReachSafety-Sequentialized	seq-mthreaded-reduced	pals_lcr.7.1.ufo.UNBOUNDED.pals.c.v+sep-reducer.yml	False	OUT OF MEMORY	257.203295735	4999.999488	OUT OF MEMORY	262.826867072	4999.999488	OUT OF MEMORY	265.596212195	4999.999488	OUT OF MEMORY	262.358888265	4999.999488	OUT OF MEMORY	262.338487602	4999.999488	OUT OF MEMORY	268.648239263	4999.999488	OUT OF MEMORY	270.280611105	4999.999488
ReachSafety-Sequentialized	seq-mthreaded-reduced	pals_lcr.7.ufo.BOUNDED-14.pals.c.v+cfa-reducer.yml	True	OUT OF MEMORY	76.487340303	4999.999488	OUT OF MEMORY	75.380483442	4999.999488	OUT OF MEMORY	77.057066238	4999.999488	OUT OF MEMORY	78.884729369	4999.999488	OUT OF MEMORY	77.01296975	4999.999488	OUT OF MEMORY	78.386136033	4999.999488	OUT OF MEMORY	73.790066	4999.999488
