category	sub category	Benchmark	CTRL	status	cputime(s)	memory(MB)	status	cputime(s)	memory(MB)	status	cputime(s)	memory(MB)	status	cputime(s)	memory(MB)	status	cputime(s)	memory(MB)	status	cputime(s)	memory(MB)	status	cputime(s)	memory(MB)
ReachSafety-Floats	loop-floats-scientific-comp	loop1-2.yml	False	false(unreach-call)	4.046370152	54.460416	TIMEOUT	301.003755787	33.292288	TIMEOUT	300.974798149	33.23904	TIMEOUT	301.222158033	1103.347712	TIMEOUT	301.139922242	1049.853952	TIMEOUT	301.121790635	1115.697152	TIMEOUT	301.110592387	1049.296896
ReachSafety-Floats	loop-floats-scientific-comp	loop2-1.yml	False	false(unreach-call)	2.964086941	49.352704	TIMEOUT	301.000867405	33.427456	TIMEOUT	300.966586152	33.447936	TIMEOUT	301.170878365	1005.871104	TIMEOUT	301.100460076	970.19904	TIMEOUT	301.090481149	987.418624	TIMEOUT	301.069504894	959.647744
ReachSafety-Floats	loop-floats-scientific-comp	loop2-2.yml	True	TIMEOUT	300.980650479	173.203456	TIMEOUT	300.979520768	33.386496	TIMEOUT	300.9658072	33.349632	TIMEOUT	301.144864031	1001.455616	TIMEOUT	301.063622635	976.633856	TIMEOUT	300.973240481	1016.815616	TIMEOUT	301.079504137	943.988736
ReachSafety-Floats	loop-floats-scientific-comp	loop3.yml	True	TIMEOUT	301.000343078	169.69728	TIMEOUT	300.998880167	33.447936	TIMEOUT	300.975373855	33.345536	TIMEOUT	301.074224693	1033.314304	TIMEOUT	301.055775034	982.8352	TIMEOUT	301.038753698	1014.554624	TIMEOUT	301.077445795	940.859392
ReachSafety-Floats	loop-floats-scientific-comp	loop4.yml	False	TIMEOUT	301.025697999	1716.51072	TIMEOUT	301.161793676	447.81568	TIMEOUT	301.186293219	1573.158912	TIMEOUT	301.046535663	322.404352	TIMEOUT	300.76559287	1578.68032	TIMEOUT	301.022432366	317.353984	TIMEOUT	301.17219292	1578.684416
ReachSafety-Floats	loop-floats-scientific-comp	loop5.yml	True	TIMEOUT	301.157700083	1494.167552	TIMEOUT	301.181314648	461.287424	TIMEOUT	301.078480136	1485.053952	TIMEOUT	301.024162249	339.88608	TIMEOUT	301.135518477	1472.524288	TIMEOUT	301.027184292	310.571008	TIMEOUT	301.198062915	1485.623296
ReachSafety-Floats	neural-networks	cartpole_0_safe.c-amalgamation.yml	True	OUT OF MEMORY	199.4232507	4999.999488	TIMEOUT	300.999517285	82.161664	TIMEOUT	301.016956742	82.137088	TIMEOUT	301.042708644	382.439424	OUT OF MEMORY	193.655812113	4999.999488	TIMEOUT	301.027476282	342.089728	OUT OF MEMORY	187.980834514	4999.999488
ReachSafety-Floats	neural-networks	cartpole_10_safe.c-amalgamation.yml	True	OUT OF MEMORY	203.84562603	4999.999488	TIMEOUT	301.017548182	82.182144	TIMEOUT	301.007039154	82.182144	TIMEOUT	301.043295724	382.42304	OUT OF MEMORY	195.761472011	4999.999488	TIMEOUT	301.025718654	331.513856	OUT OF MEMORY	188.281395729	4999.999488
ReachSafety-Floats	neural-networks	cartpole_11_safe.c-amalgamation.yml	True	OUT OF MEMORY	201.382167116	4999.999488	TIMEOUT	301.010661635	82.128896	TIMEOUT	300.957567428	82.161664	TIMEOUT	301.043317216	382.410752	OUT OF MEMORY	195.46248347	4999.999488	TIMEOUT	301.074613267	382.394368	OUT OF MEMORY	182.192412603	4999.999488
ReachSafety-Floats	neural-networks	cartpole_12_safe.c-amalgamation.yml	True	OUT OF MEMORY	199.99686961	4999.999488	TIMEOUT	300.837531257	82.169856	TIMEOUT	301.008194301	82.16576	TIMEOUT	301.005079324	382.398464	OUT OF MEMORY	191.752424758	4999.999488	TIMEOUT	301.06002739	341.31968	OUT OF MEMORY	185.526912761	4999.999488
ReachSafety-Floats	neural-networks	cartpole_13_safe.c-amalgamation.yml	True	OUT OF MEMORY	199.111541898	4999.999488	TIMEOUT	300.98414395	82.137088	TIMEOUT	300.989819877	82.137088	TIMEOUT	301.028939031	382.390272	OUT OF MEMORY	192.629916386	4999.999488	TIMEOUT	301.05569413	335.691776	OUT OF MEMORY	181.347588503	4999.999488
ReachSafety-Floats	neural-networks	cartpole_14_safe.c-amalgamation.yml	True	OUT OF MEMORY	194.142315581	4999.999488	TIMEOUT	301.008135848	82.18624	TIMEOUT	300.951634731	82.149376	TIMEOUT	301.038147598	382.455808	OUT OF MEMORY	191.107379323	4999.999488	TIMEOUT	301.000552174	347.308032	OUT OF MEMORY	184.579978576	4999.999488
ReachSafety-Floats	neural-networks	cartpole_15_safe.c-amalgamation.yml	True	OUT OF MEMORY	200.609412977	4999.999488	TIMEOUT	300.979513049	82.141184	TIMEOUT	301.004622435	82.132992	TIMEOUT	300.990559793	382.488576	OUT OF MEMORY	191.61783572	4999.999488	TIMEOUT	301.042876086	382.365696	OUT OF MEMORY	183.674363011	4999.999488
ReachSafety-Floats	neural-networks	cartpole_16_safe.c-amalgamation.yml	True	OUT OF MEMORY	201.038510578	4999.999488	TIMEOUT	301.011736147	82.137088	TIMEOUT	301.00084921	82.161664	TIMEOUT	300.977749319	382.435328	OUT OF MEMORY	194.707572886	4999.999488	TIMEOUT	301.030803555	346.185728	OUT OF MEMORY	184.315658699	4999.999488
ReachSafety-Floats	neural-networks	cartpole_17_safe.c-amalgamation.yml	True	OUT OF MEMORY	198.872095429	4999.999488	TIMEOUT	300.994696687	82.1248	TIMEOUT	300.973635984	82.137088	TIMEOUT	301.02981133	382.50496	OUT OF MEMORY	191.353882804	4999.999488	TIMEOUT	301.019210248	340.299776	OUT OF MEMORY	183.4319553	4999.999488
ReachSafety-Floats	neural-networks	cartpole_18_safe.c-amalgamation.yml	True	OUT OF MEMORY	197.295922686	4999.999488	TIMEOUT	300.985842683	82.182144	TIMEOUT	300.988221945	82.18624	TIMEOUT	301.058011193	382.427136	OUT OF MEMORY	193.03285984	4999.999488	TIMEOUT	301.038302988	338.571264	OUT OF MEMORY	186.366795414	4999.999488
ReachSafety-Floats	neural-networks	cartpole_19_safe.c-amalgamation.yml	True	OUT OF MEMORY	202.95981339	4999.999488	TIMEOUT	301.018124585	82.10432	TIMEOUT	300.976902277	82.092032	TIMEOUT	300.996580043	382.38208	OUT OF MEMORY	194.369551129	4999.999488	TIMEOUT	301.036883305	335.577088	OUT OF MEMORY	192.601390441	4999.999488
ReachSafety-Floats	neural-networks	cartpole_1_safe.c-amalgamation.yml	True	OUT OF MEMORY	200.426642522	4999.999488	TIMEOUT	301.019421728	82.108416	TIMEOUT	300.999659568	82.173952	TIMEOUT	301.036356708	382.377984	OUT OF MEMORY	199.860133238	4999.999488	TIMEOUT	301.033541092	341.03296	OUT OF MEMORY	184.278073584	4999.999488
ReachSafety-Floats	neural-networks	cartpole_20_safe.c-amalgamation.yml	True	OUT OF MEMORY	198.280837349	4999.999488	TIMEOUT	301.011190007	82.071552	TIMEOUT	301.005211277	82.067456	TIMEOUT	300.956873512	382.480384	OUT OF MEMORY	194.105185363	4999.999488	TIMEOUT	301.084516843	344.805376	OUT OF MEMORY	183.224295831	4999.999488
ReachSafety-Floats	neural-networks	cartpole_21_safe.c-amalgamation.yml	True	OUT OF MEMORY	201.460163082	4999.999488	TIMEOUT	300.932365827	82.161664	TIMEOUT	301.014841015	82.087936	TIMEOUT	301.042655304	382.459904	OUT OF MEMORY	194.578357551	4999.999488	TIMEOUT	300.888176155	340.140032	OUT OF MEMORY	184.381537066	4999.999488
ReachSafety-Floats	neural-networks	cartpole_22_safe.c-amalgamation.yml	True	OUT OF MEMORY	193.971071043	4999.999488	TIMEOUT	300.981311551	82.067456	TIMEOUT	301.007759938	82.149376	TIMEOUT	301.02810746	382.410752	OUT OF MEMORY	197.069870061	4999.999488	TIMEOUT	301.068898375	345.165824	OUT OF MEMORY	188.883366222	4999.999488
ReachSafety-Floats	neural-networks	cartpole_23_safe.c-amalgamation.yml	True	OUT OF MEMORY	204.958948416	4999.999488	TIMEOUT	301.004344418	82.190336	TIMEOUT	301.014223371	82.112512	TIMEOUT	301.010652506	382.3616	OUT OF MEMORY	191.675436058	4999.999488	TIMEOUT	300.978268943	382.464	OUT OF MEMORY	180.441717613	4999.999488
ReachSafety-Floats	neural-networks	cartpole_24_safe.c-amalgamation.yml	True	OUT OF MEMORY	197.857253167	4999.999488	TIMEOUT	301.006419156	82.075648	TIMEOUT	301.010285227	82.198528	TIMEOUT	301.046606856	382.464	OUT OF MEMORY	189.677640344	4999.999488	TIMEOUT	301.040112598	332.951552	OUT OF MEMORY	183.35047769	4999.999488
ReachSafety-Floats	neural-networks	cartpole_25_safe.c-amalgamation.yml	True	OUT OF MEMORY	197.571677379	4999.999488	TIMEOUT	301.006821063	82.14528	TIMEOUT	300.949611653	82.10432	TIMEOUT	301.018365118	382.386176	OUT OF MEMORY	191.342782059	4999.999488	TIMEOUT	301.003217497	338.886656	OUT OF MEMORY	186.73664107	4999.999488
ReachSafety-Floats	neural-networks	cartpole_26_safe.c-amalgamation.yml	True	OUT OF MEMORY	198.188718522	4999.999488	TIMEOUT	301.011065638	82.198528	TIMEOUT	300.962266233	82.137088	TIMEOUT	301.041616952	382.472192	OUT OF MEMORY	200.369135211	4999.999488	TIMEOUT	301.030598999	340.307968	OUT OF MEMORY	187.545808827	4999.999488
ReachSafety-Floats	neural-networks	cartpole_27_safe.c-amalgamation.yml	True	OUT OF MEMORY	203.540963158	4999.999488	TIMEOUT	300.991496302	82.1248	TIMEOUT	300.986906952	82.087936	TIMEOUT	301.083638565	382.427136	OUT OF MEMORY	193.008448726	4999.999488	TIMEOUT	301.032686804	340.680704	OUT OF MEMORY	190.805397396	4999.999488
ReachSafety-Floats	neural-networks	cartpole_28_safe.c-amalgamation.yml	True	OUT OF MEMORY	197.742181704	4999.999488	TIMEOUT	300.996245125	82.067456	TIMEOUT	300.983197219	82.120704	TIMEOUT	301.060991265	382.435328	OUT OF MEMORY	193.717068542	4999.999488	TIMEOUT	301.044492056	341.643264	OUT OF MEMORY	189.679215802	4999.999488
ReachSafety-Floats	neural-networks	cartpole_29_unsafe.c-amalgamation.yml	False	OUT OF MEMORY	196.753100081	4999.999488	TIMEOUT	300.978398807	82.173952	TIMEOUT	301.009266903	82.173952	TIMEOUT	301.054578768	382.431232	OUT OF MEMORY	197.16206117	4999.999488	TIMEOUT	300.931588868	343.77728	OUT OF MEMORY	189.328432396	4999.999488
ReachSafety-Floats	neural-networks	cartpole_2_safe.c-amalgamation.yml	True	OUT OF MEMORY	201.747586294	4999.999488	TIMEOUT	301.00958132	82.100224	TIMEOUT	300.989199733	82.182144	TIMEOUT	301.015133714	382.410752	OUT OF MEMORY	199.993385431	4999.999488	TIMEOUT	300.964975391	382.337024	OUT OF MEMORY	186.048795611	4999.999488
ReachSafety-Floats	neural-networks	cartpole_30_safe.c-amalgamation.yml	True	OUT OF MEMORY	199.443475086	4999.999488	TIMEOUT	301.019690021	82.178048	TIMEOUT	301.005397466	82.18624	TIMEOUT	301.050905895	382.386176	OUT OF MEMORY	193.68078279	4999.999488	TIMEOUT	301.006928882	346.97216	OUT OF MEMORY	182.019720821	4999.999488
ReachSafety-Floats	neural-networks	cartpole_31_safe.c-amalgamation.yml	True	OUT OF MEMORY	194.614298767	4999.999488	TIMEOUT	300.882668988	82.18624	TIMEOUT	301.013917976	82.112512	TIMEOUT	301.000828583	382.38208	OUT OF MEMORY	194.815126536	4999.999488	TIMEOUT	301.030292168	338.96448	OUT OF MEMORY	190.503739116	4999.999488
ReachSafety-Floats	neural-networks	cartpole_32_safe.c-amalgamation.yml	True	OUT OF MEMORY	196.678873412	4999.999488	TIMEOUT	300.998212046	82.137088	TIMEOUT	301.010042103	82.16576	TIMEOUT	301.027661672	382.48448	OUT OF MEMORY	195.945423326	4999.999488	TIMEOUT	301.019144875	341.438464	OUT OF MEMORY	186.695159218	4999.999488
ReachSafety-Floats	neural-networks	cartpole_33_safe.c-amalgamation.yml	True	OUT OF MEMORY	198.176259041	4999.999488	TIMEOUT	301.012086549	82.153472	TIMEOUT	300.990666959	82.10432	TIMEOUT	301.026233079	383.868928	OUT OF MEMORY	189.506777907	4999.999488	TIMEOUT	301.03155731	343.146496	OUT OF MEMORY	185.627700945	4999.999488
ReachSafety-Floats	neural-networks	cartpole_34_safe.c-amalgamation.yml	True	OUT OF MEMORY	193.61541012	4999.999488	TIMEOUT	300.894288172	82.112512	TIMEOUT	300.97594382	82.120704	TIMEOUT	301.0335386	382.410752	OUT OF MEMORY	199.754651409	4999.999488	TIMEOUT	301.02950506	345.612288	OUT OF MEMORY	186.060658848	4999.999488
ReachSafety-Floats	neural-networks	cartpole_35_safe.c-amalgamation.yml	True	OUT OF MEMORY	200.392765713	4999.999488	TIMEOUT	301.010925144	82.092032	TIMEOUT	301.024486707	82.202624	TIMEOUT	301.022434786	382.480384	OUT OF MEMORY	192.218990665	4999.999488	TIMEOUT	301.055480234	341.942272	OUT OF MEMORY	193.80534965	4999.999488
ReachSafety-Floats	neural-networks	cartpole_36_unsafe.c-amalgamation.yml	False	OUT OF MEMORY	195.856411073	4999.999488	TIMEOUT	300.996241616	82.173952	TIMEOUT	300.994908161	82.06336	TIMEOUT	301.050287567	382.464	OUT OF MEMORY	198.209044589	4999.999488	TIMEOUT	301.072657663	347.201536	OUT OF MEMORY	186.993392938	4999.999488
ReachSafety-Floats	neural-networks	cartpole_37_safe.c-amalgamation.yml	True	OUT OF MEMORY	200.056119972	4999.999488	TIMEOUT	301.016493357	82.137088	TIMEOUT	301.02234499	82.10432	TIMEOUT	301.024603034	382.480384	OUT OF MEMORY	195.112310623	4999.999488	TIMEOUT	301.002362673	339.88608	OUT OF MEMORY	184.927794728	4999.999488
ReachSafety-Floats	neural-networks	cartpole_38_safe.c-amalgamation.yml	True	OUT OF MEMORY	196.612854969	4999.999488	TIMEOUT	300.975234645	82.120704	TIMEOUT	301.014210294	82.16576	TIMEOUT	301.032216111	382.44352	OUT OF MEMORY	197.855975536	4999.999488	TIMEOUT	301.012101966	347.287552	OUT OF MEMORY	187.038324499	4999.999488
ReachSafety-Floats	neural-networks	cartpole_39_safe.c-amalgamation.yml	True	OUT OF MEMORY	190.485890659	4999.999488	TIMEOUT	301.013180008	82.079744	TIMEOUT	300.999515686	82.153472	TIMEOUT	300.997164133	382.414848	OUT OF MEMORY	194.48670913	4999.999488	TIMEOUT	301.030582296	336.297984	OUT OF MEMORY	184.94126746	4999.999488
ReachSafety-Floats	neural-networks	cartpole_3_safe.c-amalgamation.yml	True	OUT OF MEMORY	198.49276608	4999.999488	TIMEOUT	300.987335192	82.100224	TIMEOUT	300.976158878	82.092032	TIMEOUT	301.043170864	382.418944	OUT OF MEMORY	195.950968576	4999.999488	TIMEOUT	300.98641627	337.350656	OUT OF MEMORY	187.486284432	4999.999488
ReachSafety-Floats	neural-networks	cartpole_40_safe.c-amalgamation.yml	True	OUT OF MEMORY	201.454031957	4999.999488	TIMEOUT	301.002649519	82.137088	TIMEOUT	300.995590476	82.100224	TIMEOUT	301.043884942	382.414848	OUT OF MEMORY	194.879524249	4999.999488	TIMEOUT	301.030014359	344.92416	OUT OF MEMORY	182.586909625	4999.999488
ReachSafety-Floats	neural-networks	cartpole_41_safe.c-amalgamation.yml	True	OUT OF MEMORY	200.146192982	4999.999488	TIMEOUT	301.026669295	82.169856	TIMEOUT	300.945150065	82.108416	TIMEOUT	301.012041996	382.464	OUT OF MEMORY	193.052718657	4999.999488	TIMEOUT	301.04265743	345.624576	OUT OF MEMORY	184.000608886	4999.999488
ReachSafety-Floats	neural-networks	cartpole_42_unsafe.c-amalgamation.yml	False	OUT OF MEMORY	200.693362687	4999.999488	TIMEOUT	301.029516618	82.071552	TIMEOUT	301.00002366	82.16576	TIMEOUT	301.020496051	382.480384	OUT OF MEMORY	199.092292927	4999.999488	TIMEOUT	301.020991983	341.2992	OUT OF MEMORY	186.868544673	4999.999488
ReachSafety-Floats	neural-networks	cartpole_43_safe.c-amalgamation.yml	True	OUT OF MEMORY	201.09002431	4999.999488	TIMEOUT	301.018370869	82.169856	TIMEOUT	300.999001286	82.092032	TIMEOUT	300.964841776	382.439424	OUT OF MEMORY	197.35828176	4999.999488	TIMEOUT	301.095104229	336.715776	OUT OF MEMORY	184.405179257	4999.999488
ReachSafety-Floats	neural-networks	cartpole_44_unsafe.c-amalgamation.yml	False	OUT OF MEMORY	200.244185873	4999.999488	TIMEOUT	300.964738672	82.202624	TIMEOUT	301.010036788	82.120704	TIMEOUT	301.041720831	382.373888	OUT OF MEMORY	200.7304804	4999.999488	TIMEOUT	301.071248232	337.281024	OUT OF MEMORY	186.572213604	4999.999488
ReachSafety-Floats	neural-networks	cartpole_45_safe.c-amalgamation.yml	True	OUT OF MEMORY	198.691733756	4999.999488	TIMEOUT	301.020780024	82.20672	TIMEOUT	300.996260496	82.096128	TIMEOUT	301.040735587	382.427136	OUT OF MEMORY	197.128316436	4999.999488	TIMEOUT	301.059586082	339.881984	OUT OF MEMORY	186.775208914	4999.999488
ReachSafety-Floats	neural-networks	cartpole_46_safe.c-amalgamation.yml	True	OUT OF MEMORY	203.128868652	4999.999488	TIMEOUT	301.006652315	82.120704	TIMEOUT	301.029966575	82.132992	TIMEOUT	301.044526424	382.431232	OUT OF MEMORY	197.452399206	4999.999488	TIMEOUT	300.971171771	337.063936	OUT OF MEMORY	185.84832631	4999.999488
ReachSafety-Floats	neural-networks	cartpole_47_safe.c-amalgamation.yml	True	OUT OF MEMORY	198.647822781	4999.999488	TIMEOUT	300.987813892	82.112512	TIMEOUT	301.016738341	82.178048	TIMEOUT	301.032071108	382.414848	OUT OF MEMORY	194.788459897	4999.999488	TIMEOUT	301.035247538	346.218496	OUT OF MEMORY	186.555928483	4999.999488
ReachSafety-Floats	neural-networks	cartpole_48_safe.c-amalgamation.yml	True	OUT OF MEMORY	198.716676863	4999.999488	TIMEOUT	301.005082831	82.116608	TIMEOUT	301.001035161	82.157568	TIMEOUT	301.03590565	382.365696	OUT OF MEMORY	195.678606663	4999.999488	TIMEOUT	300.952212111	338.665472	OUT OF MEMORY	188.079685978	4999.999488
ReachSafety-Floats	neural-networks	cartpole_49_safe.c-amalgamation.yml	True	OUT OF MEMORY	201.68337208	4999.999488	TIMEOUT	301.005392291	82.2272	TIMEOUT	300.955819382	82.18624	TIMEOUT	301.023779056	382.414848	OUT OF MEMORY	198.167069076	4999.999488	TIMEOUT	301.027442349	341.262336	OUT OF MEMORY	190.064162032	4999.999488
ReachSafety-Floats	neural-networks	cartpole_4_safe.c-amalgamation.yml	True	OUT OF MEMORY	198.797980583	4999.999488	TIMEOUT	300.998777025	82.06336	TIMEOUT	300.918444706	82.173952	TIMEOUT	301.045483046	382.38208	OUT OF MEMORY	199.350745249	4999.999488	TIMEOUT	301.048002039	339.124224	OUT OF MEMORY	186.202942858	4999.999488
ReachSafety-Floats	neural-networks	cartpole_50_safe.c-amalgamation.yml	True	OUT OF MEMORY	199.547891783	4999.999488	TIMEOUT	301.006076236	82.198528	TIMEOUT	300.974188394	82.14528	TIMEOUT	301.026352486	382.394368	OUT OF MEMORY	199.312659695	4999.999488	TIMEOUT	301.050208193	341.700608	OUT OF MEMORY	187.961544803	4999.999488
ReachSafety-Floats	neural-networks	cartpole_51_safe.c-amalgamation.yml	True	OUT OF MEMORY	195.09627043	4999.999488	TIMEOUT	300.987693769	82.108416	TIMEOUT	300.983993801	82.194432	TIMEOUT	301.077618385	382.48448	OUT OF MEMORY	195.738393632	4999.999488	TIMEOUT	300.99864381	337.403904	OUT OF MEMORY	183.395230447	4999.999488
ReachSafety-Floats	neural-networks	cartpole_52_safe.c-amalgamation.yml	True	OUT OF MEMORY	192.903301611	4999.999488	TIMEOUT	301.000028259	82.178048	TIMEOUT	300.980478503	82.194432	TIMEOUT	301.016206	382.459904	OUT OF MEMORY	201.300772012	4999.999488	TIMEOUT	300.97262487	343.240704	OUT OF MEMORY	189.639663046	4999.999488
ReachSafety-Floats	neural-networks	cartpole_53_safe.c-amalgamation.yml	True	OUT OF MEMORY	193.915580022	4999.999488	TIMEOUT	301.02437143	82.198528	TIMEOUT	300.99814444	82.071552	TIMEOUT	301.054967382	382.435328	OUT OF MEMORY	200.023414161	4999.999488	TIMEOUT	301.016731651	336.859136	OUT OF MEMORY	187.282716907	4999.999488
ReachSafety-Floats	neural-networks	cartpole_54_safe.c-amalgamation.yml	True	OUT OF MEMORY	191.753416126	4999.999488	TIMEOUT	301.010516376	82.161664	TIMEOUT	300.480092056	82.161664	TIMEOUT	301.052136882	382.377984	OUT OF MEMORY	193.43209386	4999.999488	TIMEOUT	300.964346502	342.71232	OUT OF MEMORY	185.382639395	4999.999488
ReachSafety-Floats	neural-networks	cartpole_55_safe.c-amalgamation.yml	True	OUT OF MEMORY	199.914958679	4999.999488	TIMEOUT	301.007490113	82.20672	TIMEOUT	301.009291564	82.141184	TIMEOUT	301.016009444	383.819776	OUT OF MEMORY	195.947499515	4999.999488	TIMEOUT	301.02503004	343.076864	OUT OF MEMORY	186.506360705	4999.999488
ReachSafety-Floats	neural-networks	cartpole_56_safe.c-amalgamation.yml	True	OUT OF MEMORY	193.790891159	4999.999488	TIMEOUT	301.009062702	82.128896	TIMEOUT	300.997685698	82.108416	TIMEOUT	301.042790005	382.386176	OUT OF MEMORY	187.577434913	4999.999488	TIMEOUT	301.038611381	343.687168	OUT OF MEMORY	186.263219444	4999.999488
ReachSafety-Floats	neural-networks	cartpole_57_safe.c-amalgamation.yml	True	OUT OF MEMORY	194.349868318	4999.999488	TIMEOUT	300.926077594	82.087936	TIMEOUT	300.999517413	82.173952	TIMEOUT	301.028493532	382.398464	OUT OF MEMORY	195.892943067	4999.999488	TIMEOUT	301.034622799	336.232448	OUT OF MEMORY	190.072825207	4999.999488
ReachSafety-Floats	neural-networks	cartpole_58_safe.c-amalgamation.yml	True	OUT OF MEMORY	200.924179235	4999.999488	TIMEOUT	301.011265811	82.161664	TIMEOUT	300.967817774	82.096128	TIMEOUT	301.006940111	382.455808	OUT OF MEMORY	198.542392926	4999.999488	TIMEOUT	301.030281389	341.671936	OUT OF MEMORY	187.598046991	4999.999488
ReachSafety-Floats	neural-networks	cartpole_59_safe.c-amalgamation.yml	True	OUT OF MEMORY	200.023328992	4999.999488	TIMEOUT	301.016744468	82.20672	TIMEOUT	300.998168289	82.120704	TIMEOUT	301.038671248	382.406656	OUT OF MEMORY	195.209979918	4999.999488	TIMEOUT	301.047260662	382.365696	OUT OF MEMORY	186.115285144	4999.999488
ReachSafety-Floats	neural-networks	cartpole_5_safe.c-amalgamation.yml	True	OUT OF MEMORY	201.00379937	4999.999488	TIMEOUT	301.000850016	82.08384	TIMEOUT	300.992071359	82.132992	TIMEOUT	301.031139088	382.488576	OUT OF MEMORY	194.783214093	4999.999488	TIMEOUT	301.015871387	341.467136	OUT OF MEMORY	185.276116878	4999.999488
ReachSafety-Floats	neural-networks	cartpole_60_safe.c-amalgamation.yml	True	OUT OF MEMORY	193.132740289	4999.999488	TIMEOUT	300.998757562	82.100224	TIMEOUT	301.004308919	82.079744	TIMEOUT	301.027141576	382.492672	OUT OF MEMORY	200.358192109	4999.999488	TIMEOUT	301.00699797	346.0096	OUT OF MEMORY	184.318784051	4999.999488
ReachSafety-Floats	neural-networks	cartpole_61_safe.c-amalgamation.yml	True	OUT OF MEMORY	201.434767591	4999.999488	TIMEOUT	301.013101632	82.16576	TIMEOUT	301.008083867	82.190336	TIMEOUT	301.02235452	382.394368	OUT OF MEMORY	194.688595315	4999.999488	TIMEOUT	301.077307599	336.478208	OUT OF MEMORY	184.056027969	4999.999488
ReachSafety-Floats	neural-networks	cartpole_62_safe.c-amalgamation.yml	True	OUT OF MEMORY	200.202448461	4999.999488	TIMEOUT	300.978331251	82.182144	TIMEOUT	300.991785874	82.182144	TIMEOUT	301.046235997	382.406656	OUT OF MEMORY	199.344559507	4999.999488	TIMEOUT	301.033332546	339.529728	OUT OF MEMORY	189.104578161	4999.999488
ReachSafety-Floats	neural-networks	cartpole_63_safe.c-amalgamation.yml	True	OUT OF MEMORY	200.679365982	4999.999488	TIMEOUT	301.008891487	82.16576	TIMEOUT	301.006087164	82.092032	TIMEOUT	301.025515285	388.554752	OUT OF MEMORY	191.745996038	4999.999488	TIMEOUT	301.036773651	382.431232	OUT OF MEMORY	182.640438079	4999.999488
ReachSafety-Floats	neural-networks	cartpole_64_safe.c-amalgamation.yml	True	OUT OF MEMORY	200.652936464	4999.999488	TIMEOUT	301.012507168	82.128896	TIMEOUT	301.003928318	82.182144	TIMEOUT	300.99718666	382.455808	OUT OF MEMORY	201.450867577	4999.999488	TIMEOUT	301.03824514	333.336576	OUT OF MEMORY	183.705414811	4999.999488
ReachSafety-Floats	neural-networks	cartpole_65_safe.c-amalgamation.yml	True	OUT OF MEMORY	195.227751121	4999.999488	TIMEOUT	301.020543776	82.087936	TIMEOUT	300.805703703	82.149376	TIMEOUT	301.015225069	382.447616	OUT OF MEMORY	198.244780988	4999.999488	TIMEOUT	301.050471294	342.441984	OUT OF MEMORY	181.075553246	4999.999488
ReachSafety-Floats	neural-networks	cartpole_66_safe.c-amalgamation.yml	True	OUT OF MEMORY	202.325920389	4999.999488	TIMEOUT	301.013277384	82.108416	TIMEOUT	300.739219208	82.20672	TIMEOUT	300.986920576	382.439424	OUT OF MEMORY	197.946777552	4999.999488	TIMEOUT	300.919598267	343.887872	OUT OF MEMORY	189.803248255	4999.999488
ReachSafety-Floats	neural-networks	cartpole_67_safe.c-amalgamation.yml	True	OUT OF MEMORY	202.686687748	4999.999488	TIMEOUT	300.968781117	82.169856	TIMEOUT	301.035450312	82.194432	TIMEOUT	301.039693376	382.480384	OUT OF MEMORY	199.55734544	4999.999488	TIMEOUT	301.065114564	342.77376	OUT OF MEMORY	189.544066876	4999.999488
ReachSafety-Floats	neural-networks	cartpole_68_safe.c-amalgamation.yml	True	OUT OF MEMORY	192.946611922	4999.999488	TIMEOUT	300.991512031	82.087936	TIMEOUT	301.008849566	82.132992	TIMEOUT	301.041592177	382.369792	OUT OF MEMORY	191.974449282	4999.999488	TIMEOUT	301.053499061	382.365696	OUT OF MEMORY	186.339564152	4999.999488
ReachSafety-Floats	neural-networks	cartpole_69_safe.c-amalgamation.yml	True	OUT OF MEMORY	196.385975312	4999.999488	TIMEOUT	300.751126949	82.128896	TIMEOUT	301.018576988	82.210816	TIMEOUT	301.037796315	382.476288	OUT OF MEMORY	202.39792356	4999.999488	TIMEOUT	300.993842572	338.972672	OUT OF MEMORY	186.902546686	4999.999488
ReachSafety-Floats	neural-networks	cartpole_6_safe.c-amalgamation.yml	True	OUT OF MEMORY	195.498123414	4999.999488	TIMEOUT	301.012365193	82.1248	TIMEOUT	301.022432504	82.120704	TIMEOUT	301.040464741	382.451712	OUT OF MEMORY	199.292242889	4999.999488	TIMEOUT	301.029458284	334.7456	OUT OF MEMORY	185.96813737	4999.999488
ReachSafety-Floats	neural-networks	cartpole_70_safe.c-amalgamation.yml	True	OUT OF MEMORY	200.488563018	4999.999488	TIMEOUT	301.00203465	82.194432	TIMEOUT	301.012243498	82.182144	TIMEOUT	301.023381091	382.50496	OUT OF MEMORY	197.309112234	4999.999488	TIMEOUT	301.008825069	345.473024	OUT OF MEMORY	185.860952988	4999.999488
ReachSafety-Floats	neural-networks	cartpole_71_safe.c-amalgamation.yml	True	OUT OF MEMORY	199.983035277	4999.999488	TIMEOUT	301.002437008	82.169856	TIMEOUT	300.962343834	82.157568	TIMEOUT	301.034450745	382.464	OUT OF MEMORY	192.528603681	4999.999488	TIMEOUT	300.993781887	338.087936	OUT OF MEMORY	190.560875378	4999.999488
