category	sub category	Benchmark	CTRL	status	cputime(s)	memory(MB)	status	cputime(s)	memory(MB)	status	cputime(s)	memory(MB)	status	cputime(s)	memory(MB)	status	cputime(s)	memory(MB)	status	cputime(s)	memory(MB)	status	cputime(s)	memory(MB)
ReachSafety-Hardware	hardware-verification-bv	btor2c-lazyMod.loyd.3.prop1-func-interl.yml	True	TIMEOUT	301.11762868	444.977152	TIMEOUT	301.081299491	642.371584	TIMEOUT	301.088965142	642.392064	TIMEOUT	301.084633983	642.912256	TIMEOUT	301.105756946	642.920448	TIMEOUT	301.099367299	642.850816	TIMEOUT	301.139202383	642.891776
ReachSafety-Hardware	hardware-verification-bv	btor2c-lazyMod.lup.1.prop1-back-serstep.yml	True	TIMEOUT	301.140095781	710.41024	TIMEOUT	301.257718319	1965.576192	TIMEOUT	301.255835071	1965.580288	TIMEOUT	300.865316841	1966.05952	TIMEOUT	301.262654225	1966.055424	TIMEOUT	301.315849522	1966.153728	TIMEOUT	301.318264198	1966.125056
ReachSafety-Hardware	hardware-verification-bv	btor2c-lazyMod.lup.1.prop1-func-interl.yml	True	TIMEOUT	301.080623137	679.108608	TIMEOUT	301.183941121	1170.989056	TIMEOUT	301.154703499	1170.894848	TIMEOUT	301.164965097	1171.39456	TIMEOUT	301.180660741	1171.49696	TIMEOUT	301.155037329	1171.505152	TIMEOUT	301.166379119	1171.423232
ReachSafety-Hardware	hardware-verification-bv	btor2c-lazyMod.lup.2.prop1-back-serstep.yml	True	TIMEOUT	301.176978062	959.995904	OUT OF MEMORY	45.91658037	4999.999488	OUT OF MEMORY	45.980689363	4999.999488	OUT OF MEMORY	46.459624823	4999.999488	OUT OF MEMORY	45.350924549	4999.999488	OUT OF MEMORY	48.472077411	4999.999488	OUT OF MEMORY	50.606623494	4999.999488
ReachSafety-Hardware	hardware-verification-bv	btor2c-lazyMod.lup.2.prop1-func-interl.yml	True	TIMEOUT	301.143740785	856.51456	TIMEOUT	301.442314514	4433.743872	TIMEOUT	301.429179001	4433.801216	TIMEOUT	301.436999052	4434.292736	TIMEOUT	301.424335427	4434.276352	TIMEOUT	301.580183967	4434.223104	TIMEOUT	301.523584688	4434.272256
ReachSafety-Hardware	hardware-verification-bv	btor2c-lazyMod.lup.3.prop1-back-serstep.yml	True	TIMEOUT	301.096125245	989.814784	OUT OF MEMORY	46.497555622	4999.999488	OUT OF MEMORY	46.1037346	4999.999488	OUT OF MEMORY	44.856523378	4999.999488	OUT OF MEMORY	44.74792502	4999.999488	OUT OF MEMORY	48.104131878	4999.999488	OUT OF MEMORY	51.464260296	4999.999488
ReachSafety-Hardware	hardware-verification-bv	btor2c-lazyMod.lup.3.prop1-func-interl.yml	True	TIMEOUT	301.133464123	884.936704	OUT OF MEMORY	40.470587128	4999.999488	OUT OF MEMORY	42.997373831	4999.999488	OUT OF MEMORY	41.874003757	4999.999488	OUT OF MEMORY	43.35476384	4999.999488	OUT OF MEMORY	42.206243734	4999.999488	OUT OF MEMORY	45.125124858	4999.999488
ReachSafety-Hardware	hardware-verification-bv	btor2c-lazyMod.lup.4.prop1-back-serstep.yml	True	TIMEOUT	301.126871146	1002.549248	OUT OF MEMORY	47.461957702	4999.999488	OUT OF MEMORY	47.553555063	4999.999488	OUT OF MEMORY	44.721735098	4999.999488	OUT OF MEMORY	46.495959588	4999.999488	OUT OF MEMORY	45.695665479	4999.999488	OUT OF MEMORY	51.294692414	4999.999488
ReachSafety-Hardware	hardware-verification-bv	btor2c-lazyMod.lup.4.prop1-func-interl.yml	True	TIMEOUT	301.135526364	912.879616	OUT OF MEMORY	42.212902855	4999.999488	OUT OF MEMORY	43.581567545	4999.999488	OUT OF MEMORY	42.816718625	4999.999488	OUT OF MEMORY	44.229977811	4999.999488	OUT OF MEMORY	45.091339997	4999.999488	OUT OF MEMORY	45.395135856	4999.999488
ReachSafety-Hardware	hardware-verification-bv	btor2c-lazyMod.mcs.1.prop1-back-serstep.yml	True	TIMEOUT	301.040701646	311.431168	TIMEOUT	301.151095664	1201.065984	TIMEOUT	301.175915269	1201.033216	TIMEOUT	301.180153183	1201.598464	TIMEOUT	301.167958678	1201.577984	TIMEOUT	301.181178097	1201.586176	TIMEOUT	301.154806965	1201.635328
ReachSafety-Hardware	hardware-verification-bv	btor2c-lazyMod.mcs.1.prop1-func-interl.yml	True	TIMEOUT	301.068199684	416.919552	TIMEOUT	301.121744696	1040.396288	TIMEOUT	301.062436911	1040.420864	TIMEOUT	301.153950441	1040.949248	TIMEOUT	301.10834443	1040.945152	TIMEOUT	301.085559452	1040.883712	TIMEOUT	301.132017651	1040.846848
ReachSafety-Hardware	hardware-verification-bv	btor2c-lazyMod.mcs.2.prop1-back-serstep.yml	True	TIMEOUT	301.037972675	425.517056	TIMEOUT	301.151924616	1116.680192	TIMEOUT	301.091069082	1116.639232	TIMEOUT	301.146086257	1117.138944	TIMEOUT	301.129909786	1117.171712	TIMEOUT	301.143970227	1117.151232	TIMEOUT	301.147387959	1117.10208
ReachSafety-Hardware	hardware-verification-bv	btor2c-lazyMod.mcs.2.prop1-func-interl.yml	True	TIMEOUT	301.074231681	495.869952	TIMEOUT	301.093198509	960.684032	TIMEOUT	301.101914208	960.704512	TIMEOUT	301.121190916	961.191936	TIMEOUT	301.083637812	961.179648	TIMEOUT	301.085616288	961.183744	TIMEOUT	301.078359861	961.18784
ReachSafety-Hardware	hardware-verification-bv	btor2c-lazyMod.mcs.3.prop1-back-serstep.yml	True	TIMEOUT	301.049771069	283.815936	TIMEOUT	301.305290441	2245.054464	TIMEOUT	301.312408392	2245.042176	TIMEOUT	301.266756941	2245.554176	TIMEOUT	301.293252095	2245.533696	TIMEOUT	301.400040328	2245.677056	TIMEOUT	301.304161212	2245.554176
ReachSafety-Hardware	hardware-verification-bv	btor2c-lazyMod.mcs.3.prop1-func-interl.yml	True	TIMEOUT	301.062234041	478.134272	TIMEOUT	301.24365211	1951.55968	TIMEOUT	301.25372462	1951.47776	TIMEOUT	301.242482777	1952.022528	TIMEOUT	301.296492914	1952.096256	TIMEOUT	301.301444905	1952.002048	TIMEOUT	301.24863978	1952.0512
ReachSafety-Hardware	hardware-verification-bv	btor2c-lazyMod.mcs.4.prop1-back-serstep.yml	True	TIMEOUT	301.039411559	388.419584	TIMEOUT	301.301871085	2026.180608	TIMEOUT	301.267953808	2026.27072	TIMEOUT	301.292554585	2026.786816	TIMEOUT	301.244493572	2026.684416	TIMEOUT	301.324349208	2026.676224	TIMEOUT	301.270442762	2026.770432
ReachSafety-Hardware	hardware-verification-bv	btor2c-lazyMod.mcs.4.prop1-func-interl.yml	True	TIMEOUT	301.080776246	570.810368	TIMEOUT	301.229644578	1738.350592	TIMEOUT	301.23922339	1738.244096	TIMEOUT	301.204242623	1738.866688	TIMEOUT	301.264569213	1738.829824	TIMEOUT	301.160978866	1738.825728	TIMEOUT	301.194060003	1738.760192
ReachSafety-Hardware	hardware-verification-bv	btor2c-lazyMod.mcs.5.prop1-back-serstep.yml	True	TIMEOUT	300.949254899	292.593664	TIMEOUT	301.381986613	3613.696	TIMEOUT	301.471994053	3613.61408	TIMEOUT	301.487039485	3614.130176	TIMEOUT	301.438650403	3614.199808	TIMEOUT	301.49996769	3614.154752	TIMEOUT	301.415341627	3614.220288
ReachSafety-Hardware	hardware-verification-bv	btor2c-lazyMod.mcs.5.prop1-func-interl.yml	True	TIMEOUT	301.085701162	551.948288	TIMEOUT	301.410012583	3169.09568	TIMEOUT	301.387714599	3168.985088	TIMEOUT	301.325888292	3169.4848	TIMEOUT	301.429955404	3169.550336	TIMEOUT	301.37884689	3169.615872	TIMEOUT	301.430916332	3169.615872
ReachSafety-Hardware	hardware-verification-bv	btor2c-lazyMod.mcs.6.prop1-back-serstep.yml	True	TIMEOUT	301.047887899	436.125696	TIMEOUT	301.288746564	3177.938944	TIMEOUT	301.339717143	3177.984	TIMEOUT	301.298315719	3178.541056	TIMEOUT	301.306204467	3178.438656	TIMEOUT	301.354352815	3178.479616	TIMEOUT	301.377790407	3178.541056
ReachSafety-Hardware	hardware-verification-bv	btor2c-lazyMod.mcs.6.prop1-func-interl.yml	True	TIMEOUT	301.084082892	610.525184	TIMEOUT	301.334219631	2742.849536	TIMEOUT	301.320173132	2742.92736	TIMEOUT	301.22922419	2743.410688	TIMEOUT	301.264522042	2743.422976	TIMEOUT	301.23729805	2743.468032	TIMEOUT	301.27367428	2743.382016
ReachSafety-Hardware	hardware-verification-bv	btor2c-lazyMod.miim.yml	True	TIMEOUT	301.056315776	445.919232	TIMEOUT	301.045604717	445.427712	TIMEOUT	301.061732232	445.444096	TIMEOUT	301.057233492	445.923328	TIMEOUT	301.055228393	445.80864	TIMEOUT	301.062035619	463.740928	TIMEOUT	301.050529406	445.853696
ReachSafety-Hardware	hardware-verification-bv	btor2c-lazyMod.mpeg.yml	True	TIMEOUT	301.076934053	554.881024	TIMEOUT	301.268806751	2099.101696	TIMEOUT	301.304213264	2099.01568	TIMEOUT	301.216572521	2099.531776	TIMEOUT	301.158083074	2099.539968	TIMEOUT	301.201843955	2099.54816	TIMEOUT	301.18470097	2099.56864
ReachSafety-Hardware	hardware-verification-bv	btor2c-lazyMod.msmie.1.prop1-back-serstep.yml	True	TIMEOUT	301.076536776	463.962112	TIMEOUT	301.349168339	3322.834944	TIMEOUT	301.45026474	3322.834944	TIMEOUT	301.492730443	3323.31008	TIMEOUT	301.426769105	3323.379712	TIMEOUT	301.450547531	3323.314176	TIMEOUT	301.361062152	3323.375616
ReachSafety-Hardware	hardware-verification-bv	btor2c-lazyMod.msmie.1.prop1-func-interl.yml	True	TIMEOUT	301.123569172	765.1328	TIMEOUT	301.344556379	2901.27872	TIMEOUT	301.637696348	2901.331968	TIMEOUT	301.39901203	2901.839872	TIMEOUT	301.385295089	2901.864448	TIMEOUT	301.384664893	2901.835776	TIMEOUT	301.380115289	2901.839872
ReachSafety-Hardware	hardware-verification-bv	btor2c-lazyMod.msmie.2.prop1-back-serstep.yml	False	false(unreach-call)	20.248464667	650.79296	OUT OF MEMORY	47.271476469	4999.999488	OUT OF MEMORY	46.849773463	4999.999488	OUT OF MEMORY	45.642178694	4999.999488	OUT OF MEMORY	46.295512915	4999.999488	OUT OF MEMORY	46.387532492	4999.999488	OUT OF MEMORY	48.971834218	4999.999488
ReachSafety-Hardware	hardware-verification-bv	btor2c-lazyMod.msmie.2.prop1-func-interl.yml	False	false(unreach-call)	151.384646258	2275.639296	OUT OF MEMORY	45.100671909	4999.999488	OUT OF MEMORY	43.698825896	4999.999488	OUT OF MEMORY	44.755724127	4999.999488	OUT OF MEMORY	44.566128685	4999.999488	OUT OF MEMORY	50.114235939	4999.999488	OUT OF MEMORY	46.502355423	4999.999488
ReachSafety-Hardware	hardware-verification-bv	btor2c-lazyMod.msmie.3.prop1-back-serstep.yml	True	TIMEOUT	301.090625207	710.30784	OUT OF MEMORY	42.406826605	4999.999488	OUT OF MEMORY	42.542179688	4999.999488	OUT OF MEMORY	40.348973176	4999.999488	OUT OF MEMORY	40.975257425	4999.999488	OUT OF MEMORY	43.754367539	4999.999488	OUT OF MEMORY	42.495390622	4999.999488
ReachSafety-Hardware	hardware-verification-bv	btor2c-lazyMod.msmie.3.prop1-func-interl.yml	True	TIMEOUT	301.10332341	1217.425408	OUT OF MEMORY	43.715379138	4999.999488	OUT OF MEMORY	43.585198138	4999.999488	OUT OF MEMORY	41.33070971	4999.999488	OUT OF MEMORY	43.309164495	4999.999488	OUT OF MEMORY	43.029743593	4999.999488	OUT OF MEMORY	44.482621228	4999.999488
ReachSafety-Hardware	hardware-verification-bv	btor2c-lazyMod.msmie.4.prop1-back-serstep.yml	True	TIMEOUT	301.141304817	1002.913792	OUT OF MEMORY	40.962830517	4999.999488	OUT OF MEMORY	38.539483478	4999.999488	OUT OF MEMORY	40.789358587	4999.999488	OUT OF MEMORY	39.002609984	4999.999488	OUT OF MEMORY	36.83562027	4999.999488	OUT OF MEMORY	37.754897673	4999.999488
ReachSafety-Hardware	hardware-verification-bv	btor2c-lazyMod.msmie.4.prop1-func-interl.yml	True	TIMEOUT	301.27749207	1678.516224	OUT OF MEMORY	42.137812122	4999.999488	OUT OF MEMORY	39.373483582	4999.999488	OUT OF MEMORY	40.291277033	4999.999488	OUT OF MEMORY	39.061811156	4999.999488	OUT OF MEMORY	43.715508961	4999.999488	OUT OF MEMORY	39.913286544	4999.999488
ReachSafety-Hardware	hardware-verification-bv	btor2c-lazyMod.mul1.yml	True	TIMEOUT	300.981261896	83.456	TIMEOUT	301.009173276	82.071552	TIMEOUT	300.999953969	80.007168	TIMEOUT	301.016493662	81.092608	TIMEOUT	300.990519982	82.771968	TIMEOUT	301.007614826	81.137664	TIMEOUT	301.012469745	81.2032
ReachSafety-Hardware	hardware-verification-bv	btor2c-lazyMod.mul10.yml	False	TIMEOUT	301.002191087	81.072128	TIMEOUT	301.013607679	115.249152	TIMEOUT	301.023008357	115.249152	TIMEOUT	301.032208609	115.77344	TIMEOUT	301.018459984	115.77344	TIMEOUT	301.022915033	115.777536	TIMEOUT	301.025206561	115.765248
ReachSafety-Hardware	hardware-verification-bv	btor2c-lazyMod.mul11.yml	False	TIMEOUT	301.011743796	78.790656	TIMEOUT	301.025577254	115.167232	TIMEOUT	301.016827534	115.183616	TIMEOUT	301.024392477	126.124032	TIMEOUT	301.030074881	115.703808	TIMEOUT	301.015364169	121.024512	TIMEOUT	301.021034484	115.740672
ReachSafety-Hardware	hardware-verification-bv	btor2c-lazyMod.mul2.yml	True	TIMEOUT	301.010718927	116.002816	TIMEOUT	301.008174656	112.08704	TIMEOUT	301.016416358	113.5616	TIMEOUT	301.016775115	112.562176	TIMEOUT	301.015984444	114.077696	TIMEOUT	300.988911001	112.549888	TIMEOUT	301.008227158	114.130944
ReachSafety-Hardware	hardware-verification-bv	btor2c-lazyMod.mul4.yml	True	TIMEOUT	301.009741336	74.17856	TIMEOUT	301.008501145	74.297344	TIMEOUT	300.973522747	77.57824	TIMEOUT	301.009765265	79.413248	TIMEOUT	301.007717568	73.486336	TIMEOUT	301.006233608	79.331328	TIMEOUT	301.004385631	76.500992
ReachSafety-Hardware	hardware-verification-bv	btor2c-lazyMod.mul5.yml	False	false(unreach-call)	0.4736918	36.130816	false(unreach-call)	0.482775996	36.192256	false(unreach-call)	0.480415744	36.151296	false(unreach-call)	0.542574696	36.995072	false(unreach-call)	0.503088366	36.982784	false(unreach-call)	0.549630716	36.962304	false(unreach-call)	0.589061624	37.00736
ReachSafety-Hardware	hardware-verification-bv	btor2c-lazyMod.mul6.yml	False	false(unreach-call)	0.40608883	36.179968	false(unreach-call)	0.512970986	36.253696	false(unreach-call)	0.444865224	36.16768	false(unreach-call)	0.61275578	36.995072	false(unreach-call)	0.561703943	36.954112	false(unreach-call)	0.484769835	36.999168	false(unreach-call)	0.52859189	37.134336
ReachSafety-Hardware	hardware-verification-bv	btor2c-lazyMod.mul8.yml	False	TIMEOUT	300.961627397	79.069184	TIMEOUT	301.019706991	115.146752	TIMEOUT	301.023352816	115.269632	TIMEOUT	301.027888219	115.781632	TIMEOUT	301.025239252	115.785728	TIMEOUT	301.039610029	115.728384	TIMEOUT	301.06244197	115.699712
ReachSafety-Hardware	hardware-verification-bv	btor2c-lazyMod.mul9.yml	False	TIMEOUT	300.975508998	78.557184	TIMEOUT	300.980816216	115.257344	TIMEOUT	301.023454006	115.22048	TIMEOUT	301.031349579	115.73248	TIMEOUT	301.02942087	115.687424	TIMEOUT	301.036319638	115.785728	TIMEOUT	301.026460183	115.748864
ReachSafety-Hardware	hardware-verification-bv	btor2c-lazyMod.needham.1.prop1-back-serstep.yml	False	false(unreach-call)	16.970066622	372.723712	false(unreach-call)	35.241152351	1471.328256	false(unreach-call)	35.964007659	1471.389696	false(unreach-call)	35.507753291	1472.02048	false(unreach-call)	34.527049171	1472.02048	false(unreach-call)	36.986068472	1472.049152	false(unreach-call)	37.922928866	1472.016384
ReachSafety-Hardware	hardware-verification-bv	btor2c-lazyMod.needham.1.prop1-func-interl.yml	False	false(unreach-call)	15.125525718	370.110464	false(unreach-call)	32.365897389	1375.842304	false(unreach-call)	31.360533442	1375.838208	false(unreach-call)	30.136601495	1376.3584	false(unreach-call)	30.777612545	1376.354304	false(unreach-call)	33.858450869	1376.305152	false(unreach-call)	32.718858195	1376.354304
ReachSafety-Hardware	hardware-verification-bv	btor2c-lazyMod.needham.1.prop2-back-serstep.yml	False	false(unreach-call)	9.309302262	260.173824	false(unreach-call)	26.468166603	1469.456384	false(unreach-call)	27.126833301	1469.505536	false(unreach-call)	26.883729841	1470.164992	false(unreach-call)	26.885940499	1470.11584	false(unreach-call)	26.907211863	1470.164992	false(unreach-call)	28.741616714	1470.103552
ReachSafety-Hardware	hardware-verification-bv	btor2c-lazyMod.needham.1.prop2-func-interl.yml	False	false(unreach-call)	14.162020248	337.625088	false(unreach-call)	31.189153247	1371.078656	false(unreach-call)	29.561952946	1371.107328	false(unreach-call)	32.179022481	1371.578368	false(unreach-call)	30.278972006	1371.615232	false(unreach-call)	32.334990707	1371.62752	false(unreach-call)	29.938963137	1371.62752
ReachSafety-Hardware	hardware-verification-bv	btor2c-lazyMod.needham.1.prop3-back-serstep.yml	False	false(unreach-call)	9.082989434	260.153344	false(unreach-call)	27.29236745	1469.46048	false(unreach-call)	26.415484865	1469.464576	false(unreach-call)	27.045948078	1470.13632	false(unreach-call)	27.270619363	1470.128128	false(unreach-call)	28.860959238	1470.152704	false(unreach-call)	26.942128339	1470.1568
ReachSafety-Hardware	hardware-verification-bv	btor2c-lazyMod.needham.1.prop3-func-interl.yml	False	false(unreach-call)	14.076813482	337.559552	false(unreach-call)	30.513573601	1371.111424	false(unreach-call)	28.82590676	1371.07456	false(unreach-call)	30.759295739	1371.590656	false(unreach-call)	31.266246015	1371.623424	false(unreach-call)	31.867544054	1371.615232	false(unreach-call)	31.229587342	1371.635712
ReachSafety-Hardware	hardware-verification-bv	btor2c-lazyMod.needham.1.prop4-back-serstep.yml	False	false(unreach-call)	16.738193847	373.727232	false(unreach-call)	35.0470029	1483.280384	false(unreach-call)	37.376198026	1483.264	false(unreach-call)	36.561840552	1483.657216	false(unreach-call)	37.15262568	1483.661312	false(unreach-call)	39.587745111	1483.65312	false(unreach-call)	34.87091972	1483.603968
ReachSafety-Hardware	hardware-verification-bv	btor2c-lazyMod.needham.1.prop4-func-interl.yml	False	false(unreach-call)	14.652699225	370.982912	false(unreach-call)	30.305627806	1379.221504	false(unreach-call)	31.638428601	1379.16416	false(unreach-call)	31.950265729	1379.713024	false(unreach-call)	30.240421849	1379.680256	false(unreach-call)	35.058287528	1379.741696	false(unreach-call)	32.816747956	1379.69664
ReachSafety-Hardware	hardware-verification-bv	btor2c-lazyMod.needham.2.prop1-back-serstep.yml	False	false(unreach-call)	30.425918726	564.678656	false(unreach-call)	98.420273536	4228.378624	false(unreach-call)	95.809259541	4228.431872	false(unreach-call)	96.819515007	4228.952064	false(unreach-call)	99.006627495	4228.923392	false(unreach-call)	101.126747338	4228.95616	false(unreach-call)	99.83031286	4228.960256
ReachSafety-Hardware	hardware-verification-bv	btor2c-lazyMod.needham.2.prop1-func-interl.yml	False	false(unreach-call)	25.9463102	631.885824	false(unreach-call)	92.582675597	4074.135552	false(unreach-call)	92.504766618	4074.131456	false(unreach-call)	93.454745123	4074.68032	false(unreach-call)	95.816806141	4074.676224	false(unreach-call)	93.123113739	4074.614784	false(unreach-call)	96.171708582	4074.7008
ReachSafety-Hardware	hardware-verification-bv	btor2c-lazyMod.needham.2.prop2-back-serstep.yml	True	TIMEOUT	301.068386456	478.59712	TIMEOUT	302.201631044	4221.571072	TIMEOUT	301.26557457	4221.640704	TIMEOUT	301.536920214	4222.17728	TIMEOUT	301.606672873	4222.164992	TIMEOUT	301.595059996	4222.164992	TIMEOUT	301.559110625	4222.09536
ReachSafety-Hardware	hardware-verification-bv	btor2c-lazyMod.needham.2.prop2-func-interl.yml	True	TIMEOUT	301.076869914	580.56704	TIMEOUT	301.501809274	4067.278848	TIMEOUT	301.489131839	4067.315712	TIMEOUT	301.526472002	4067.868672	TIMEOUT	301.531949104	4067.893248	TIMEOUT	301.480451742	4067.856384	TIMEOUT	301.487993531	4067.811328
ReachSafety-Hardware	hardware-verification-bv	btor2c-lazyMod.needham.2.prop3-back-serstep.yml	True	TIMEOUT	301.026896931	478.502912	TIMEOUT	301.440079164	4221.599744	TIMEOUT	301.547529036	4221.575168	TIMEOUT	301.448638833	4222.140416	TIMEOUT	301.498857201	4222.13632	TIMEOUT	301.495243227	4222.132224	TIMEOUT	301.53104232	4222.140416
ReachSafety-Hardware	hardware-verification-bv	btor2c-lazyMod.needham.2.prop3-func-interl.yml	True	TIMEOUT	300.897561388	579.21536	TIMEOUT	301.463087101	4067.270656	TIMEOUT	301.537185311	4067.356672	TIMEOUT	301.411932953	4067.86048	TIMEOUT	301.528496438	4067.79904	TIMEOUT	301.491123696	4067.893248	TIMEOUT	301.440989853	4067.815424
ReachSafety-Hardware	hardware-verification-bv	btor2c-lazyMod.needham.2.prop4-back-serstep.yml	False	false(unreach-call)	33.888614119	628.887552	false(unreach-call)	104.122716306	4250.181632	false(unreach-call)	105.890656586	4250.189824	false(unreach-call)	105.921678572	4250.70592	false(unreach-call)	104.962489682	4250.673152	false(unreach-call)	101.769353602	4250.701824	false(unreach-call)	105.687165438	4250.730496
ReachSafety-Hardware	hardware-verification-bv	btor2c-lazyMod.needham.2.prop4-func-interl.yml	False	false(unreach-call)	27.828548432	637.947904	false(unreach-call)	89.813725459	4079.96416	false(unreach-call)	86.310164668	4080.037888	false(unreach-call)	91.579349067	4080.467968	false(unreach-call)	86.395090964	4080.451584	false(unreach-call)	91.431244105	4080.541696	false(unreach-call)	92.039265268	4080.553984
ReachSafety-Hardware	hardware-verification-bv	btor2c-lazyMod.needham.3.prop1-back-serstep.yml	False	false(unreach-call)	36.151979879	722.972672	OUT OF MEMORY	55.891879138	4999.999488	OUT OF MEMORY	49.173998274	4999.999488	OUT OF MEMORY	48.109887974	4999.999488	OUT OF MEMORY	51.312117397	4999.999488	OUT OF MEMORY	50.541309856	4999.999488	OUT OF MEMORY	54.610763341	4999.999488
ReachSafety-Hardware	hardware-verification-bv	btor2c-lazyMod.needham.3.prop1-func-interl.yml	False	false(unreach-call)	30.29904205	731.611136	OUT OF MEMORY	51.585260551	4999.999488	OUT OF MEMORY	49.283438419	4999.999488	OUT OF MEMORY	48.42349137	4999.999488	OUT OF MEMORY	49.64014763	4999.999488	OUT OF MEMORY	48.68732832	4999.999488	OUT OF MEMORY	55.469170917	4999.999488
ReachSafety-Hardware	hardware-verification-bv	btor2c-lazyMod.needham.3.prop2-back-serstep.yml	True	TIMEOUT	301.072657548	526.426112	OUT OF MEMORY	51.159769161	4999.999488	OUT OF MEMORY	45.500815563	4999.999488	OUT OF MEMORY	49.970065607	4999.999488	OUT OF MEMORY	46.297242953	4999.999488	OUT OF MEMORY	48.051173138	4999.999488	OUT OF MEMORY	53.792538069	4999.999488
ReachSafety-Hardware	hardware-verification-bv	btor2c-lazyMod.needham.3.prop2-func-interl.yml	True	TIMEOUT	301.078350523	639.737856	OUT OF MEMORY	42.515328354	4999.999488	OUT OF MEMORY	41.112154997	4999.999488	OUT OF MEMORY	42.100056873	4999.999488	OUT OF MEMORY	41.296098261	4999.999488	OUT OF MEMORY	40.911882132	4999.999488	OUT OF MEMORY	42.900046266	4999.999488
ReachSafety-Hardware	hardware-verification-bv	btor2c-lazyMod.needham.3.prop3-back-serstep.yml	True	TIMEOUT	301.070423482	543.90784	OUT OF MEMORY	40.924685864	4999.999488	OUT OF MEMORY	39.574331758	4999.999488	OUT OF MEMORY	38.253388321	4999.999488	OUT OF MEMORY	39.849621611	4999.999488	OUT OF MEMORY	38.944845759	4999.999488	OUT OF MEMORY	41.367671472	4999.999488
ReachSafety-Hardware	hardware-verification-bv	btor2c-lazyMod.needham.3.prop3-func-interl.yml	True	TIMEOUT	301.083670381	639.524864	OUT OF MEMORY	41.489556483	4999.999488	OUT OF MEMORY	42.243608774	4999.999488	OUT OF MEMORY	42.199506368	4999.999488	OUT OF MEMORY	42.429179972	4999.999488	OUT OF MEMORY	41.560498287	4999.999488	OUT OF MEMORY	44.707197414	4999.999488
ReachSafety-Hardware	hardware-verification-bv	btor2c-lazyMod.needham.3.prop4-back-serstep.yml	False	false(unreach-call)	36.442958188	723.529728	OUT OF MEMORY	42.703213741	4999.999488	OUT OF MEMORY	39.87437911	4999.999488	OUT OF MEMORY	46.087692223	4999.999488	OUT OF MEMORY	42.436374722	4999.999488	OUT OF MEMORY	44.123061242	4999.999488	OUT OF MEMORY	44.897515742	4999.999488
ReachSafety-Hardware	hardware-verification-bv	btor2c-lazyMod.needham.3.prop4-func-interl.yml	False	false(unreach-call)	31.383818917	732.454912	OUT OF MEMORY	40.999383111	4999.999488	OUT OF MEMORY	41.711878462	4999.999488	OUT OF MEMORY	43.99219241	4999.999488	OUT OF MEMORY	49.105850041	4999.999488	OUT OF MEMORY	47.053796949	4999.999488	OUT OF MEMORY	41.398995882	4999.999488
ReachSafety-Hardware	hardware-verification-bv	btor2c-lazyMod.needham.4.prop1-back-serstep.yml	False	false(unreach-call)	43.864329031	908.230656	OUT OF MEMORY	53.280743233	4999.999488	OUT OF MEMORY	50.339056594	4999.999488	OUT OF MEMORY	41.355334777	4999.999488	OUT OF MEMORY	48.360794489	4999.999488	OUT OF MEMORY	51.433635251	4999.999488	OUT OF MEMORY	46.567821663	4999.999488
ReachSafety-Hardware	hardware-verification-bv	btor2c-lazyMod.needham.4.prop1-func-interl.yml	False	false(unreach-call)	38.718172622	929.28	OUT OF MEMORY	53.3066044	4999.999488	OUT OF MEMORY	49.828738704	4999.999488	OUT OF MEMORY	56.373963263	4999.999488	OUT OF MEMORY	52.827116948	4999.999488	OUT OF MEMORY	55.143195011	4999.999488	OUT OF MEMORY	48.312158144	4999.999488
ReachSafety-Hardware	hardware-verification-bv	btor2c-lazyMod.needham.4.prop2-back-serstep.yml	True	TIMEOUT	301.070841817	646.221824	OUT OF MEMORY	47.538644222	4999.999488	OUT OF MEMORY	51.229895851	4999.999488	OUT OF MEMORY	52.997670843	4999.999488	OUT OF MEMORY	53.196841339	4999.999488	OUT OF MEMORY	51.510090258	4999.999488	OUT OF MEMORY	54.057065084	4999.999488
ReachSafety-Hardware	hardware-verification-bv	btor2c-lazyMod.needham.4.prop2-func-interl.yml	True	TIMEOUT	301.094938971	723.29216	OUT OF MEMORY	54.687349998	4999.999488	OUT OF MEMORY	53.104717551	4999.999488	OUT OF MEMORY	53.489727838	4999.999488	OUT OF MEMORY	54.696527406	4999.999488	OUT OF MEMORY	55.017194973	4999.999488	OUT OF MEMORY	51.895698794	4999.999488
ReachSafety-Hardware	hardware-verification-bv	btor2c-lazyMod.needham.4.prop3-back-serstep.yml	True	TIMEOUT	301.08838793	649.383936	OUT OF MEMORY	54.80379686	4999.999488	OUT OF MEMORY	45.01941609	4999.999488	OUT OF MEMORY	49.146852412	4999.999488	OUT OF MEMORY	52.038867213	4999.999488	OUT OF MEMORY	52.190069167	4999.999488	OUT OF MEMORY	49.992237444	4999.999488
ReachSafety-Hardware	hardware-verification-bv	btor2c-lazyMod.needham.4.prop3-func-interl.yml	True	TIMEOUT	301.095489576	723.300352	OUT OF MEMORY	54.61692376	4999.999488	OUT OF MEMORY	52.682926049	4999.999488	OUT OF MEMORY	46.630309759	4999.999488	OUT OF MEMORY	55.037664388	4999.999488	OUT OF MEMORY	49.52003706	4999.999488	OUT OF MEMORY	53.380480773	4999.999488
