category	sub category	Benchmark	CTRL	status	cputime(s)	memory(MB)	status	cputime(s)	memory(MB)	status	cputime(s)	memory(MB)	status	cputime(s)	memory(MB)
ReachSafety-ECA	eca-rers2012	Problem13_label54.yml	False	false(unreach-call)	97.364637878	1623.044096	false(unreach-call)	97.567522248	1622.257664	false(unreach-call)	97.285673633	1622.28224	false(unreach-call)	99.481255061	1624.137728
ReachSafety-ECA	eca-rers2012	Problem13_label55.yml	True	TIMEOUT	301.416855328	3189.051392	TIMEOUT	301.445965275	3188.232192	TIMEOUT	301.369697452	3188.207616	TIMEOUT	301.499748541	3190.054912
ReachSafety-ECA	eca-rers2012	Problem13_label56.yml	True	TIMEOUT	301.390569856	3175.657472	TIMEOUT	301.461530562	3174.89152	TIMEOUT	301.461955301	3174.8096	TIMEOUT	301.440502705	3176.730624
ReachSafety-ECA	eca-rers2012	Problem13_label57.yml	True	TIMEOUT	301.369208884	3179.139072	TIMEOUT	301.699409201	3174.87104	TIMEOUT	301.444094024	3174.813696	TIMEOUT	301.481028842	3176.718336
ReachSafety-ECA	eca-rers2012	Problem13_label58.yml	False	false(unreach-call)	109.991204939	1622.970368	false(unreach-call)	110.319191761	1622.208512	false(unreach-call)	112.328003512	1622.224896	false(unreach-call)	113.819891411	1624.047616
ReachSafety-ECA	eca-rers2012	Problem13_label59.yml	True	TIMEOUT	301.44698003	3179.134976	TIMEOUT	301.465460831	3178.401792	TIMEOUT	301.487129919	3178.33216	TIMEOUT	301.382820872	3180.2368
ReachSafety-ECA	eca-rers2012	Problem14_label00.yml	True	TIMEOUT	301.111290167	677.711872	TIMEOUT	301.122375016	773.189632	TIMEOUT	301.094158592	751.771648	TIMEOUT	301.09926701	773.210112
ReachSafety-ECA	eca-rers2012	Problem14_label01.yml	True	TIMEOUT	301.18576247	757.256192	TIMEOUT	301.118475333	785.768448	TIMEOUT	301.115606883	783.331328	TIMEOUT	301.116484094	759.99232
ReachSafety-ECA	eca-rers2012	Problem14_label02.yml	False	TIMEOUT	301.057048364	655.19616	TIMEOUT	301.054482507	660.91008	TIMEOUT	301.097666364	673.665024	TIMEOUT	301.034283812	655.867904
ReachSafety-ECA	eca-rers2012	Problem14_label03.yml	True	TIMEOUT	301.103760741	659.259392	TIMEOUT	301.090291292	664.252416	TIMEOUT	301.10930177	661.311488	TIMEOUT	301.088712286	660.72576
ReachSafety-ECA	eca-rers2012	Problem14_label04.yml	True	TIMEOUT	301.102620239	764.243968	TIMEOUT	301.085434115	752.566272	TIMEOUT	301.107271048	771.125248	TIMEOUT	301.087603101	773.77536
ReachSafety-ECA	eca-rers2012	Problem14_label05.yml	True	TIMEOUT	301.060248103	671.707136	TIMEOUT	301.110218253	673.01376	TIMEOUT	301.083011332	666.968064	TIMEOUT	301.075170497	667.652096
ReachSafety-ECA	eca-rers2012	Problem14_label06.yml	True	TIMEOUT	301.055554416	655.27808	TIMEOUT	301.098814786	761.831424	TIMEOUT	301.108404741	749.633536	TIMEOUT	301.107191026	751.386624
ReachSafety-ECA	eca-rers2012	Problem14_label07.yml	True	TIMEOUT	301.117457408	690.479104	TIMEOUT	301.077132674	658.86208	TIMEOUT	301.086134549	658.898944	TIMEOUT	301.100909217	667.42272
ReachSafety-ECA	eca-rers2012	Problem14_label08.yml	False	TIMEOUT	301.06780993	633.147392	TIMEOUT	301.069475172	637.390848	TIMEOUT	301.097752465	628.215808	TIMEOUT	301.079394387	640.561152
ReachSafety-ECA	eca-rers2012	Problem14_label09.yml	True	TIMEOUT	301.077954939	656.232448	TIMEOUT	301.072298504	663.18336	TIMEOUT	301.091920255	678.801408	TIMEOUT	301.077772127	659.857408
ReachSafety-ECA	eca-rers2012	Problem14_label10.yml	False	false(unreach-call)	236.98851687	665.407488	false(unreach-call)	227.245161186	658.325504	false(unreach-call)	230.948593421	663.396352	false(unreach-call)	233.41537748	674.28352
ReachSafety-ECA	eca-rers2012	Problem14_label11.yml	False	false(unreach-call)	294.006149575	638.21824	false(unreach-call)	279.542942254	660.97152	false(unreach-call)	283.186705617	660.82816	false(unreach-call)	284.750091251	671.82592
ReachSafety-ECA	eca-rers2012	Problem14_label12.yml	False	TIMEOUT	301.089985653	668.52864	TIMEOUT	301.05089518	666.50112	TIMEOUT	301.029196726	670.748672	TIMEOUT	301.06162057	656.6912
ReachSafety-ECA	eca-rers2012	Problem14_label13.yml	False	TIMEOUT	301.080950207	614.264832	false(unreach-call)	298.756555071	624.861184	TIMEOUT	301.091691407	623.550464	TIMEOUT	301.059625082	614.879232
ReachSafety-ECA	eca-rers2012	Problem14_label14.yml	False	false(unreach-call)	263.874060088	618.25024	false(unreach-call)	254.114021818	618.27072	false(unreach-call)	255.127226624	616.83712	false(unreach-call)	261.20435242	618.962944
ReachSafety-ECA	eca-rers2012	Problem14_label15.yml	True	TIMEOUT	301.033817943	673.673216	TIMEOUT	301.07116952	764.665856	TIMEOUT	301.108179659	750.415872	TIMEOUT	301.100691691	751.73888
ReachSafety-ECA	eca-rers2012	Problem14_label16.yml	True	TIMEOUT	301.09816138	767.029248	TIMEOUT	301.076835957	767.647744	TIMEOUT	301.106320617	767.709184	TIMEOUT	301.091671937	790.786048
ReachSafety-ECA	eca-rers2012	Problem14_label17.yml	True	TIMEOUT	301.045313003	622.424064	TIMEOUT	301.080020754	622.473216	TIMEOUT	301.072863423	625.23392	TIMEOUT	301.077401888	630.566912
ReachSafety-ECA	eca-rers2012	Problem14_label18.yml	False	TIMEOUT	301.102059513	693.870592	TIMEOUT	301.084519591	683.933696	TIMEOUT	301.092361463	686.354432	TIMEOUT	301.112016908	669.876224
ReachSafety-ECA	eca-rers2012	Problem14_label19.yml	True	TIMEOUT	301.08865506	764.379136	TIMEOUT	301.083885787	770.113536	TIMEOUT	301.099816653	764.317696	TIMEOUT	301.120397999	770.7648
ReachSafety-ECA	eca-rers2012	Problem14_label20.yml	True	TIMEOUT	301.079871123	783.355904	TIMEOUT	301.066386056	777.232384	TIMEOUT	301.003227447	766.455808	TIMEOUT	301.061288031	772.808704
ReachSafety-ECA	eca-rers2012	Problem14_label21.yml	True	TIMEOUT	301.089158541	656.6912	TIMEOUT	301.05709652	656.007168	TIMEOUT	301.086783991	655.532032	TIMEOUT	301.086983686	656.30208
ReachSafety-ECA	eca-rers2012	Problem14_label22.yml	False	TIMEOUT	301.095390336	656.40448	TIMEOUT	301.092517574	662.441984	TIMEOUT	301.093243934	663.486464	TIMEOUT	301.064225743	657.670144
ReachSafety-ECA	eca-rers2012	Problem14_label23.yml	True	TIMEOUT	301.106216675	751.22688	TIMEOUT	300.798199163	767.561728	TIMEOUT	301.111422356	781.295616	TIMEOUT	301.106161228	767.578112
ReachSafety-ECA	eca-rers2012	Problem14_label24.yml	True	TIMEOUT	301.074515268	663.728128	TIMEOUT	301.076869872	681.877504	TIMEOUT	301.068124897	678.293504	TIMEOUT	301.09168347	664.809472
ReachSafety-ECA	eca-rers2012	Problem14_label25.yml	True	TIMEOUT	301.0863717	767.44704	TIMEOUT	301.088544841	767.381504	TIMEOUT	300.972949055	777.03168	TIMEOUT	301.104826506	768.831488
ReachSafety-ECA	eca-rers2012	Problem14_label26.yml	True	TIMEOUT	301.0218149	768.303104	TIMEOUT	301.055973784	783.351808	TIMEOUT	301.057144578	763.039744	TIMEOUT	301.08039587	784.007168
ReachSafety-ECA	eca-rers2012	Problem14_label27.yml	False	false(unreach-call)	264.53738534	649.240576	false(unreach-call)	259.518607952	669.151232	false(unreach-call)	258.337758926	659.0464	false(unreach-call)	257.286301134	649.474048
ReachSafety-ECA	eca-rers2012	Problem14_label28.yml	False	TIMEOUT	301.080985707	770.850816	TIMEOUT	301.058268498	771.063808	TIMEOUT	301.0781675	774.32832	TIMEOUT	301.08326817	766.537728
ReachSafety-ECA	eca-rers2012	Problem14_label29.yml	False	TIMEOUT	301.069974699	658.292736	TIMEOUT	301.095890499	668.049408	TIMEOUT	301.094762048	654.00832	TIMEOUT	301.037794922	657.506304
ReachSafety-ECA	eca-rers2012	Problem14_label30.yml	True	TIMEOUT	301.07272887	765.1328	TIMEOUT	301.091833914	769.55648	TIMEOUT	301.007024013	765.247488	TIMEOUT	301.090431808	768.335872
ReachSafety-ECA	eca-rers2012	Problem14_label31.yml	False	false(unreach-call)	227.35643004	658.874368	false(unreach-call)	222.518068682	661.188608	false(unreach-call)	227.678382562	667.168768	false(unreach-call)	228.219207932	650.686464
ReachSafety-ECA	eca-rers2012	Problem14_label32.yml	True	TIMEOUT	301.070416912	635.977728	TIMEOUT	301.088585054	635.977728	TIMEOUT	301.047100332	636.043264	TIMEOUT	301.082601381	633.044992
ReachSafety-ECA	eca-rers2012	Problem14_label33.yml	True	TIMEOUT	301.10297899	776.421376	TIMEOUT	301.07227701	789.999616	TIMEOUT	301.108293007	769.18784	TIMEOUT	301.091135677	775.073792
ReachSafety-ECA	eca-rers2012	Problem14_label34.yml	False	false(unreach-call)	238.859198561	656.551936	false(unreach-call)	236.411709428	663.3472	false(unreach-call)	237.855980696	668.844032	false(unreach-call)	234.591401398	667.660288
ReachSafety-ECA	eca-rers2012	Problem14_label35.yml	True	TIMEOUT	301.162834713	765.763584	TIMEOUT	301.068654074	773.402624	TIMEOUT	301.09980345	767.062016	TIMEOUT	301.096135696	770.678784
ReachSafety-ECA	eca-rers2012	Problem14_label36.yml	True	TIMEOUT	301.110929342	763.961344	TIMEOUT	301.085161201	764.801024	TIMEOUT	301.081962595	769.036288	TIMEOUT	301.103999459	759.652352
ReachSafety-ECA	eca-rers2012	Problem14_label37.yml	False	TIMEOUT	301.122001435	668.07808	TIMEOUT	301.058256453	652.025856	TIMEOUT	301.06862647	649.928704	TIMEOUT	301.093476045	660.148224
ReachSafety-ECA	eca-rers2012	Problem14_label38.yml	True	TIMEOUT	301.062764304	655.306752	TIMEOUT	301.105701848	665.223168	TIMEOUT	301.005760947	662.67136	TIMEOUT	301.066632656	662.687744
ReachSafety-ECA	eca-rers2012	Problem14_label39.yml	False	false(unreach-call)	224.512165233	682.237952	false(unreach-call)	218.119817139	655.70816	false(unreach-call)	221.207353127	650.07616	false(unreach-call)	219.064708985	669.57312
ReachSafety-ECA	eca-rers2012	Problem14_label40.yml	False	TIMEOUT	301.094609643	668.827648	TIMEOUT	301.077758043	664.59648	TIMEOUT	301.087621688	661.01248	TIMEOUT	301.074258411	655.814656
ReachSafety-ECA	eca-rers2012	Problem14_label41.yml	False	TIMEOUT	301.111308385	766.345216	TIMEOUT	301.088530855	767.582208	TIMEOUT	301.084787027	767.537152	TIMEOUT	301.067622207	772.337664
ReachSafety-ECA	eca-rers2012	Problem14_label42.yml	True	TIMEOUT	301.074649385	642.47808	TIMEOUT	301.085691083	655.142912	TIMEOUT	301.082431121	662.401024	TIMEOUT	301.08303225	661.487616
ReachSafety-ECA	eca-rers2012	Problem14_label43.yml	False	TIMEOUT	301.097593964	756.318208	TIMEOUT	301.067480546	767.614976	TIMEOUT	301.073063966	774.733824	TIMEOUT	301.09844832	771.862528
ReachSafety-ECA	eca-rers2012	Problem14_label44.yml	False	TIMEOUT	301.074034518	773.124096	TIMEOUT	301.087506731	770.383872	TIMEOUT	301.072616522	770.220032	TIMEOUT	301.067971139	758.013952
ReachSafety-ECA	eca-rers2012	Problem14_label45.yml	True	TIMEOUT	301.04612416	765.300736	TIMEOUT	301.10694842	769.39264	TIMEOUT	301.062290718	765.853696	TIMEOUT	301.080454505	771.866624
ReachSafety-ECA	eca-rers2012	Problem14_label46.yml	True	TIMEOUT	301.072434365	673.681408	TIMEOUT	301.062143357	663.273472	TIMEOUT	301.093782986	669.761536	TIMEOUT	301.087865336	667.406336
ReachSafety-ECA	eca-rers2012	Problem14_label47.yml	True	TIMEOUT	301.090864527	666.820608	TIMEOUT	301.046726058	658.20672	TIMEOUT	301.067413946	678.080512	TIMEOUT	301.02152019	668.008448
ReachSafety-ECA	eca-rers2012	Problem14_label48.yml	True	TIMEOUT	301.093309297	778.97728	TIMEOUT	301.077648087	774.889472	TIMEOUT	301.087056662	766.619648	TIMEOUT	301.109528983	768.274432
ReachSafety-ECA	eca-rers2012	Problem14_label49.yml	True	TIMEOUT	301.07558517	656.809984	TIMEOUT	300.897409518	656.371712	TIMEOUT	301.058216622	640.618496	TIMEOUT	301.081162587	659.959808
ReachSafety-ECA	eca-rers2012	Problem14_label50.yml	True	TIMEOUT	301.080289033	767.168512	TIMEOUT	301.101223233	766.414848	TIMEOUT	301.044453221	764.801024	TIMEOUT	301.082278256	768.26624
ReachSafety-ECA	eca-rers2012	Problem14_label51.yml	True	TIMEOUT	301.06226006	771.198976	TIMEOUT	301.0943927	772.984832	TIMEOUT	301.087396668	782.6432	TIMEOUT	301.099192096	765.874176
ReachSafety-ECA	eca-rers2012	Problem14_label52.yml	False	false(unreach-call)	233.93927449	656.809984	false(unreach-call)	235.814040201	659.00544	false(unreach-call)	237.559352013	661.614592	false(unreach-call)	234.536495864	661.56544
ReachSafety-ECA	eca-rers2012	Problem14_label53.yml	True	TIMEOUT	301.062346977	670.253056	TIMEOUT	301.090248928	665.14944	TIMEOUT	301.09383548	659.083264	TIMEOUT	301.077662685	670.973952
ReachSafety-ECA	eca-rers2012	Problem14_label54.yml	False	TIMEOUT	301.069433487	679.841792	TIMEOUT	301.073784539	662.38464	TIMEOUT	301.082813855	679.8336	TIMEOUT	301.071546302	668.352512
ReachSafety-ECA	eca-rers2012	Problem14_label55.yml	True	TIMEOUT	301.100418298	692.482048	TIMEOUT	301.080257441	662.4256	TIMEOUT	301.116858154	657.723392	TIMEOUT	301.076038065	691.601408
ReachSafety-ECA	eca-rers2012	Problem14_label56.yml	False	TIMEOUT	301.067333412	668.688384	TIMEOUT	301.097518633	653.623296	TIMEOUT	301.062734175	655.09376	TIMEOUT	301.028797521	655.74912
ReachSafety-ECA	eca-rers2012	Problem14_label57.yml	False	false(unreach-call)	241.721725223	669.085696	false(unreach-call)	232.193443583	673.386496	false(unreach-call)	236.499514655	672.489472	false(unreach-call)	237.255066691	672.301056
ReachSafety-ECA	eca-rers2012	Problem14_label58.yml	False	TIMEOUT	301.070303833	667.83232	TIMEOUT	301.082983274	668.868608	TIMEOUT	301.078439753	677.412864	TIMEOUT	301.068927604	681.30816
ReachSafety-ECA	eca-rers2012	Problem14_label59.yml	True	TIMEOUT	301.087930197	766.439424	TIMEOUT	301.101743557	760.963072	TIMEOUT	301.051834705	766.70976	TIMEOUT	301.072245678	766.60736
ReachSafety-ECA	eca-rers2012	Problem15_label00.yml	False	false(unreach-call)	56.059813881	698.318848	false(unreach-call)	53.842281706	697.79456	false(unreach-call)	54.148139783	704.229376	false(unreach-call)	57.027279146	698.691584
ReachSafety-ECA	eca-rers2012	Problem15_label01.yml	True	TIMEOUT	301.18657892	1496.199168	TIMEOUT	301.183249791	1528.111104	TIMEOUT	301.174333264	1495.748608	TIMEOUT	301.19923782	1496.59648
ReachSafety-ECA	eca-rers2012	Problem15_label02.yml	False	false(unreach-call)	38.937464594	735.555584	false(unreach-call)	36.384103599	734.973952	false(unreach-call)	38.453133314	735.0272	false(unreach-call)	38.606663398	735.862784
ReachSafety-ECA	eca-rers2012	Problem15_label03.yml	False	false(unreach-call)	37.031895451	736.149504	false(unreach-call)	38.885683067	735.645696	false(unreach-call)	37.362163793	735.674368	false(unreach-call)	39.194171063	736.493568
ReachSafety-ECA	eca-rers2012	Problem15_label04.yml	True	TIMEOUT	301.13186322	1464.27904	TIMEOUT	301.224112647	1439.309824	TIMEOUT	301.158837181	1441.554432	TIMEOUT	301.197869062	1464.635392
ReachSafety-ECA	eca-rers2012	Problem15_label05.yml	True	TIMEOUT	301.181528138	1435.029504	TIMEOUT	301.1682138	1452.032	TIMEOUT	301.170543902	1453.305856	TIMEOUT	301.20865396	1454.231552
ReachSafety-ECA	eca-rers2012	Problem15_label06.yml	True	TIMEOUT	301.228850808	2144.714752	TIMEOUT	301.288896903	2127.536128	TIMEOUT	301.229746286	2127.634432	TIMEOUT	301.243736173	2128.531456
ReachSafety-ECA	eca-rers2012	Problem15_label07.yml	False	false(unreach-call)	35.040362349	735.694848	false(unreach-call)	34.011277943	735.223808	false(unreach-call)	33.48302242	735.154176	false(unreach-call)	36.285776927	736.002048
ReachSafety-ECA	eca-rers2012	Problem15_label08.yml	True	TIMEOUT	301.1670628	1426.04288	TIMEOUT	301.150554746	1425.436672	TIMEOUT	301.141489612	1425.444864	TIMEOUT	301.138105777	1426.272256
ReachSafety-ECA	eca-rers2012	Problem15_label09.yml	False	false(unreach-call)	56.315877388	712.343552	false(unreach-call)	58.457828899	711.70048	false(unreach-call)	55.801219568	711.70048	false(unreach-call)	57.981618564	712.638464
ReachSafety-ECA	eca-rers2012	Problem15_label10.yml	True	TIMEOUT	301.063064635	1438.90432	TIMEOUT	301.355107057	1422.303232	TIMEOUT	301.062308015	1433.059328	TIMEOUT	301.211628227	1439.174656
ReachSafety-ECA	eca-rers2012	Problem15_label11.yml	True	TIMEOUT	301.061311249	1425.395712	TIMEOUT	301.238062622	1446.432768	TIMEOUT	301.186572163	1446.408192	TIMEOUT	301.161909783	1447.251968
ReachSafety-ECA	eca-rers2012	Problem15_label12.yml	True	TIMEOUT	301.189439558	1435.619328	TIMEOUT	301.181843966	1422.630912	TIMEOUT	301.176655213	1447.19872	TIMEOUT	301.202767341	1423.478784
ReachSafety-ECA	eca-rers2012	Problem15_label13.yml	True	TIMEOUT	301.195101593	1482.48576	TIMEOUT	301.183806929	1456.0256	TIMEOUT	301.185071249	1481.965568	TIMEOUT	301.163431557	1482.866688
ReachSafety-ECA	eca-rers2012	Problem15_label14.yml	False	false(unreach-call)	33.876331885	689.741824	false(unreach-call)	34.026085165	689.21344	false(unreach-call)	33.937932141	689.147904	false(unreach-call)	33.968501657	690.003968
ReachSafety-ECA	eca-rers2012	Problem15_label15.yml	False	false(unreach-call)	30.689654589	698.343424	false(unreach-call)	30.563921514	697.864192	false(unreach-call)	30.107615982	697.806848	false(unreach-call)	30.838419646	698.642432
ReachSafety-ECA	eca-rers2012	Problem15_label16.yml	True	TIMEOUT	301.183574841	1540.460544	TIMEOUT	301.2220716	1539.93216	TIMEOUT	301.204058399	1540.001792	TIMEOUT	301.164579155	1540.866048
ReachSafety-ECA	eca-rers2012	Problem15_label17.yml	True	TIMEOUT	301.077194291	1438.879744	TIMEOUT	301.125474913	1438.236672	TIMEOUT	301.063457857	1437.339648	TIMEOUT	301.068608708	1439.174656
ReachSafety-ECA	eca-rers2012	Problem15_label18.yml	False	false(unreach-call)	33.785088947	698.2656	false(unreach-call)	34.521027769	697.778176	false(unreach-call)	33.583085254	697.761792	false(unreach-call)	34.654996988	698.691584
ReachSafety-ECA	eca-rers2012	Problem15_label19.yml	True	TIMEOUT	301.295284555	2128.30208	TIMEOUT	301.269502978	2127.634432	TIMEOUT	301.275602427	2127.732736	TIMEOUT	301.261281244	2128.551936
ReachSafety-ECA	eca-rers2012	Problem15_label20.yml	True	TIMEOUT	301.178070098	1486.7456	TIMEOUT	301.153373458	1486.249984	TIMEOUT	301.161953175	1486.299136	TIMEOUT	301.160285611	1487.163392
ReachSafety-ECA	eca-rers2012	Problem15_label21.yml	True	TIMEOUT	301.021287353	1508.909056	TIMEOUT	301.211528075	1519.398912	TIMEOUT	301.176016803	1505.538048	TIMEOUT	301.207367483	1509.298176
ReachSafety-ECA	eca-rers2012	Problem15_label22.yml	False	false(unreach-call)	32.114636579	696.438784	false(unreach-call)	32.086723058	695.873536	false(unreach-call)	31.613716122	695.902208	false(unreach-call)	32.034598506	696.733696
ReachSafety-ECA	eca-rers2012	Problem15_label23.yml	False	false(unreach-call)	32.72409449	698.564608	false(unreach-call)	35.960163227	697.99936	false(unreach-call)	34.35429513	697.954304	false(unreach-call)	34.575579433	698.884096
ReachSafety-ECA	eca-rers2012	Problem15_label24.yml	True	TIMEOUT	301.218073405	1432.20736	TIMEOUT	301.168522997	1430.781952	TIMEOUT	301.154746706	1430.851584	TIMEOUT	301.161847788	1431.744512
ReachSafety-ECA	eca-rers2012	Problem15_label25.yml	False	false(unreach-call)	32.791498923	690.188288	false(unreach-call)	34.730500897	689.52064	false(unreach-call)	33.498027414	689.549312	false(unreach-call)	34.323679282	690.40128
ReachSafety-ECA	eca-rers2012	Problem15_label26.yml	True	TIMEOUT	301.173702392	1522.774016	TIMEOUT	301.174454851	1522.221056	TIMEOUT	301.169176995	1522.19648	TIMEOUT	301.156626131	1523.0976
ReachSafety-ECA	eca-rers2012	Problem15_label27.yml	True	TIMEOUT	301.127111295	1497.042944	TIMEOUT	301.069050267	1496.522752	TIMEOUT	301.165937182	1496.608768	TIMEOUT	301.177932628	1497.37472
ReachSafety-ECA	eca-rers2012	Problem15_label28.yml	True	TIMEOUT	301.153742174	1500.418048	TIMEOUT	301.157361659	1507.028992	TIMEOUT	301.152070069	1487.7696	TIMEOUT	301.157947574	1507.913728
ReachSafety-ECA	eca-rers2012	Problem15_label29.yml	False	false(unreach-call)	31.96786104	689.82784	false(unreach-call)	34.314332488	689.29536	false(unreach-call)	31.413412477	689.307648	false(unreach-call)	30.914652387	690.159616
ReachSafety-ECA	eca-rers2012	Problem15_label30.yml	False	false(unreach-call)	33.393465069	735.690752	false(unreach-call)	33.630098891	735.17056	false(unreach-call)	31.964870345	735.186944	false(unreach-call)	33.564010976	735.993856
ReachSafety-ECA	eca-rers2012	Problem15_label31.yml	True	TIMEOUT	301.15756236	1439.719424	TIMEOUT	301.146452523	1408.401408	TIMEOUT	301.189845351	1444.261888	TIMEOUT	301.227700711	1445.076992
ReachSafety-ECA	eca-rers2012	Problem15_label32.yml	True	TIMEOUT	301.186867239	1443.950592	TIMEOUT	301.136417763	1448.05888	TIMEOUT	301.183232354	1448.144896	TIMEOUT	301.19474029	1444.233216
ReachSafety-ECA	eca-rers2012	Problem15_label33.yml	False	false(unreach-call)	34.025818971	689.733632	false(unreach-call)	35.353849228	689.11104	false(unreach-call)	34.344349625	689.119232	false(unreach-call)	34.825399795	689.979392
ReachSafety-ECA	eca-rers2012	Problem15_label34.yml	False	false(unreach-call)	34.074973669	689.876992	false(unreach-call)	32.144326946	689.328128	false(unreach-call)	31.076859805	689.3568	false(unreach-call)	32.835658371	690.204672
ReachSafety-ECA	eca-rers2012	Problem15_label35.yml	True	TIMEOUT	301.249896852	1436.700672	TIMEOUT	301.179436443	1440.862208	TIMEOUT	301.15632632	1440.940032	TIMEOUT	301.182732213	1441.693696
ReachSafety-ECA	eca-rers2012	Problem15_label36.yml	True	TIMEOUT	301.198913694	1486.106624	TIMEOUT	301.13940807	1485.492224	TIMEOUT	301.141289331	1485.545472	TIMEOUT	301.144669152	1486.430208
ReachSafety-ECA	eca-rers2012	Problem15_label37.yml	False	false(unreach-call)	32.342577549	689.721344	false(unreach-call)	33.808343134	689.19296	false(unreach-call)	32.729064741	689.139712	false(unreach-call)	32.281170183	690.122752
ReachSafety-ECA	eca-rers2012	Problem15_label38.yml	False	false(unreach-call)	35.675921683	728.051712	false(unreach-call)	35.535518189	727.478272	false(unreach-call)	34.872459648	727.457792	false(unreach-call)	36.214381239	728.2688
ReachSafety-ECA	eca-rers2012	Problem15_label39.yml	False	false(unreach-call)	34.263801515	698.359808	false(unreach-call)	34.933533615	697.798656	false(unreach-call)	34.169831737	697.798656	false(unreach-call)	34.934144466	698.707968
ReachSafety-ECA	eca-rers2012	Problem15_label40.yml	False	false(unreach-call)	36.797256367	689.917952	false(unreach-call)	35.822272189	689.414144	false(unreach-call)	36.065652873	689.451008	false(unreach-call)	36.341314797	690.225152
ReachSafety-ECA	eca-rers2012	Problem15_label41.yml	False	false(unreach-call)	36.65810824	698.404864	false(unreach-call)	36.484365891	697.909248	false(unreach-call)	35.907078305	697.91744	false(unreach-call)	35.929679639	698.642432
ReachSafety-ECA	eca-rers2012	Problem15_label42.yml	True	TIMEOUT	301.194233438	1447.755776	TIMEOUT	301.201925353	1447.182336	TIMEOUT	301.180821713	1447.243776	TIMEOUT	301.170882272	1448.124416
ReachSafety-ECA	eca-rers2012	Problem15_label43.yml	True	TIMEOUT	301.205774977	1531.588608	TIMEOUT	301.181655685	1503.719424	TIMEOUT	301.199521264	1530.978304	TIMEOUT	301.137152218	1531.805696
ReachSafety-ECA	eca-rers2012	Problem15_label44.yml	True	TIMEOUT	301.163654406	1417.05216	TIMEOUT	301.176071713	1419.436032	TIMEOUT	301.160217094	1419.476992	TIMEOUT	301.159687395	1423.6672
ReachSafety-ECA	eca-rers2012	Problem15_label45.yml	False	false(unreach-call)	36.718036982	727.781376	false(unreach-call)	39.213470827	727.228416	false(unreach-call)	38.810819496	727.195648	false(unreach-call)	39.189511633	728.072192
ReachSafety-ECA	eca-rers2012	Problem15_label46.yml	True	TIMEOUT	301.199102648	1448.378368	TIMEOUT	301.139223247	1418.371072	TIMEOUT	301.177837019	1447.809024	TIMEOUT	301.11561746	1448.636416
ReachSafety-ECA	eca-rers2012	Problem15_label47.yml	False	false(unreach-call)	32.91883269	689.913856	false(unreach-call)	32.768074972	689.39776	false(unreach-call)	33.154121712	689.442816	false(unreach-call)	34.178567386	690.25792
ReachSafety-ECA	eca-rers2012	Problem15_label48.yml	False	false(unreach-call)	53.37684319	692.92032	false(unreach-call)	57.067101759	692.473856	false(unreach-call)	55.806905149	692.461568	false(unreach-call)	53.757740449	693.30944
ReachSafety-ECA	eca-rers2012	Problem15_label49.yml	True	TIMEOUT	301.229098467	1523.515392	TIMEOUT	301.155902579	1522.987008	TIMEOUT	301.164013709	1522.909184	TIMEOUT	301.197617121	1523.83488
ReachSafety-ECA	eca-rers2012	Problem15_label50.yml	False	false(unreach-call)	33.403862869	689.897472	false(unreach-call)	33.60707583	689.442816	false(unreach-call)	33.926393353	689.475584	false(unreach-call)	33.292361517	690.302976
ReachSafety-ECA	eca-rers2012	Problem15_label51.yml	False	false(unreach-call)	32.406933354	689.815552	false(unreach-call)	32.385310101	689.139712	false(unreach-call)	32.373651832	689.2544	false(unreach-call)	33.70190839	690.03264
ReachSafety-ECA	eca-rers2012	Problem15_label52.yml	True	TIMEOUT	301.194338286	1513.578496	TIMEOUT	301.197623737	1512.968192	TIMEOUT	301.182925207	1512.906752	TIMEOUT	301.184172183	1504.456704
ReachSafety-ECA	eca-rers2012	Problem15_label53.yml	True	TIMEOUT	301.229974937	1424.347136	TIMEOUT	301.205811179	1427.398656	TIMEOUT	301.226033002	1427.39456	TIMEOUT	301.229419423	1424.740352
ReachSafety-ECA	eca-rers2012	Problem15_label54.yml	True	TIMEOUT	301.239332616	1448.26368	TIMEOUT	301.234385672	1447.75168	TIMEOUT	301.229954434	1447.79264	TIMEOUT	301.252103932	1448.644608
ReachSafety-ECA	eca-rers2012	Problem15_label55.yml	True	TIMEOUT	301.196109038	1407.807488	TIMEOUT	301.204622242	1423.839232	TIMEOUT	301.094477229	1423.781888	TIMEOUT	301.205439116	1433.042944
ReachSafety-ECA	eca-rers2012	Problem15_label56.yml	True	TIMEOUT	301.158113503	1485.55776	TIMEOUT	301.173416641	1485.041664	TIMEOUT	301.181873798	1465.233408	TIMEOUT	301.198663626	1466.150912
ReachSafety-ECA	eca-rers2012	Problem15_label57.yml	True	TIMEOUT	301.226016815	1497.706496	TIMEOUT	301.203194369	1497.21088	TIMEOUT	301.201710587	1497.161728	TIMEOUT	301.210188267	1498.062848
ReachSafety-ECA	eca-rers2012	Problem15_label58.yml	True	TIMEOUT	301.058407184	1472.708608	TIMEOUT	301.054707642	1472.212992	TIMEOUT	301.056818113	1472.114688	TIMEOUT	301.069213471	1472.970752
ReachSafety-ECA	eca-rers2012	Problem15_label59.yml	True	TIMEOUT	301.185139922	1447.870464	TIMEOUT	301.209909729	1447.350272	TIMEOUT	301.157410862	1418.77248	TIMEOUT	301.189748265	1448.108032
