category	sub category	Benchmark	CTRL	status	cputime(s)	memory(MB)	status	cputime(s)	memory(MB)	status	cputime(s)	memory(MB)	status	cputime(s)	memory(MB)
ReachSafety-Sequentialized	seq-mthreaded	pals_lcr-var-start-time.6.1.ufo.UNBOUNDED.pals.yml	False	false(unreach-call)	6.359596976	42.012672	false(unreach-call)	8.106238242	43.597824	false(unreach-call)	8.898575954	43.597824	false(unreach-call)	8.356690309	44.171264
ReachSafety-Sequentialized	seq-mthreaded	pals_lcr-var-start-time.6.2.ufo.BOUNDED-12.pals.yml	False	false(unreach-call)	1.141749487	39.043072	false(unreach-call)	0.895030225	39.170048	false(unreach-call)	1.026822105	39.120896	false(unreach-call)	1.039878694	39.69024
ReachSafety-Sequentialized	seq-mthreaded	pals_lcr-var-start-time.6.2.ufo.UNBOUNDED.pals.yml	False	false(unreach-call)	7.662880002	41.017344	false(unreach-call)	7.472085902	42.602496	false(unreach-call)	7.269543765	42.573824	false(unreach-call)	8.209927482	43.147264
ReachSafety-Sequentialized	seq-mthreaded	pals_lcr-var-start-time.6.ufo.BOUNDED-12.pals.yml	True	true	6.515818577	43.368448	true	6.595508858	43.7248	true	6.80769932	43.319296	true	6.770711328	43.974656
ReachSafety-Sequentialized	seq-mthreaded	pals_lcr-var-start-time.6.ufo.UNBOUNDED.pals.yml	True	TIMEOUT	301.008141696	71.675904	TIMEOUT	301.006541505	76.75904	TIMEOUT	300.917287811	79.613952	TIMEOUT	300.99227458	78.41792
ReachSafety-Sequentialized	seq-mthreaded	pals_lcr.3.1.ufo.BOUNDED-6.pals.yml	False	false(unreach-call)	0.521830181	34.881536	false(unreach-call)	0.523904457	34.828288	false(unreach-call)	0.456309217	34.889728	false(unreach-call)	0.447642212	35.672064
ReachSafety-Sequentialized	seq-mthreaded	pals_lcr.3.1.ufo.UNBOUNDED.pals.yml	False	false(unreach-call)	0.579925833	34.893824	false(unreach-call)	0.666044523	34.85696	false(unreach-call)	0.59791925	34.975744	false(unreach-call)	0.740960281	35.69664
ReachSafety-Sequentialized	seq-mthreaded	pals_lcr.3.ufo.BOUNDED-6.pals.yml	True	true	0.524430358	34.947072	true	0.489523198	34.816	true	0.540192096	34.824192	true	0.645232325	35.749888
ReachSafety-Sequentialized	seq-mthreaded	pals_lcr.3.ufo.UNBOUNDED.pals.yml	True	TIMEOUT	301.01852066	136.957952	TIMEOUT	301.024802835	180.65408	TIMEOUT	301.017875966	182.546432	TIMEOUT	300.93464387	177.43872
ReachSafety-Sequentialized	seq-mthreaded	pals_lcr.3_overflow.ufo.UNBOUNDED.pals.yml	False	TIMEOUT	301.012585326	134.8608	TIMEOUT	301.018898454	174.669824	TIMEOUT	301.016716814	174.370816	TIMEOUT	301.026200621	179.339264
ReachSafety-Sequentialized	seq-mthreaded	pals_lcr.4.1.ufo.BOUNDED-8.pals.yml	False	false(unreach-call)	0.551094348	35.356672	false(unreach-call)	0.582944498	35.360768	false(unreach-call)	0.589283831	35.282944	false(unreach-call)	0.576716417	36.098048
ReachSafety-Sequentialized	seq-mthreaded	pals_lcr.4.1.ufo.UNBOUNDED.pals.yml	False	false(unreach-call)	1.086751035	35.454976	false(unreach-call)	1.046661807	35.414016	false(unreach-call)	1.381166627	35.434496	false(unreach-call)	1.219068758	36.319232
ReachSafety-Sequentialized	seq-mthreaded	pals_lcr.4.ufo.BOUNDED-8.pals.yml	True	true	1.005632006	35.487744	true	0.890504392	35.463168	true	0.850039685	35.463168	true	0.867612721	36.12672
ReachSafety-Sequentialized	seq-mthreaded	pals_lcr.4.ufo.UNBOUNDED.pals.yml	True	TIMEOUT	300.986115024	98.226176	TIMEOUT	301.011215524	116.199424	TIMEOUT	300.983245198	114.692096	TIMEOUT	301.038941224	115.326976
ReachSafety-Sequentialized	seq-mthreaded	pals_lcr.4_overflow.ufo.UNBOUNDED.pals.yml	False	TIMEOUT	301.005369325	97.783808	TIMEOUT	301.014683087	114.929664	TIMEOUT	301.007271322	113.39776	TIMEOUT	300.945225324	116.228096
ReachSafety-Sequentialized	seq-mthreaded	pals_lcr.5.1.ufo.BOUNDED-10.pals.yml	False	false(unreach-call)	0.74064758	36.028416	false(unreach-call)	0.744646936	35.885056	false(unreach-call)	0.743340809	36.069376	false(unreach-call)	0.710404936	36.651008
ReachSafety-Sequentialized	seq-mthreaded	pals_lcr.5.1.ufo.UNBOUNDED.pals.yml	False	false(unreach-call)	2.089636912	36.302848	false(unreach-call)	2.178811176	36.192256	false(unreach-call)	1.979311375	36.151296	false(unreach-call)	2.200847682	36.704256
ReachSafety-Sequentialized	seq-mthreaded	pals_lcr.5.ufo.BOUNDED-10.pals.yml	True	true	2.093645729	37.203968	true	1.75705694	36.92544	true	1.423656751	36.847616	true	1.58374416	37.94944
ReachSafety-Sequentialized	seq-mthreaded	pals_lcr.5.ufo.UNBOUNDED.pals.yml	True	TIMEOUT	301.006045942	79.056896	TIMEOUT	301.008618277	81.559552	TIMEOUT	300.989533562	81.83808	TIMEOUT	301.015162165	81.502208
ReachSafety-Sequentialized	seq-mthreaded	pals_lcr.5_overflow.ufo.UNBOUNDED.pals.yml	False	TIMEOUT	300.998956795	76.578816	TIMEOUT	301.009129358	82.538496	TIMEOUT	300.943289368	84.533248	TIMEOUT	301.000860006	85.245952
ReachSafety-Sequentialized	seq-mthreaded	pals_lcr.6.1.ufo.BOUNDED-12.pals.yml	False	false(unreach-call)	0.873101773	36.970496	false(unreach-call)	0.977142871	37.25312	false(unreach-call)	1.017162316	37.265408	false(unreach-call)	1.145099608	37.801984
ReachSafety-Sequentialized	seq-mthreaded	pals_lcr.6.1.ufo.UNBOUNDED.pals.yml	False	false(unreach-call)	5.613645399	39.124992	false(unreach-call)	4.650744568	39.223296	false(unreach-call)	4.17636402	39.333888	false(unreach-call)	4.3280004	39.87456
ReachSafety-Sequentialized	seq-mthreaded	pals_lcr.6.ufo.BOUNDED-12.pals.yml	True	true	3.632859025	39.309312	true	3.260231054	39.03488	true	3.225868355	39.17824	true	3.249656064	40.173568
ReachSafety-Sequentialized	seq-mthreaded	pals_lcr.6.ufo.UNBOUNDED.pals.yml	True	TIMEOUT	301.005736129	75.788288	TIMEOUT	301.0064477	73.179136	TIMEOUT	300.876074014	71.938048	TIMEOUT	300.969549971	72.667136
ReachSafety-Sequentialized	seq-mthreaded	pals_lcr.6_overflow.ufo.UNBOUNDED.pals.yml	False	TIMEOUT	301.00404502	71.671808	TIMEOUT	301.019872069	73.883648	TIMEOUT	300.996242107	73.76896	TIMEOUT	300.994049686	73.076736
ReachSafety-Sequentialized	seq-mthreaded	pals_lcr.7.1.ufo.BOUNDED-14.pals.yml	False	false(unreach-call)	0.980769775	40.484864	false(unreach-call)	1.013881489	41.443328	false(unreach-call)	1.008899839	41.496576	false(unreach-call)	1.309668405	42.123264
ReachSafety-Sequentialized	seq-mthreaded	pals_lcr.7.1.ufo.UNBOUNDED.pals.yml	False	false(unreach-call)	6.897740241	43.425792	false(unreach-call)	15.352950236	45.52704	false(unreach-call)	15.602447815	45.633536	false(unreach-call)	16.022335852	45.780992
ReachSafety-Sequentialized	seq-mthreaded	pals_lcr.7.ufo.BOUNDED-14.pals.yml	True	true	16.774970882	46.592	true	11.815359948	44.62592	true	11.365912479	44.863488	true	11.505474839	45.391872
ReachSafety-Sequentialized	seq-mthreaded	pals_lcr.7.ufo.UNBOUNDED.pals.yml	True	TIMEOUT	301.004869371	69.791744	TIMEOUT	300.961582873	75.976704	TIMEOUT	301.01522705	74.579968	TIMEOUT	300.90486399	78.094336
ReachSafety-Sequentialized	seq-mthreaded	pals_lcr.7_overflow.ufo.UNBOUNDED.pals.yml	False	TIMEOUT	301.011779014	69.214208	TIMEOUT	300.948648213	74.510336	TIMEOUT	301.006540773	74.846208	TIMEOUT	300.994810374	75.943936
ReachSafety-Sequentialized	seq-mthreaded	pals_lcr.8.1.ufo.BOUNDED-16.pals.yml	False	false(unreach-call)	1.633057264	46.4896	false(unreach-call)	1.507384431	46.8992	false(unreach-call)	1.342355511	46.85824	false(unreach-call)	1.477737789	47.529984
ReachSafety-Sequentialized	seq-mthreaded	pals_lcr.8.1.ufo.UNBOUNDED.pals.yml	False	false(unreach-call)	19.019624703	50.52416	false(unreach-call)	15.541204353	52.641792	false(unreach-call)	16.395344422	52.445184	false(unreach-call)	16.519885656	52.948992
ReachSafety-Sequentialized	seq-mthreaded	pals_lcr.8.ufo.BOUNDED-16.pals.yml	True	true	37.443356679	57.094144	true	56.574120979	58.22464	true	56.309689185	57.05728	true	54.444944901	60.379136
ReachSafety-Sequentialized	seq-mthreaded	pals_lcr.8.ufo.UNBOUNDED.pals.yml	True	TIMEOUT	301.004581066	71.442432	TIMEOUT	301.003166197	77.418496	TIMEOUT	300.997748759	75.280384	TIMEOUT	301.000265378	75.436032
ReachSafety-Sequentialized	seq-mthreaded	pals_lcr.8_overflow.ufo.UNBOUNDED.pals.yml	False	TIMEOUT	301.005485402	69.152768	TIMEOUT	300.986145511	75.32544	TIMEOUT	300.989940667	75.460608	TIMEOUT	301.010534668	76.251136
ReachSafety-Sequentialized	seq-mthreaded	pals_opt-floodmax.3.1.ufo.BOUNDED-6.pals.yml	False	false(unreach-call)	0.520764482	36.560896	false(unreach-call)	0.747963709	36.671488	false(unreach-call)	0.653153427	36.585472	false(unreach-call)	0.714002322	37.41696
ReachSafety-Sequentialized	seq-mthreaded	pals_opt-floodmax.3.1.ufo.UNBOUNDED.pals.yml	False	false(unreach-call)	0.761229883	36.728832	false(unreach-call)	0.950434266	36.675584	false(unreach-call)	0.775938514	36.671488	false(unreach-call)	0.988072671	37.527552
ReachSafety-Sequentialized	seq-mthreaded	pals_opt-floodmax.3.2.ufo.BOUNDED-6.pals.yml	False	false(unreach-call)	0.574055795	36.818944	false(unreach-call)	0.644176866	36.810752	false(unreach-call)	0.635001833	36.777984	false(unreach-call)	0.741309457	37.53984
ReachSafety-Sequentialized	seq-mthreaded	pals_opt-floodmax.3.2.ufo.UNBOUNDED.pals.yml	False	false(unreach-call)	0.528527984	36.806656	false(unreach-call)	0.622437365	36.80256	false(unreach-call)	0.559962081	36.773888	false(unreach-call)	0.673213851	37.576704
ReachSafety-Sequentialized	seq-mthreaded	pals_opt-floodmax.3.3.ufo.BOUNDED-6.pals.yml	False	false(unreach-call)	0.559742057	36.72064	false(unreach-call)	0.749421133	36.790272	false(unreach-call)	0.669544577	36.777984	false(unreach-call)	0.872428458	37.646336
ReachSafety-Sequentialized	seq-mthreaded	pals_opt-floodmax.3.3.ufo.UNBOUNDED.pals.yml	False	false(unreach-call)	0.863885033	36.753408	false(unreach-call)	0.753616982	36.814848	false(unreach-call)	0.796814598	36.749312	false(unreach-call)	0.866162571	37.687296
ReachSafety-Sequentialized	seq-mthreaded	pals_opt-floodmax.3.4.ufo.BOUNDED-6.pals.yml	False	false(unreach-call)	0.671864323	36.777984	false(unreach-call)	0.74217608	36.806656	false(unreach-call)	0.585525673	36.790272	false(unreach-call)	0.716762048	37.593088
ReachSafety-Sequentialized	seq-mthreaded	pals_opt-floodmax.3.4.ufo.UNBOUNDED.pals.yml	False	false(unreach-call)	0.761365554	36.769792	false(unreach-call)	0.931277929	36.786176	false(unreach-call)	0.961179013	36.794368	false(unreach-call)	0.838823359	37.5808
ReachSafety-Sequentialized	seq-mthreaded	pals_opt-floodmax.3.ufo.BOUNDED-6.pals.yml	True	true	0.86485425	36.896768	true	0.768344206	36.818944	true	0.781759899	36.810752	true	1.091415016	37.548032
ReachSafety-Sequentialized	seq-mthreaded	pals_opt-floodmax.3.ufo.UNBOUNDED.pals.yml	True	TIMEOUT	301.020914262	254.316544	TIMEOUT	301.031125562	282.406912	TIMEOUT	301.006466833	270.9504	TIMEOUT	300.947345672	271.577088
ReachSafety-Sequentialized	seq-mthreaded	pals_opt-floodmax.3_overflow.ufo.UNBOUNDED.pals.yml	False	TIMEOUT	301.026637922	253.00992	TIMEOUT	301.035595104	272.572416	TIMEOUT	301.009045978	262.508544	TIMEOUT	301.038756441	266.256384
ReachSafety-Sequentialized	seq-mthreaded	pals_opt-floodmax.4.1.ufo.BOUNDED-8.pals.yml	False	false(unreach-call)	1.06330605	45.539328	false(unreach-call)	1.670685695	45.535232	false(unreach-call)	1.528722516	45.510656	false(unreach-call)	1.698823484	46.477312
ReachSafety-Sequentialized	seq-mthreaded	pals_opt-floodmax.4.1.ufo.UNBOUNDED.pals.yml	False	false(unreach-call)	2.923612195	45.01504	false(unreach-call)	2.901108234	45.072384	false(unreach-call)	2.552367585	45.11744	false(unreach-call)	3.450596578	45.850624
ReachSafety-Sequentialized	seq-mthreaded	pals_opt-floodmax.4.2.ufo.BOUNDED-8.pals.yml	False	false(unreach-call)	1.086117136	45.30176	false(unreach-call)	1.407951818	45.416448	false(unreach-call)	1.366645191	45.371392	false(unreach-call)	1.688883992	46.288896
ReachSafety-Sequentialized	seq-mthreaded	pals_opt-floodmax.4.2.ufo.UNBOUNDED.pals.yml	False	false(unreach-call)	1.611187762	41.762816	false(unreach-call)	1.863533436	41.816064	false(unreach-call)	2.140635947	41.803776	false(unreach-call)	2.057163939	42.672128
ReachSafety-Sequentialized	seq-mthreaded	pals_opt-floodmax.4.3.ufo.BOUNDED-8.pals.yml	False	false(unreach-call)	1.242121509	46.4896	false(unreach-call)	1.548306565	46.424064	false(unreach-call)	1.599776566	46.42816	false(unreach-call)	1.904635201	47.407104
ReachSafety-Sequentialized	seq-mthreaded	pals_opt-floodmax.4.3.ufo.UNBOUNDED.pals.yml	False	false(unreach-call)	2.747148432	46.092288	false(unreach-call)	3.19869387	46.067712	false(unreach-call)	3.170308684	46.043136	false(unreach-call)	3.319854654	46.923776
ReachSafety-Sequentialized	seq-mthreaded	pals_opt-floodmax.4.4.ufo.BOUNDED-8.pals.yml	False	false(unreach-call)	1.230301125	46.198784	false(unreach-call)	1.593039757	46.465024	false(unreach-call)	1.572014949	46.1824	false(unreach-call)	1.531541996	47.108096
ReachSafety-Sequentialized	seq-mthreaded	pals_opt-floodmax.4.4.ufo.UNBOUNDED.pals.yml	False	false(unreach-call)	3.207133362	45.801472	false(unreach-call)	3.069862076	45.785088	false(unreach-call)	2.949699877	45.801472	false(unreach-call)	3.54863012	46.637056
ReachSafety-Sequentialized	seq-mthreaded	pals_opt-floodmax.4.ufo.BOUNDED-8.pals.yml	True	true	30.373774429	53.829632	true	28.804824334	53.506048	true	30.860322392	54.738944	true	30.340082331	55.33696
ReachSafety-Sequentialized	seq-mthreaded	pals_opt-floodmax.4.ufo.UNBOUNDED.pals.yml	True	TIMEOUT	301.003991275	81.514496	TIMEOUT	301.004112768	82.505728	TIMEOUT	300.96025784	82.788352	TIMEOUT	301.009781437	82.41152
ReachSafety-Sequentialized	seq-mthreaded	pals_opt-floodmax.4_overflow.ufo.UNBOUNDED.pals.yml	False	TIMEOUT	301.010631595	81.108992	TIMEOUT	300.985909775	81.391616	TIMEOUT	301.012505486	79.81056	TIMEOUT	300.922500222	81.432576
ReachSafety-Sequentialized	seq-mthreaded	pals_opt-floodmax.5.1.ufo.BOUNDED-10.pals.yml	False	false(unreach-call)	2.82698531	70.516736	false(unreach-call)	4.22471297	90.005504	false(unreach-call)	4.602186368	89.993216	false(unreach-call)	5.327560763	92.291072
ReachSafety-Sequentialized	seq-mthreaded	pals_opt-floodmax.5.1.ufo.UNBOUNDED.pals.yml	False	false(unreach-call)	13.088199244	70.729728	false(unreach-call)	13.002483341	78.897152	false(unreach-call)	14.605664903	78.880768	false(unreach-call)	16.599521422	83.525632
ReachSafety-Sequentialized	seq-mthreaded	pals_opt-floodmax.5.2.ufo.BOUNDED-10.pals.yml	False	false(unreach-call)	2.470377574	70.672384	false(unreach-call)	3.950617733	92.4672	false(unreach-call)	3.959155496	92.471296	false(unreach-call)	5.19688864	94.96576
ReachSafety-Sequentialized	seq-mthreaded	pals_opt-floodmax.5.2.ufo.UNBOUNDED.pals.yml	False	false(unreach-call)	9.403113753	66.588672	false(unreach-call)	9.461031796	81.334272	false(unreach-call)	10.895632423	81.301504	false(unreach-call)	11.765981774	85.200896
ReachSafety-Sequentialized	seq-mthreaded	pals_opt-floodmax.5.3.ufo.BOUNDED-10.pals.yml	False	false(unreach-call)	2.73897143	73.27744	false(unreach-call)	4.651843579	92.479488	false(unreach-call)	4.361151743	92.4672	false(unreach-call)	5.433014929	94.990336
ReachSafety-Sequentialized	seq-mthreaded	pals_opt-floodmax.5.3.ufo.UNBOUNDED.pals.yml	False	false(unreach-call)	13.644888793	73.392128	false(unreach-call)	14.261983197	81.334272	false(unreach-call)	14.973885961	81.379328	false(unreach-call)	17.613443862	86.003712
ReachSafety-Sequentialized	seq-mthreaded	pals_opt-floodmax.5.4.ufo.BOUNDED-10.pals.yml	False	false(unreach-call)	2.833558005	72.224768	false(unreach-call)	5.10043847	92.42624	false(unreach-call)	4.674620306	92.454912	false(unreach-call)	5.212789332	95.834112
ReachSafety-Sequentialized	seq-mthreaded	pals_opt-floodmax.5.4.ufo.UNBOUNDED.pals.yml	False	false(unreach-call)	15.228079678	73.760768	false(unreach-call)	15.388630849	81.342464	false(unreach-call)	14.754786816	81.342464	false(unreach-call)	18.704608457	87.810048
ReachSafety-Sequentialized	seq-mthreaded	pals_opt-floodmax.5.ufo.BOUNDED-10.pals.yml	True	TIMEOUT	301.009564433	99.090432	TIMEOUT	300.99975017	118.468608	TIMEOUT	300.937334804	116.9408	TIMEOUT	301.056550881	125.09184
ReachSafety-Sequentialized	seq-mthreaded	pals_opt-floodmax.5.ufo.UNBOUNDED.pals.yml	True	TIMEOUT	300.988729336	103.104512	TIMEOUT	300.993401589	112.033792	TIMEOUT	301.007151195	111.456256	TIMEOUT	301.038173541	120.561664
ReachSafety-Sequentialized	seq-mthreaded	pals_opt-floodmax.5_overflow.ufo.UNBOUNDED.pals.yml	False	TIMEOUT	301.004955018	102.518784	TIMEOUT	301.006063163	109.912064	TIMEOUT	301.013250928	112.078848	TIMEOUT	301.0124118	120.201216
ReachSafety-Sequentialized	seq-mthreaded	rekcba_aso.1.M1-1.yml	False	false(unreach-call)	60.375828167	208.683008	false(unreach-call)	59.488070587	204.316672	false(unreach-call)	62.124982517	216.485888	false(unreach-call)	59.702990124	212.946944
ReachSafety-Sequentialized	seq-mthreaded	rekcba_aso.1.M1-2.yml	True	true	139.26819411	266.223616	true	130.629752471	260.952064	true	131.625876327	268.398592	true	132.780896051	279.252992
ReachSafety-Sequentialized	seq-mthreaded	rekcba_aso.1.M4-1.yml	True	TIMEOUT	301.094728383	890.482688	TIMEOUT	301.110593026	898.269184	TIMEOUT	301.063816471	903.499776	TIMEOUT	301.203986547	899.33824
ReachSafety-Sequentialized	seq-mthreaded	rekcba_aso.1.M4-2.yml	False	TIMEOUT	301.089783092	862.834688	TIMEOUT	301.119186197	884.79744	TIMEOUT	301.105829305	892.710912	TIMEOUT	301.030947578	868.888576
ReachSafety-Sequentialized	seq-mthreaded	rekcba_aso.2.M1-1.yml	False	false(unreach-call)	210.67632461	341.635072	false(unreach-call)	202.301820117	361.32864	false(unreach-call)	212.632452351	356.872192	false(unreach-call)	210.198706692	345.206784
ReachSafety-Sequentialized	seq-mthreaded	rekcba_aso.2.M1-2.yml	False	false(unreach-call)	124.3109927	331.395072	false(unreach-call)	119.670365213	323.072	false(unreach-call)	123.362927028	333.709312	false(unreach-call)	123.830809323	327.8848
ReachSafety-Sequentialized	seq-mthreaded	rekcba_aso.2.M4-1.yml	False	TIMEOUT	301.090942085	796.708864	TIMEOUT	301.111896967	794.406912	TIMEOUT	301.095248406	783.855616	TIMEOUT	300.693142249	732.606464
ReachSafety-Sequentialized	seq-mthreaded	rekcba_aso.2.M4-2.yml	True	TIMEOUT	301.099638872	955.813888	TIMEOUT	301.101534879	978.853888	TIMEOUT	301.09648306	910.729216	TIMEOUT	301.150865675	910.979072
ReachSafety-Sequentialized	seq-mthreaded	rekcba_aso.3.M1.yml	False	false(unreach-call)	208.619281939	329.797632	false(unreach-call)	207.234501499	321.7408	false(unreach-call)	203.872981756	329.199616	false(unreach-call)	204.772267212	330.186752
ReachSafety-Sequentialized	seq-mthreaded	rekcba_aso.3.M4.yml	False	TIMEOUT	301.100466598	900.780032	TIMEOUT	301.106761698	913.375232	TIMEOUT	301.030663083	909.746176	TIMEOUT	300.940892697	912.293888
ReachSafety-Sequentialized	seq-mthreaded	rekcba_aso.4.M1.yml	False	false(unreach-call)	209.201576867	354.689024	false(unreach-call)	197.186047802	359.54688	false(unreach-call)	199.366961579	362.094592	false(unreach-call)	201.188514569	358.322176
ReachSafety-Sequentialized	seq-mthreaded	rekcba_aso.4.M4.yml	False	TIMEOUT	301.086121472	887.832576	TIMEOUT	301.094833547	907.423744	TIMEOUT	301.097821983	894.406656	TIMEOUT	301.118335015	911.601664
ReachSafety-Sequentialized	seq-mthreaded	rekcba_ctm.1.yml	True	TIMEOUT	301.059581059	588.353536	TIMEOUT	301.061276809	576.126976	TIMEOUT	301.210975907	586.81344	TIMEOUT	301.070756479	584.019968
ReachSafety-Sequentialized	seq-mthreaded	rekcba_ctm.2-1.yml	False	TIMEOUT	301.052677345	519.327744	TIMEOUT	301.05345184	526.422016	TIMEOUT	301.099783631	518.193152	TIMEOUT	300.955622005	533.782528
ReachSafety-Sequentialized	seq-mthreaded	rekcba_ctm.2-2.yml	True	TIMEOUT	301.044393314	491.319296	TIMEOUT	301.057702871	488.890368	TIMEOUT	301.00956405	500.580352	TIMEOUT	301.061249761	482.312192
ReachSafety-Sequentialized	seq-mthreaded	rekcba_ctm.3-1.yml	True	TIMEOUT	301.045766543	919.212032	TIMEOUT	300.618261903	924.594176	TIMEOUT	301.133802993	924.741632	TIMEOUT	301.140781161	926.4128
ReachSafety-Sequentialized	seq-mthreaded	rekcba_ctm.3-2.yml	False	TIMEOUT	300.223507567	920.731648	TIMEOUT	301.044327838	927.080448	TIMEOUT	301.105817812	935.297024	TIMEOUT	301.166569399	917.704704
ReachSafety-Sequentialized	seq-mthreaded	rekcba_ctm.4.yml	True	TIMEOUT	301.08054121	717.766656	TIMEOUT	301.10873061	967.917568	TIMEOUT	301.089893183	967.954432	TIMEOUT	301.068659065	970.186752
ReachSafety-Sequentialized	seq-mthreaded	rekcba_nxt.1.M1-1.yml	False	TIMEOUT	301.049300969	592.695296	TIMEOUT	301.069766703	622.608384	TIMEOUT	300.985854338	604.348416	TIMEOUT	300.876755891	630.140928
ReachSafety-Sequentialized	seq-mthreaded	rekcba_nxt.1.M1-2.yml	True	TIMEOUT	301.068626908	656.965632	TIMEOUT	301.062873722	644.538368	TIMEOUT	301.057165794	647.950336	TIMEOUT	300.922767438	672.530432
ReachSafety-Sequentialized	seq-mthreaded	rekcba_nxt.1.M4-1.yml	True	TIMEOUT	301.082611471	906.985472	TIMEOUT	301.086628272	967.245824	TIMEOUT	301.166845586	863.297536	TIMEOUT	301.050938415	897.24928
ReachSafety-Sequentialized	seq-mthreaded	rekcba_nxt.1.M4-2.yml	False	TIMEOUT	301.073481022	942.186496	TIMEOUT	301.093413304	1028.1984	TIMEOUT	301.109264393	973.463552	TIMEOUT	301.072935941	951.6032
ReachSafety-Sequentialized	seq-mthreaded	rekcba_nxt.2.M1-1.yml	False	false(unreach-call)	35.992766036	174.16192	false(unreach-call)	36.644918927	170.55744	false(unreach-call)	35.727002109	168.800256	false(unreach-call)	34.681577561	169.263104
ReachSafety-Sequentialized	seq-mthreaded	rekcba_nxt.2.M1-2.yml	True	TIMEOUT	301.055727874	526.917632	TIMEOUT	301.055956668	544.239616	TIMEOUT	301.03877701	538.374144	TIMEOUT	300.935225554	536.018944
ReachSafety-Sequentialized	seq-mthreaded	rekcba_nxt.2.M4-1.yml	True	TIMEOUT	301.088081203	828.284928	TIMEOUT	301.090809545	891.76064	TIMEOUT	301.071917661	898.916352	TIMEOUT	301.103864717	883.576832
ReachSafety-Sequentialized	seq-mthreaded	rekcba_nxt.2.M4-2.yml	False	TIMEOUT	301.081605079	820.40832	TIMEOUT	301.080805723	841.5232	TIMEOUT	301.029119859	840.216576	TIMEOUT	301.106619192	800.6656
ReachSafety-Sequentialized	seq-mthreaded	rekcba_nxt.3.M1.yml	True	true	72.964781419	211.31264	true	73.225008084	221.335552	true	69.165775621	214.17984	true	72.276691146	208.408576
ReachSafety-Sequentialized	seq-mthreaded	rekcba_nxt.3.M4.yml	True	TIMEOUT	301.055742307	916.287488	TIMEOUT	301.058400639	940.806144	TIMEOUT	300.530372729	835.776512	TIMEOUT	301.039187138	932.810752
ReachSafety-Sequentialized	seq-mthreaded	rekh_aso.1.M1-1.yml	True	true	21.916806726	159.29344	true	21.139608815	159.076352	true	22.48178224	159.039488	true	22.699143914	159.694848
ReachSafety-Sequentialized	seq-mthreaded	rekh_aso.1.M1-2.yml	False	false(unreach-call)	15.342634875	169.091072	false(unreach-call)	15.500938626	168.89856	false(unreach-call)	15.416379629	168.882176	false(unreach-call)	15.680742846	172.703744
ReachSafety-Sequentialized	seq-mthreaded	rekh_aso.1.M4-1.yml	True	true	162.675412855	349.089792	true	153.555844678	359.477248	true	156.90659593	347.480064	true	160.472868869	362.708992
ReachSafety-Sequentialized	seq-mthreaded	rekh_aso.1.M4-2.yml	False	TIMEOUT	301.05364941	601.411584	TIMEOUT	301.047403954	618.336256	TIMEOUT	301.044764219	588.140544	TIMEOUT	301.056704045	600.526848
ReachSafety-Sequentialized	seq-mthreaded	rekh_aso.2.M1-1.yml	False	false(unreach-call)	23.055499983	218.230784	false(unreach-call)	23.318449537	217.919488	false(unreach-call)	23.906162689	217.890816	false(unreach-call)	22.546748972	219.848704
ReachSafety-Sequentialized	seq-mthreaded	rekh_aso.2.M1-2.yml	False	false(unreach-call)	22.188041496	168.185856	false(unreach-call)	21.400078971	167.993344	false(unreach-call)	22.663630255	167.95648	false(unreach-call)	22.697161943	168.83712
ReachSafety-Sequentialized	seq-mthreaded	rekh_aso.2.M4-1.yml	False	TIMEOUT	301.042632736	554.131456	TIMEOUT	301.057105738	545.30048	TIMEOUT	301.061788345	560.549888	TIMEOUT	301.050956596	548.438016
ReachSafety-Sequentialized	seq-mthreaded	rekh_aso.2.M4-2.yml	True	TIMEOUT	301.050244391	659.521536	TIMEOUT	301.080827339	645.758976	TIMEOUT	301.034424928	648.118272	TIMEOUT	301.025359393	654.065664
ReachSafety-Sequentialized	seq-mthreaded	rekh_aso.3.M1.yml	False	false(unreach-call)	24.92416452	226.24256	false(unreach-call)	24.771513031	226.013184	false(unreach-call)	25.955098292	221.679616	false(unreach-call)	26.178207296	222.277632
ReachSafety-Sequentialized	seq-mthreaded	rekh_aso.3.M4.yml	True	TIMEOUT	301.082812513	651.292672	TIMEOUT	301.041402149	671.10912	TIMEOUT	301.06889438	666.4192	TIMEOUT	301.04492616	661.000192
ReachSafety-Sequentialized	seq-mthreaded	rekh_aso.4.M1.yml	False	false(unreach-call)	20.130026204	217.235456	false(unreach-call)	19.552031762	216.997888	false(unreach-call)	18.804967885	216.940544	false(unreach-call)	20.07531613	217.690112
ReachSafety-Sequentialized	seq-mthreaded	rekh_aso.4.M4.yml	False	TIMEOUT	301.061155234	651.247616	TIMEOUT	301.071994799	637.935616	TIMEOUT	300.967428161	638.60736	TIMEOUT	301.017410241	632.823808
ReachSafety-Sequentialized	seq-mthreaded	rekh_ctm.1.yml	True	true	184.752710054	321.159168	true	169.368368645	319.442944	true	178.977892123	315.645952	true	179.415350056	325.046272
ReachSafety-Sequentialized	seq-mthreaded	rekh_ctm.2-1.yml	False	false(unreach-call)	149.382616343	325.292032	false(unreach-call)	145.285567808	339.267584	false(unreach-call)	153.878156894	340.860928	false(unreach-call)	150.475899575	324.022272
