category	sub category	Benchmark	CTRL	status	cputime(s)	memory(MB)	status	cputime(s)	memory(MB)	status	cputime(s)	memory(MB)	status	cputime(s)	memory(MB)
ReachSafety-ECA	eca-rers2012	Problem05_label47.yml	False	false(unreach-call)	255.909662161	1192.542208	false(unreach-call)	244.253558046	1185.964032	false(unreach-call)	253.74996411	1186.32448	false(unreach-call)	260.14964628	1190.879232
ReachSafety-ECA	eca-rers2012	Problem05_label48.yml	False	false(unreach-call)	266.350750035	1224.33536	false(unreach-call)	253.731617872	1204.379648	false(unreach-call)	269.698028452	1215.803392	false(unreach-call)	275.477396903	1200.611328
ReachSafety-ECA	eca-rers2012	Problem05_label49.yml	True	TIMEOUT	301.117263836	1158.422528	TIMEOUT	301.10048827	1151.643648	TIMEOUT	301.131141281	1158.074368	TIMEOUT	301.139074522	1162.817536
ReachSafety-ECA	eca-rers2012	Problem05_label50.yml	True	TIMEOUT	301.140279224	1193.562112	TIMEOUT	301.141488998	1192.48896	TIMEOUT	301.138510121	1186.451456	TIMEOUT	301.124157439	1197.277184
ReachSafety-ECA	eca-rers2012	Problem05_label51.yml	False	false(unreach-call)	262.765210546	1202.233344	false(unreach-call)	241.44505507	1182.998528	false(unreach-call)	261.090139847	1176.297472	false(unreach-call)	259.911613392	1181.483008
ReachSafety-ECA	eca-rers2012	Problem05_label52.yml	True	TIMEOUT	301.133058866	1194.446848	TIMEOUT	300.908642834	1193.918464	TIMEOUT	301.138868404	1187.291136	TIMEOUT	301.156741826	1191.866368
ReachSafety-ECA	eca-rers2012	Problem05_label53.yml	True	TIMEOUT	301.088877136	1180.647424	TIMEOUT	301.142103889	1173.03296	TIMEOUT	301.139013077	1173.057536	TIMEOUT	301.153724733	1167.691776
ReachSafety-ECA	eca-rers2012	Problem05_label54.yml	True	TIMEOUT	301.124341207	1193.517056	TIMEOUT	301.110559473	1187.074048	TIMEOUT	301.14477693	1210.53184	TIMEOUT	301.117511687	1197.789184
ReachSafety-ECA	eca-rers2012	Problem05_label55.yml	False	false(unreach-call)	267.369489065	1211.88352	false(unreach-call)	256.840056944	1208.905728	false(unreach-call)	264.529314255	1186.816	false(unreach-call)	266.811425265	1192.808448
ReachSafety-ECA	eca-rers2012	Problem05_label56.yml	True	TIMEOUT	301.126255591	1201.328128	TIMEOUT	301.111661492	1200.914432	TIMEOUT	301.11508059	1201.139712	TIMEOUT	301.136862624	1189.834752
ReachSafety-ECA	eca-rers2012	Problem05_label57.yml	False	false(unreach-call)	276.220841019	1206.8864	false(unreach-call)	262.725082035	1181.401088	false(unreach-call)	264.636172684	1181.016064	false(unreach-call)	277.741591308	1185.579008
ReachSafety-ECA	eca-rers2012	Problem05_label58.yml	False	false(unreach-call)	267.603484609	1210.40896	false(unreach-call)	249.034130636	1201.33632	false(unreach-call)	259.060926812	1197.48608	false(unreach-call)	266.406291195	1210.638336
ReachSafety-ECA	eca-rers2012	Problem05_label59.yml	True	TIMEOUT	301.127801763	1180.89728	TIMEOUT	301.099790033	1178.15296	TIMEOUT	301.09538759	1178.177536	TIMEOUT	301.126965477	1177.124864
ReachSafety-ECA	eca-rers2012	Problem06_label00.yml	False	false(unreach-call)	135.58967364	1164.713984	false(unreach-call)	126.488065471	1154.076672	false(unreach-call)	127.91847628	1154.076672	false(unreach-call)	133.038739267	1158.148096
ReachSafety-ECA	eca-rers2012	Problem06_label01.yml	False	false(unreach-call)	134.727722618	1162.203136	false(unreach-call)	119.52294868	1152.745472	false(unreach-call)	127.085666666	1137.467392	false(unreach-call)	129.078504947	1141.649408
ReachSafety-ECA	eca-rers2012	Problem06_label02.yml	False	false(unreach-call)	137.766866541	1162.149888	false(unreach-call)	132.078370627	1164.603392	false(unreach-call)	131.559392999	1161.621504	false(unreach-call)	137.034516321	1165.766656
ReachSafety-ECA	eca-rers2012	Problem06_label03.yml	True	TIMEOUT	301.117614196	1658.59328	TIMEOUT	301.13446076	1657.810944	TIMEOUT	301.141295946	1657.901056	TIMEOUT	301.184239591	1677.283328
ReachSafety-ECA	eca-rers2012	Problem06_label04.yml	False	false(unreach-call)	126.518698992	1158.807552	false(unreach-call)	112.325462419	1158.488064	false(unreach-call)	123.75939271	1158.49216	false(unreach-call)	129.997414899	1165.410304
ReachSafety-ECA	eca-rers2012	Problem06_label05.yml	False	false(unreach-call)	117.482701795	1156.390912	false(unreach-call)	107.948316528	1156.03456	false(unreach-call)	116.983679738	1156.05504	false(unreach-call)	118.469309092	1161.592832
ReachSafety-ECA	eca-rers2012	Problem06_label06.yml	True	TIMEOUT	301.196611951	1654.771712	TIMEOUT	301.147699542	1622.60992	TIMEOUT	301.160531464	1622.646784	TIMEOUT	301.13446459	1658.789888
ReachSafety-ECA	eca-rers2012	Problem06_label07.yml	True	TIMEOUT	301.182302381	1647.230976	TIMEOUT	301.124456353	1619.689472	TIMEOUT	301.188305011	1619.746816	TIMEOUT	301.207398668	1651.085312
ReachSafety-ECA	eca-rers2012	Problem06_label08.yml	True	TIMEOUT	301.17736479	1644.470272	TIMEOUT	301.152146154	1621.581824	TIMEOUT	301.181597695	1621.561344	TIMEOUT	301.185941195	1625.853952
ReachSafety-ECA	eca-rers2012	Problem06_label09.yml	False	false(unreach-call)	123.68329505	1149.722624	false(unreach-call)	123.388052261	1143.238656	false(unreach-call)	126.314743563	1158.61504	false(unreach-call)	131.423781099	1147.26912
ReachSafety-ECA	eca-rers2012	Problem06_label10.yml	False	false(unreach-call)	122.119215067	1161.46176	false(unreach-call)	116.177474954	1160.863744	false(unreach-call)	119.443189856	1160.794112	false(unreach-call)	126.710850852	1152.47104
ReachSafety-ECA	eca-rers2012	Problem06_label11.yml	False	false(unreach-call)	128.862922327	1160.163328	false(unreach-call)	126.137743731	1154.10944	false(unreach-call)	129.962401457	1170.722816	false(unreach-call)	133.941248694	1160.953856
ReachSafety-ECA	eca-rers2012	Problem06_label12.yml	False	false(unreach-call)	122.859743656	1167.183872	false(unreach-call)	118.027016397	1156.591616	false(unreach-call)	123.580726725	1156.62848	false(unreach-call)	130.422717766	1160.704
ReachSafety-ECA	eca-rers2012	Problem06_label13.yml	True	TIMEOUT	301.144752538	1631.113216	TIMEOUT	301.175336288	1630.584832	TIMEOUT	301.190838523	1630.625792	TIMEOUT	301.217241968	1634.87744
ReachSafety-ECA	eca-rers2012	Problem06_label14.yml	True	TIMEOUT	301.184965988	1611.988992	TIMEOUT	301.002401539	1611.63264	TIMEOUT	301.155414006	1611.6736	TIMEOUT	301.115710561	1615.970304
ReachSafety-ECA	eca-rers2012	Problem06_label15.yml	False	false(unreach-call)	111.151097574	1125.986304	false(unreach-call)	107.484766508	1124.204544	false(unreach-call)	112.386296965	1132.785664	false(unreach-call)	115.044088626	1136.861184
ReachSafety-ECA	eca-rers2012	Problem06_label16.yml	True	TIMEOUT	301.173216448	1661.075456	TIMEOUT	300.909639104	1651.531776	TIMEOUT	301.184595117	1659.5968	TIMEOUT	301.193054153	1655.742464
ReachSafety-ECA	eca-rers2012	Problem06_label17.yml	True	TIMEOUT	301.191147533	1652.18304	TIMEOUT	301.117657265	1655.042048	TIMEOUT	301.161882094	1651.736576	TIMEOUT	301.21225984	1631.166464
ReachSafety-ECA	eca-rers2012	Problem06_label18.yml	True	TIMEOUT	301.190165286	1627.611136	TIMEOUT	301.139669584	1634.824192	TIMEOUT	301.212637564	1634.926592	TIMEOUT	301.167927163	1639.129088
ReachSafety-ECA	eca-rers2012	Problem06_label19.yml	True	TIMEOUT	301.15170111	1647.43168	TIMEOUT	301.167048397	1647.005696	TIMEOUT	301.153708092	1667.637248	TIMEOUT	301.209201231	1651.347456
ReachSafety-ECA	eca-rers2012	Problem06_label20.yml	False	false(unreach-call)	119.842005413	1157.185536	false(unreach-call)	117.511883902	1157.607424	false(unreach-call)	118.559103403	1157.3248	false(unreach-call)	125.355093454	1161.404416
ReachSafety-ECA	eca-rers2012	Problem06_label21.yml	False	false(unreach-call)	126.308733383	1161.09312	false(unreach-call)	123.149982184	1167.167488	false(unreach-call)	128.687740121	1167.126528	false(unreach-call)	131.551656672	1171.218432
ReachSafety-ECA	eca-rers2012	Problem06_label22.yml	True	TIMEOUT	301.031845961	1652.600832	TIMEOUT	301.140601092	1652.281344	TIMEOUT	301.169738546	1652.30592	TIMEOUT	301.201848221	1656.700928
ReachSafety-ECA	eca-rers2012	Problem06_label23.yml	True	TIMEOUT	301.190333103	1686.102016	TIMEOUT	301.10951965	1686.17984	TIMEOUT	301.180132235	1672.835072	TIMEOUT	301.183672461	1677.2096
ReachSafety-ECA	eca-rers2012	Problem06_label24.yml	False	false(unreach-call)	131.293267386	1155.72736	false(unreach-call)	131.580923181	1184.145408	false(unreach-call)	136.442139412	1184.903168	false(unreach-call)	138.5257054	1188.171776
ReachSafety-ECA	eca-rers2012	Problem06_label25.yml	True	TIMEOUT	301.182531909	1660.612608	TIMEOUT	301.086996091	1662.808064	TIMEOUT	301.172527869	1662.726144	TIMEOUT	301.196269292	1667.149824
ReachSafety-ECA	eca-rers2012	Problem06_label26.yml	True	TIMEOUT	301.131632249	1625.64096	TIMEOUT	301.140169816	1625.137152	TIMEOUT	301.146192262	1625.182208	TIMEOUT	301.184891066	1629.495296
ReachSafety-ECA	eca-rers2012	Problem06_label27.yml	False	false(unreach-call)	110.405337476	1165.934592	false(unreach-call)	112.918540258	1165.709312	false(unreach-call)	115.626186175	1166.577664	false(unreach-call)	122.110636423	1169.727488
ReachSafety-ECA	eca-rers2012	Problem06_label28.yml	True	TIMEOUT	301.200106703	1673.035776	TIMEOUT	301.254311274	1623.486464	TIMEOUT	301.195023889	1623.53152	TIMEOUT	301.156837853	1627.828224
ReachSafety-ECA	eca-rers2012	Problem06_label29.yml	False	false(unreach-call)	124.366458301	1154.895872	false(unreach-call)	124.210160336	1150.1568	false(unreach-call)	127.139858928	1150.181376	false(unreach-call)	130.152361997	1179.181056
ReachSafety-ECA	eca-rers2012	Problem06_label30.yml	True	TIMEOUT	301.205952119	1641.295872	TIMEOUT	301.184456092	1640.976384	TIMEOUT	301.136272038	1640.947712	TIMEOUT	301.207241993	1688.55552
ReachSafety-ECA	eca-rers2012	Problem06_label31.yml	True	TIMEOUT	301.196934429	1650.42176	TIMEOUT	301.072907868	1649.913856	TIMEOUT	301.170874568	1672.64256	TIMEOUT	301.189608044	1654.31296
ReachSafety-ECA	eca-rers2012	Problem06_label32.yml	True	TIMEOUT	301.205287353	1681.547264	TIMEOUT	301.197575585	1656.242176	TIMEOUT	301.177919971	1681.227776	TIMEOUT	301.218355641	1675.964416
ReachSafety-ECA	eca-rers2012	Problem06_label33.yml	False	false(unreach-call)	123.544536771	1176.96512	false(unreach-call)	120.472774504	1182.18752	false(unreach-call)	125.575512637	1182.183424	false(unreach-call)	131.873499282	1186.275328
ReachSafety-ECA	eca-rers2012	Problem06_label34.yml	True	TIMEOUT	301.171906515	1625.997312	TIMEOUT	301.103327327	1625.776128	TIMEOUT	301.158342683	1625.68192	TIMEOUT	301.173466732	1629.958144
ReachSafety-ECA	eca-rers2012	Problem06_label35.yml	True	TIMEOUT	301.482313855	1647.702016	TIMEOUT	301.131189298	1666.433024	TIMEOUT	301.193911999	1620.680704	TIMEOUT	301.179930483	1651.85536
ReachSafety-ECA	eca-rers2012	Problem06_label36.yml	False	false(unreach-call)	117.9262467	1163.685888	false(unreach-call)	117.536800372	1154.936832	false(unreach-call)	120.172283364	1142.792192	false(unreach-call)	125.254886356	1152.094208
ReachSafety-ECA	eca-rers2012	Problem06_label37.yml	False	false(unreach-call)	116.282384845	1150.58688	false(unreach-call)	118.481525562	1150.19776	false(unreach-call)	119.55358124	1169.317888	false(unreach-call)	125.445364106	1173.393408
ReachSafety-ECA	eca-rers2012	Problem06_label38.yml	False	false(unreach-call)	119.924112957	1159.880704	false(unreach-call)	110.994393739	1171.582976	false(unreach-call)	120.122873032	1171.664896	false(unreach-call)	126.616086906	1175.699456
ReachSafety-ECA	eca-rers2012	Problem06_label39.yml	True	TIMEOUT	301.278846145	1636.143104	TIMEOUT	301.084517872	1635.610624	TIMEOUT	301.182903329	1655.54176	TIMEOUT	301.165084742	1640.030208
ReachSafety-ECA	eca-rers2012	Problem06_label40.yml	True	TIMEOUT	301.392538776	1620.729856	TIMEOUT	301.146008971	1620.414464	TIMEOUT	301.184225943	1621.876736	TIMEOUT	301.146178228	1624.682496
ReachSafety-ECA	eca-rers2012	Problem06_label41.yml	True	TIMEOUT	301.282751921	1648.631808	TIMEOUT	301.199897389	1632.804864	TIMEOUT	301.17812817	1655.56224	TIMEOUT	301.190516597	1637.08928
ReachSafety-ECA	eca-rers2012	Problem06_label42.yml	True	TIMEOUT	301.256576342	1625.78432	TIMEOUT	301.15557163	1661.489152	TIMEOUT	301.178574418	1661.587456	TIMEOUT	301.209448507	1665.859584
ReachSafety-ECA	eca-rers2012	Problem06_label43.yml	True	TIMEOUT	301.189861402	1655.955456	TIMEOUT	301.155811408	1647.616	TIMEOUT	301.17031945	1647.607808	TIMEOUT	301.213798442	1651.93728
ReachSafety-ECA	eca-rers2012	Problem06_label44.yml	False	false(unreach-call)	119.835828692	1167.015936	false(unreach-call)	116.352404587	1149.509632	false(unreach-call)	120.99310657	1164.71808	false(unreach-call)	128.848651757	1153.609728
ReachSafety-ECA	eca-rers2012	Problem06_label45.yml	True	TIMEOUT	301.207305973	1651.310592	TIMEOUT	301.083571984	1650.905088	TIMEOUT	301.148455265	1650.839552	TIMEOUT	301.226769388	1677.979648
ReachSafety-ECA	eca-rers2012	Problem06_label46.yml	True	TIMEOUT	301.144620322	1625.64096	TIMEOUT	301.210834563	1625.264128	TIMEOUT	301.200183727	1625.276416	TIMEOUT	301.195448234	1629.605888
ReachSafety-ECA	eca-rers2012	Problem06_label47.yml	False	false(unreach-call)	122.961645341	1150.676992	false(unreach-call)	117.365462317	1150.087168	false(unreach-call)	125.4165316	1150.181376	false(unreach-call)	125.070737668	1154.240512
ReachSafety-ECA	eca-rers2012	Problem06_label48.yml	False	false(unreach-call)	130.218777283	1162.379264	false(unreach-call)	125.52726124	1161.879552	false(unreach-call)	128.144441527	1161.805824	false(unreach-call)	134.946640852	1167.958016
ReachSafety-ECA	eca-rers2012	Problem06_label49.yml	True	TIMEOUT	301.161041029	1624.55552	TIMEOUT	301.116733504	1624.264704	TIMEOUT	301.191648684	1651.703808	TIMEOUT	301.214090019	1627.50464
ReachSafety-ECA	eca-rers2012	Problem06_label50.yml	True	TIMEOUT	301.161389693	1656.532992	TIMEOUT	301.154272499	1628.11904	TIMEOUT	301.206293922	1628.049408	TIMEOUT	301.133180708	1659.191296
ReachSafety-ECA	eca-rers2012	Problem06_label51.yml	True	TIMEOUT	301.223692391	1641.725952	TIMEOUT	301.061993087	1675.157504	TIMEOUT	301.151727059	1675.93984	TIMEOUT	301.216689532	1679.704064
ReachSafety-ECA	eca-rers2012	Problem06_label52.yml	True	TIMEOUT	301.188457766	1640.59136	TIMEOUT	301.137968154	1653.477376	TIMEOUT	301.157293503	1653.4528	TIMEOUT	301.194304827	1644.66688
ReachSafety-ECA	eca-rers2012	Problem06_label53.yml	True	TIMEOUT	301.110302528	1641.1648	TIMEOUT	301.199333583	1636.630528	TIMEOUT	301.147339214	1661.997056	TIMEOUT	301.211349188	1666.318336
ReachSafety-ECA	eca-rers2012	Problem06_label54.yml	True	TIMEOUT	301.207993014	1616.19968	TIMEOUT	301.155461903	1617.084416	TIMEOUT	301.214922105	1617.027072	TIMEOUT	301.184764309	1656.008704
ReachSafety-ECA	eca-rers2012	Problem06_label55.yml	True	TIMEOUT	301.153669697	1645.584384	TIMEOUT	301.162903417	1667.043328	TIMEOUT	301.200883547	1666.166784	TIMEOUT	301.144535572	1649.50016
ReachSafety-ECA	eca-rers2012	Problem06_label56.yml	False	false(unreach-call)	132.138021784	1156.169728	false(unreach-call)	118.979440347	1185.415168	false(unreach-call)	129.380568558	1185.398784	false(unreach-call)	129.778649772	1189.41696
ReachSafety-ECA	eca-rers2012	Problem06_label57.yml	True	TIMEOUT	301.137168224	1655.558144	TIMEOUT	300.707700835	1646.542848	TIMEOUT	301.141673955	1672.937472	TIMEOUT	301.219968839	1655.72608
ReachSafety-ECA	eca-rers2012	Problem06_label58.yml	False	false(unreach-call)	130.518353365	1145.208832	false(unreach-call)	116.719679893	1144.193024	false(unreach-call)	122.312503134	1163.743232	false(unreach-call)	127.032178237	1151.176704
ReachSafety-ECA	eca-rers2012	Problem06_label59.yml	False	false(unreach-call)	137.582248023	1167.937536	false(unreach-call)	121.471212099	1167.347712	false(unreach-call)	129.480250739	1166.532608	false(unreach-call)	131.662556607	1170.612224
ReachSafety-ECA	eca-rers2012	Problem07_label00.yml	True	TIMEOUT	301.505496319	3851.845632	TIMEOUT	301.346286702	3845.742592	TIMEOUT	301.430988692	3845.996544	TIMEOUT	301.437591158	3827.83488
ReachSafety-ECA	eca-rers2012	Problem07_label01.yml	True	TIMEOUT	301.363004468	3851.784192	TIMEOUT	301.293065757	3847.569408	TIMEOUT	301.3591369	3847.5776	TIMEOUT	301.360307292	3806.404608
ReachSafety-ECA	eca-rers2012	Problem07_label02.yml	True	TIMEOUT	301.426374489	3848.82688	TIMEOUT	301.368565511	3846.299648	TIMEOUT	301.388246821	3843.743744	TIMEOUT	301.350853921	3814.879232
ReachSafety-ECA	eca-rers2012	Problem07_label03.yml	False	TIMEOUT	301.411574833	3851.730944	TIMEOUT	301.339072127	3847.49568	TIMEOUT	301.343399684	3845.996544	TIMEOUT	301.356893868	3807.514624
ReachSafety-ECA	eca-rers2012	Problem07_label04.yml	True	TIMEOUT	301.310047589	3851.718656	TIMEOUT	301.294459765	3845.799936	TIMEOUT	301.423644427	3847.688192	TIMEOUT	301.408414193	3875.618816
ReachSafety-ECA	eca-rers2012	Problem07_label05.yml	False	TIMEOUT	301.353673115	3848.634368	TIMEOUT	301.327057268	3844.530176	TIMEOUT	301.323198125	3846.47168	TIMEOUT	301.402853058	3827.953664
ReachSafety-ECA	eca-rers2012	Problem07_label06.yml	False	TIMEOUT	301.356020075	3850.752	TIMEOUT	301.209429386	3846.332416	TIMEOUT	301.361907559	3844.759552	TIMEOUT	301.369545584	3804.54912
ReachSafety-ECA	eca-rers2012	Problem07_label07.yml	False	TIMEOUT	301.298732885	3851.808768	TIMEOUT	301.288770049	3845.75488	TIMEOUT	301.384404035	3847.749632	TIMEOUT	301.419345829	3802.333184
ReachSafety-ECA	eca-rers2012	Problem07_label08.yml	True	TIMEOUT	301.387928585	3848.966144	TIMEOUT	301.293281924	3846.500352	TIMEOUT	301.403927919	3846.606848	TIMEOUT	301.42129154	3804.667904
ReachSafety-ECA	eca-rers2012	Problem07_label09.yml	False	TIMEOUT	301.353039627	3850.022912	TIMEOUT	301.319987308	3845.79584	TIMEOUT	301.323778516	3847.692288	TIMEOUT	301.342576749	3804.577792
ReachSafety-ECA	eca-rers2012	Problem07_label10.yml	True	TIMEOUT	301.346005615	3850.600448	TIMEOUT	301.378296998	3845.828608	TIMEOUT	301.37848211	3847.626752	TIMEOUT	301.294299344	3804.700672
ReachSafety-ECA	eca-rers2012	Problem07_label11.yml	False	TIMEOUT	301.37342203	3851.79648	TIMEOUT	301.333072054	3846.299648	TIMEOUT	301.390259536	3845.951488	TIMEOUT	301.408694946	3804.401664
ReachSafety-ECA	eca-rers2012	Problem07_label12.yml	True	TIMEOUT	301.387590213	3851.73504	TIMEOUT	301.365234389	3845.758976	TIMEOUT	301.343484666	3847.651328	TIMEOUT	301.330179572	3802.3168
ReachSafety-ECA	eca-rers2012	Problem07_label13.yml	True	TIMEOUT	301.267946232	3849.949184	TIMEOUT	301.17501795	3847.581696	TIMEOUT	301.333209156	3847.770112	TIMEOUT	301.316868283	3802.27584
ReachSafety-ECA	eca-rers2012	Problem07_label14.yml	True	TIMEOUT	301.312515103	3850.579968	TIMEOUT	301.310242073	3847.520256	TIMEOUT	301.288307153	3845.9392	TIMEOUT	301.371604226	3802.365952
ReachSafety-ECA	eca-rers2012	Problem07_label15.yml	False	TIMEOUT	301.317157438	3850.01472	TIMEOUT	301.554842494	3846.352896	TIMEOUT	301.279745588	3844.808704	TIMEOUT	301.372422503	3802.304512
ReachSafety-ECA	eca-rers2012	Problem07_label16.yml	True	TIMEOUT	301.310151026	3851.776	TIMEOUT	301.368215572	3846.254592	TIMEOUT	301.33852356	3847.84384	TIMEOUT	301.407900837	3802.415104
ReachSafety-ECA	eca-rers2012	Problem07_label17.yml	True	TIMEOUT	301.368514958	3849.961472	TIMEOUT	301.399071483	3845.746688	TIMEOUT	301.356745568	3845.881856	TIMEOUT	301.35531764	3802.390528
ReachSafety-ECA	eca-rers2012	Problem07_label18.yml	False	TIMEOUT	301.341366646	3848.720384	TIMEOUT	301.206846405	3844.497408	TIMEOUT	301.317137139	3844.52608	TIMEOUT	301.413863163	3802.324992
ReachSafety-ECA	eca-rers2012	Problem07_label19.yml	False	TIMEOUT	300.857083193	3851.706368	TIMEOUT	301.234898194	3847.524352	TIMEOUT	301.315329458	3846.049792	TIMEOUT	301.373878386	3802.349568
ReachSafety-ECA	eca-rers2012	Problem07_label20.yml	False	TIMEOUT	301.425409456	3849.969664	TIMEOUT	301.275910331	3847.5776	TIMEOUT	301.396060054	3845.8368	TIMEOUT	301.381553566	3802.382336
ReachSafety-ECA	eca-rers2012	Problem07_label21.yml	True	TIMEOUT	301.323708989	3849.9328	TIMEOUT	301.292021928	3847.565312	TIMEOUT	301.353065502	3820.199936	TIMEOUT	301.353612194	3802.29632
ReachSafety-ECA	eca-rers2012	Problem07_label22.yml	True	TIMEOUT	301.384091615	3849.981952	TIMEOUT	301.314268426	3845.81632	TIMEOUT	301.298150607	3845.984256	TIMEOUT	301.302284045	3802.284032
ReachSafety-ECA	eca-rers2012	Problem07_label23.yml	False	TIMEOUT	301.359056108	3851.751424	TIMEOUT	301.358633513	3845.701632	TIMEOUT	301.35589663	3841.855488	TIMEOUT	301.357147167	3802.4192
ReachSafety-ECA	eca-rers2012	Problem07_label24.yml	True	TIMEOUT	301.321521445	3851.784192	TIMEOUT	300.906816816	3844.743168	TIMEOUT	301.340298618	3842.94912	TIMEOUT	301.342062881	3802.402816
ReachSafety-ECA	eca-rers2012	Problem07_label25.yml	True	TIMEOUT	301.412068135	3851.759616	TIMEOUT	301.369973922	3845.881856	TIMEOUT	301.430050693	3847.7824	TIMEOUT	301.482358573	3804.520448
ReachSafety-ECA	eca-rers2012	Problem07_label26.yml	True	TIMEOUT	301.454336958	3851.722752	TIMEOUT	301.380044861	3845.718016	TIMEOUT	301.356758817	3847.675904	TIMEOUT	301.391732634	3804.5696
ReachSafety-ECA	eca-rers2012	Problem07_label27.yml	True	TIMEOUT	301.383618584	3849.916416	TIMEOUT	301.373825643	3845.746688	TIMEOUT	301.383618164	3847.68	TIMEOUT	301.364521608	3802.288128
ReachSafety-ECA	eca-rers2012	Problem07_label28.yml	True	TIMEOUT	301.340473756	3848.757248	TIMEOUT	301.312720842	3845.783552	TIMEOUT	301.457151298	3846.41024	TIMEOUT	301.371704735	3804.434432
ReachSafety-ECA	eca-rers2012	Problem07_label29.yml	True	TIMEOUT	301.40067749	3851.624448	TIMEOUT	301.374842483	3847.59808	TIMEOUT	301.368857652	3847.745536	TIMEOUT	301.367539888	3804.42624
ReachSafety-ECA	eca-rers2012	Problem07_label30.yml	False	TIMEOUT	301.387843876	3848.753152	TIMEOUT	300.972349715	3844.52608	TIMEOUT	301.363231683	3844.644864	TIMEOUT	301.350543461	3804.44672
ReachSafety-ECA	eca-rers2012	Problem07_label31.yml	False	TIMEOUT	301.394004307	3850.52672	TIMEOUT	301.424499486	3845.79584	TIMEOUT	301.319310855	3845.91872	TIMEOUT	301.407706363	3804.38528
ReachSafety-ECA	eca-rers2012	Problem07_label32.yml	True	TIMEOUT	301.408635141	3850.493952	TIMEOUT	301.373379232	3847.544832	TIMEOUT	301.443856756	3847.671808	TIMEOUT	301.416524202	3802.39872
ReachSafety-ECA	eca-rers2012	Problem07_label33.yml	True	TIMEOUT	301.389484612	3850.481664	TIMEOUT	301.331816787	3846.279168	TIMEOUT	301.349385579	3844.538368	TIMEOUT	301.366544507	3804.393472
ReachSafety-ECA	eca-rers2012	Problem07_label34.yml	True	TIMEOUT	301.312707216	3850.571776	TIMEOUT	301.322741943	3845.758976	TIMEOUT	301.361653421	3845.849088	TIMEOUT	301.441313662	3804.336128
ReachSafety-ECA	eca-rers2012	Problem07_label35.yml	False	TIMEOUT	301.473259277	3851.63264	TIMEOUT	301.346170524	3846.356992	TIMEOUT	301.474779085	3843.969024	TIMEOUT	301.390549525	3804.319744
ReachSafety-ECA	eca-rers2012	Problem07_label36.yml	False	TIMEOUT	301.409644884	3851.649024	TIMEOUT	301.327485795	3845.787648	TIMEOUT	301.466718334	3827.929088	TIMEOUT	301.402053409	3804.50816
ReachSafety-ECA	eca-rers2012	Problem07_label37.yml	False	TIMEOUT	301.35225987	3849.949184	TIMEOUT	301.407013403	3844.763648	TIMEOUT	301.361989775	3847.688192	TIMEOUT	301.417692066	3802.27584
ReachSafety-ECA	eca-rers2012	Problem07_label38.yml	True	TIMEOUT	301.91634653	3850.067968	TIMEOUT	301.303790215	3845.881856	TIMEOUT	301.34255078	3845.85728	TIMEOUT	301.36661502	3802.333184
ReachSafety-ECA	eca-rers2012	Problem07_label39.yml	False	TIMEOUT	301.47694125	3849.961472	TIMEOUT	301.245740518	3845.738496	TIMEOUT	301.310284231	3845.9392	TIMEOUT	301.373732947	3804.48768
ReachSafety-ECA	eca-rers2012	Problem07_label40.yml	False	TIMEOUT	301.408360314	3848.708096	TIMEOUT	301.292591737	3844.550656	TIMEOUT	301.381223069	3844.595712	TIMEOUT	301.400320425	3802.23488
ReachSafety-ECA	eca-rers2012	Problem07_label41.yml	True	TIMEOUT	301.460058742	3851.804672	TIMEOUT	301.307921483	3847.59808	TIMEOUT	301.348289211	3847.59808	TIMEOUT	301.390889399	3802.324992
ReachSafety-ECA	eca-rers2012	Problem07_label42.yml	False	TIMEOUT	301.451864873	3851.669504	TIMEOUT	301.602720746	3846.340608	TIMEOUT	301.462226061	3845.947392	TIMEOUT	301.430418712	3802.386432
ReachSafety-ECA	eca-rers2012	Problem07_label43.yml	True	TIMEOUT	301.405370451	3849.945088	TIMEOUT	301.470824754	3845.718016	TIMEOUT	301.432488811	3845.844992	TIMEOUT	301.318191947	3802.423296
ReachSafety-ECA	eca-rers2012	Problem07_label44.yml	False	TIMEOUT	301.378802599	3849.568256	TIMEOUT	301.386966861	3845.758976	TIMEOUT	301.448099738	3844.694016	TIMEOUT	301.408360437	3802.279936
ReachSafety-ECA	eca-rers2012	Problem07_label45.yml	True	TIMEOUT	301.382030613	3850.018816	TIMEOUT	301.345298326	3845.865472	TIMEOUT	301.474866407	3845.914624	TIMEOUT	301.408426386	3804.475392
ReachSafety-ECA	eca-rers2012	Problem07_label46.yml	False	TIMEOUT	301.367551872	3851.722752	TIMEOUT	301.354320546	3845.771264	TIMEOUT	301.306716233	3844.7104	TIMEOUT	301.330044387	3802.3168
ReachSafety-ECA	eca-rers2012	Problem07_label47.yml	False	TIMEOUT	301.463350989	3851.65312	TIMEOUT	301.34051498	3845.828608	TIMEOUT	301.42853527	3843.05152	TIMEOUT	301.328162487	3804.483584
ReachSafety-ECA	eca-rers2012	Problem07_label48.yml	False	TIMEOUT	301.453746836	3848.904704	TIMEOUT	301.306776412	3845.771264	TIMEOUT	301.403590994	3844.866048	TIMEOUT	301.375580208	3804.38528
ReachSafety-ECA	eca-rers2012	Problem07_label49.yml	True	TIMEOUT	301.349645003	3851.730944	TIMEOUT	301.265226231	3844.788224	TIMEOUT	301.381024323	3847.671808	TIMEOUT	301.383505777	3802.533888
