category	sub category	Benchmark	CTRL	status	cputime(s)	memory(MB)	status	cputime(s)	memory(MB)	status	cputime(s)	memory(MB)	status	cputime(s)	memory(MB)
ReachSafety-ECA	eca-rers2012	Problem07_label34.yml	True	TIMEOUT	301.312707216	3850.571776	TIMEOUT	301.338943572	3850.276864	TIMEOUT	301.411265917	3845.996544	TIMEOUT	301.431152848	3878.600704
ReachSafety-ECA	eca-rers2012	Problem07_label35.yml	False	TIMEOUT	301.473259277	3851.63264	TIMEOUT	301.362806996	3850.24	TIMEOUT	301.345696879	3846.057984	TIMEOUT	301.331053573	3878.375424
ReachSafety-ECA	eca-rers2012	Problem07_label36.yml	False	TIMEOUT	301.409644884	3851.649024	TIMEOUT	301.356339233	3849.035776	TIMEOUT	301.26142504	3847.835648	TIMEOUT	301.374566042	3878.473728
ReachSafety-ECA	eca-rers2012	Problem07_label37.yml	False	TIMEOUT	301.35225987	3849.949184	TIMEOUT	301.2914196	3850.28096	TIMEOUT	301.282379951	3845.951488	TIMEOUT	301.212061836	3878.453248
ReachSafety-ECA	eca-rers2012	Problem07_label38.yml	True	TIMEOUT	301.91634653	3850.067968	TIMEOUT	301.29233777	3850.366976	TIMEOUT	301.232874476	3847.778304	TIMEOUT	301.36179028	3879.624704
ReachSafety-ECA	eca-rers2012	Problem07_label39.yml	False	TIMEOUT	301.47694125	3849.961472	TIMEOUT	301.383189159	3849.048064	TIMEOUT	301.579007071	3846.524928	TIMEOUT	301.327186002	3878.510592
ReachSafety-ECA	eca-rers2012	Problem07_label40.yml	False	TIMEOUT	301.408360314	3848.708096	TIMEOUT	301.378309085	3847.258112	TIMEOUT	301.382593583	3846.467584	TIMEOUT	301.330697987	3877.306368
ReachSafety-ECA	eca-rers2012	Problem07_label41.yml	True	TIMEOUT	301.460058742	3851.804672	TIMEOUT	301.297670318	3850.3424	TIMEOUT	301.39157693	3845.98016	TIMEOUT	301.335821453	3877.408768
ReachSafety-ECA	eca-rers2012	Problem07_label42.yml	False	TIMEOUT	301.451864873	3851.669504	TIMEOUT	301.586036185	3850.244096	TIMEOUT	301.346841962	3847.798784	TIMEOUT	301.329240528	3879.550976
ReachSafety-ECA	eca-rers2012	Problem07_label43.yml	True	TIMEOUT	301.405370451	3849.945088	TIMEOUT	301.452407233	3848.597504	TIMEOUT	301.392379658	3846.004736	TIMEOUT	301.328670187	3861.557248
ReachSafety-ECA	eca-rers2012	Problem07_label44.yml	False	TIMEOUT	301.378802599	3849.568256	TIMEOUT	301.40228319	3848.486912	TIMEOUT	301.358351968	3846.025216	TIMEOUT	301.427321928	3875.586048
ReachSafety-ECA	eca-rers2012	Problem07_label45.yml	True	TIMEOUT	301.382030613	3850.018816	TIMEOUT	301.495386875	3848.613888	TIMEOUT	301.377560135	3847.7824	TIMEOUT	301.428957726	3878.535168
ReachSafety-ECA	eca-rers2012	Problem07_label46.yml	False	TIMEOUT	301.367551872	3851.722752	TIMEOUT	301.376266456	3850.371072	TIMEOUT	301.350926908	3846.053888	TIMEOUT	300.880511401	3879.571456
ReachSafety-ECA	eca-rers2012	Problem07_label47.yml	False	TIMEOUT	301.463350989	3851.65312	TIMEOUT	301.33026399	3850.32192	TIMEOUT	301.286906712	3845.81632	TIMEOUT	301.272711067	3879.604224
ReachSafety-ECA	eca-rers2012	Problem07_label48.yml	False	TIMEOUT	301.453746836	3848.904704	TIMEOUT	301.357928218	3848.515584	TIMEOUT	301.339098947	3844.653056	TIMEOUT	301.386296726	3878.567936
ReachSafety-ECA	eca-rers2012	Problem07_label49.yml	True	TIMEOUT	301.349645003	3851.730944	TIMEOUT	301.365381036	3850.289152	TIMEOUT	301.295908695	3847.819264	TIMEOUT	301.393692148	3878.531072
ReachSafety-ECA	eca-rers2012	Problem07_label50.yml	True	TIMEOUT	301.5367056	3851.81696	TIMEOUT	301.472281573	3850.379264	TIMEOUT	301.363839923	3846.0416	TIMEOUT	301.453885973	3879.624704
ReachSafety-ECA	eca-rers2012	Problem07_label51.yml	True	TIMEOUT	301.402998528	3851.59168	TIMEOUT	301.491728993	3850.313728	TIMEOUT	301.020164849	3846.078464	TIMEOUT	301.466902209	3876.614144
ReachSafety-ECA	eca-rers2012	Problem07_label52.yml	True	TIMEOUT	301.424554254	3848.749056	TIMEOUT	301.474332033	3849.105408	TIMEOUT	301.378534148	3846.541312	TIMEOUT	301.375232398	3878.391808
ReachSafety-ECA	eca-rers2012	Problem07_label53.yml	True	TIMEOUT	301.409003155	3850.571776	TIMEOUT	301.46922804	3847.389184	TIMEOUT	301.211439088	3843.653632	TIMEOUT	301.389970633	3877.371904
ReachSafety-ECA	eca-rers2012	Problem07_label54.yml	True	TIMEOUT	301.411302381	3851.649024	TIMEOUT	301.310487604	3848.564736	TIMEOUT	301.246410604	3845.963776	TIMEOUT	301.283486856	3878.31808
ReachSafety-ECA	eca-rers2012	Problem07_label55.yml	True	TIMEOUT	301.343181939	3848.830976	TIMEOUT	301.430775785	3850.366976	TIMEOUT	301.396115544	3847.856128	TIMEOUT	301.378122289	3878.62528
ReachSafety-ECA	eca-rers2012	Problem07_label56.yml	True	TIMEOUT	301.38023132	3849.990144	TIMEOUT	301.268128138	3850.391552	TIMEOUT	301.285938252	3847.811072	TIMEOUT	301.338429132	3878.498304
ReachSafety-ECA	eca-rers2012	Problem07_label57.yml	True	TIMEOUT	301.403962966	3850.457088	TIMEOUT	301.412144426	3847.274496	TIMEOUT	301.38351835	3846.49216	TIMEOUT	301.473032677	3878.252544
ReachSafety-ECA	eca-rers2012	Problem07_label58.yml	False	TIMEOUT	301.332450855	3850.031104	TIMEOUT	301.284013753	3847.430144	TIMEOUT	301.412885656	3845.914624	TIMEOUT	301.356396141	3878.510592
ReachSafety-ECA	eca-rers2012	Problem07_label59.yml	True	TIMEOUT	301.401652826	3851.63264	TIMEOUT	301.286660172	3850.379264	TIMEOUT	301.380430365	3847.589888	TIMEOUT	301.440606943	3878.48192
ReachSafety-ECA	eca-rers2012	Problem08_label00.yml	True	OUT OF MEMORY	113.373633871	4999.999488	OUT OF MEMORY	119.693259775	4999.999488	OUT OF MEMORY	120.91081892	4999.999488	OUT OF MEMORY	200.604701684	4999.999488
ReachSafety-ECA	eca-rers2012	Problem08_label01.yml	False	OUT OF MEMORY	112.126329513	4999.999488	OUT OF MEMORY	122.830789255	4999.999488	OUT OF MEMORY	126.085603605	4999.999488	OUT OF MEMORY	205.653553004	4999.999488
ReachSafety-ECA	eca-rers2012	Problem08_label02.yml	False	OUT OF MEMORY	112.944112706	4999.999488	OUT OF MEMORY	121.355759767	4999.999488	OUT OF MEMORY	116.15280988	4999.999488	OUT OF MEMORY	204.05191937	4999.999488
ReachSafety-ECA	eca-rers2012	Problem08_label03.yml	True	OUT OF MEMORY	112.313123336	4999.999488	OUT OF MEMORY	123.551931366	4999.999488	OUT OF MEMORY	117.417709025	4999.999488	OUT OF MEMORY	202.117295786	4999.999488
ReachSafety-ECA	eca-rers2012	Problem08_label04.yml	False	OUT OF MEMORY	112.269726843	4999.999488	OUT OF MEMORY	115.351493596	4999.999488	OUT OF MEMORY	121.901829727	4999.999488	OUT OF MEMORY	208.695260122	4999.999488
ReachSafety-ECA	eca-rers2012	Problem08_label05.yml	False	OUT OF MEMORY	109.835031395	4999.999488	OUT OF MEMORY	114.290288254	4999.999488	OUT OF MEMORY	122.329366917	4999.999488	OUT OF MEMORY	206.865546695	4999.999488
ReachSafety-ECA	eca-rers2012	Problem08_label06.yml	False	OUT OF MEMORY	108.944728817	4999.999488	OUT OF MEMORY	114.482585623	4999.999488	OUT OF MEMORY	125.278608689	4999.999488	OUT OF MEMORY	209.069667924	4999.999488
ReachSafety-ECA	eca-rers2012	Problem08_label07.yml	False	OUT OF MEMORY	108.191798326	4999.999488	OUT OF MEMORY	121.585469181	4999.999488	OUT OF MEMORY	124.990306135	4999.999488	OUT OF MEMORY	207.163870058	4999.999488
ReachSafety-ECA	eca-rers2012	Problem08_label08.yml	True	OUT OF MEMORY	105.858729366	4999.999488	OUT OF MEMORY	120.205035436	4999.999488	OUT OF MEMORY	118.113312661	4999.999488	OUT OF MEMORY	210.29412966	4999.999488
ReachSafety-ECA	eca-rers2012	Problem08_label09.yml	True	OUT OF MEMORY	109.207151505	4999.999488	OUT OF MEMORY	120.477512907	4999.999488	OUT OF MEMORY	113.463535623	4999.999488	OUT OF MEMORY	204.967756455	4999.999488
ReachSafety-ECA	eca-rers2012	Problem08_label10.yml	False	OUT OF MEMORY	110.564272031	4999.999488	OUT OF MEMORY	119.900884604	4999.999488	OUT OF MEMORY	118.309793421	4999.999488	OUT OF MEMORY	204.790575926	4999.999488
ReachSafety-ECA	eca-rers2012	Problem08_label11.yml	True	OUT OF MEMORY	111.499823123	4999.999488	OUT OF MEMORY	118.487735558	4999.999488	OUT OF MEMORY	119.500219552	4999.999488	OUT OF MEMORY	202.30074018	4999.999488
ReachSafety-ECA	eca-rers2012	Problem08_label12.yml	True	OUT OF MEMORY	108.709179221	4999.999488	OUT OF MEMORY	114.799813271	4999.999488	OUT OF MEMORY	121.153983184	4999.999488	OUT OF MEMORY	205.03882269	4999.999488
ReachSafety-ECA	eca-rers2012	Problem08_label13.yml	False	OUT OF MEMORY	106.609384808	4999.999488	OUT OF MEMORY	118.293913088	4999.999488	OUT OF MEMORY	120.567439527	4999.999488	OUT OF MEMORY	207.846446396	4999.999488
ReachSafety-ECA	eca-rers2012	Problem08_label14.yml	True	OUT OF MEMORY	110.425958426	4999.999488	OUT OF MEMORY	114.285405229	4999.999488	OUT OF MEMORY	115.524444174	4999.999488	OUT OF MEMORY	205.380697663	4999.999488
ReachSafety-ECA	eca-rers2012	Problem08_label15.yml	False	OUT OF MEMORY	106.363080438	4999.999488	OUT OF MEMORY	117.911205402	4999.999488	OUT OF MEMORY	120.348803487	4999.999488	OUT OF MEMORY	207.524955822	4999.999488
ReachSafety-ECA	eca-rers2012	Problem08_label16.yml	True	OUT OF MEMORY	105.881551391	4999.999488	OUT OF MEMORY	116.064472585	4999.999488	OUT OF MEMORY	121.553595234	4999.999488	OUT OF MEMORY	206.386976069	4999.999488
ReachSafety-ECA	eca-rers2012	Problem08_label17.yml	True	OUT OF MEMORY	108.454242822	4999.999488	OUT OF MEMORY	116.937236959	4999.999488	OUT OF MEMORY	118.915194587	4999.999488	OUT OF MEMORY	203.955352271	4999.999488
ReachSafety-ECA	eca-rers2012	Problem08_label18.yml	True	OUT OF MEMORY	110.05620148	4999.999488	OUT OF MEMORY	119.624075494	4999.999488	OUT OF MEMORY	120.005100514	4999.999488	OUT OF MEMORY	204.619980485	4999.999488
ReachSafety-ECA	eca-rers2012	Problem08_label19.yml	True	OUT OF MEMORY	108.046807842	4999.999488	OUT OF MEMORY	116.238033873	4999.999488	OUT OF MEMORY	121.725375055	4999.999488	OUT OF MEMORY	199.637330054	4999.999488
ReachSafety-ECA	eca-rers2012	Problem08_label20.yml	True	OUT OF MEMORY	104.677411931	4999.999488	OUT OF MEMORY	117.226250463	4999.999488	OUT OF MEMORY	120.973525966	4999.999488	OUT OF MEMORY	203.744594573	4999.999488
ReachSafety-ECA	eca-rers2012	Problem08_label21.yml	True	OUT OF MEMORY	105.92396275	4999.999488	OUT OF MEMORY	117.506511159	4999.999488	OUT OF MEMORY	121.197537161	4999.999488	OUT OF MEMORY	200.873786081	4999.999488
ReachSafety-ECA	eca-rers2012	Problem08_label22.yml	True	OUT OF MEMORY	107.43785402	4999.999488	OUT OF MEMORY	118.44731575	4999.999488	OUT OF MEMORY	110.327330869	4999.999488	OUT OF MEMORY	198.231565686	4999.999488
ReachSafety-ECA	eca-rers2012	Problem08_label23.yml	True	OUT OF MEMORY	105.827398613	4999.999488	OUT OF MEMORY	116.283459757	4999.999488	OUT OF MEMORY	119.98694638	4999.999488	OUT OF MEMORY	197.726207151	4999.999488
ReachSafety-ECA	eca-rers2012	Problem08_label24.yml	False	OUT OF MEMORY	106.379747297	4999.999488	OUT OF MEMORY	116.994328554	4999.999488	OUT OF MEMORY	121.240568573	4999.999488	OUT OF MEMORY	199.08781341	4999.999488
ReachSafety-ECA	eca-rers2012	Problem08_label25.yml	False	OUT OF MEMORY	104.218426155	4999.999488	OUT OF MEMORY	118.15175903	4999.999488	OUT OF MEMORY	114.537247146	4999.999488	OUT OF MEMORY	204.701679056	4999.999488
ReachSafety-ECA	eca-rers2012	Problem08_label26.yml	False	OUT OF MEMORY	107.91287061	4999.999488	OUT OF MEMORY	118.521551161	4999.999488	OUT OF MEMORY	123.152688729	4999.999488	OUT OF MEMORY	201.069617386	4999.999488
ReachSafety-ECA	eca-rers2012	Problem08_label27.yml	True	OUT OF MEMORY	101.789563139	4999.999488	OUT OF MEMORY	120.077507857	4999.999488	OUT OF MEMORY	118.870175007	4999.999488	OUT OF MEMORY	204.105799117	4999.999488
ReachSafety-ECA	eca-rers2012	Problem08_label28.yml	False	OUT OF MEMORY	107.391352836	4999.999488	OUT OF MEMORY	118.836377481	4999.999488	OUT OF MEMORY	112.108090834	4999.999488	OUT OF MEMORY	204.363106121	4999.999488
ReachSafety-ECA	eca-rers2012	Problem08_label29.yml	False	OUT OF MEMORY	108.266689394	4999.999488	OUT OF MEMORY	119.60007213	4999.999488	OUT OF MEMORY	112.603871207	4999.999488	OUT OF MEMORY	204.52281087	4999.999488
ReachSafety-ECA	eca-rers2012	Problem08_label30.yml	True	OUT OF MEMORY	109.171244855	4999.999488	OUT OF MEMORY	121.448651048	4999.999488	OUT OF MEMORY	114.489897848	4999.999488	OUT OF MEMORY	204.387033995	4999.999488
ReachSafety-ECA	eca-rers2012	Problem08_label31.yml	True	OUT OF MEMORY	108.249373971	4999.999488	OUT OF MEMORY	118.139269753	4999.999488	OUT OF MEMORY	113.461559289	4999.999488	OUT OF MEMORY	202.537271805	4999.999488
ReachSafety-ECA	eca-rers2012	Problem08_label32.yml	True	OUT OF MEMORY	109.394814469	4999.999488	OUT OF MEMORY	116.602638341	4999.999488	OUT OF MEMORY	120.430691534	4999.999488	OUT OF MEMORY	200.87587245	4999.999488
ReachSafety-ECA	eca-rers2012	Problem08_label33.yml	True	OUT OF MEMORY	106.225840162	4999.999488	OUT OF MEMORY	117.418155666	4999.999488	OUT OF MEMORY	116.031097043	4999.999488	OUT OF MEMORY	208.060080315	4999.999488
ReachSafety-ECA	eca-rers2012	Problem08_label34.yml	False	OUT OF MEMORY	107.827746619	4999.999488	OUT OF MEMORY	117.842714327	4999.999488	OUT OF MEMORY	117.757406131	4999.999488	OUT OF MEMORY	208.50143452	4999.999488
ReachSafety-ECA	eca-rers2012	Problem08_label35.yml	True	OUT OF MEMORY	105.117357832	4999.999488	OUT OF MEMORY	119.152250664	4999.999488	OUT OF MEMORY	114.157973936	4999.999488	OUT OF MEMORY	202.911945989	4999.999488
ReachSafety-ECA	eca-rers2012	Problem08_label36.yml	True	OUT OF MEMORY	107.023523778	4999.999488	OUT OF MEMORY	114.971466321	4999.999488	OUT OF MEMORY	120.267209577	4999.999488	OUT OF MEMORY	204.055015187	4999.999488
ReachSafety-ECA	eca-rers2012	Problem08_label37.yml	False	OUT OF MEMORY	106.363228141	4999.999488	OUT OF MEMORY	116.607653287	4999.999488	OUT OF MEMORY	115.022455885	4999.999488	OUT OF MEMORY	203.480824301	4999.999488
ReachSafety-ECA	eca-rers2012	Problem08_label38.yml	True	OUT OF MEMORY	107.1226352	4999.999488	OUT OF MEMORY	116.277527579	4999.999488	OUT OF MEMORY	114.36209551	4999.999488	OUT OF MEMORY	205.157737044	4999.999488
ReachSafety-ECA	eca-rers2012	Problem08_label39.yml	True	OUT OF MEMORY	106.179473428	4999.999488	OUT OF MEMORY	116.741019703	4999.999488	OUT OF MEMORY	121.553164102	4999.999488	OUT OF MEMORY	208.103752329	4999.999488
ReachSafety-ECA	eca-rers2012	Problem08_label40.yml	True	OUT OF MEMORY	104.553411353	4999.999488	OUT OF MEMORY	119.423011482	4999.999488	OUT OF MEMORY	123.716064152	4999.999488	OUT OF MEMORY	197.813677824	4999.999488
ReachSafety-ECA	eca-rers2012	Problem08_label41.yml	True	OUT OF MEMORY	107.554772557	4999.999488	OUT OF MEMORY	120.693075528	4999.999488	OUT OF MEMORY	117.997846846	4999.999488	OUT OF MEMORY	205.05387945	4999.999488
ReachSafety-ECA	eca-rers2012	Problem08_label42.yml	True	OUT OF MEMORY	109.326866131	4999.999488	OUT OF MEMORY	118.246739354	4999.999488	OUT OF MEMORY	121.151497851	4999.999488	OUT OF MEMORY	205.436463779	4999.999488
ReachSafety-ECA	eca-rers2012	Problem08_label43.yml	False	OUT OF MEMORY	106.074329249	4999.999488	OUT OF MEMORY	120.326051743	4999.999488	OUT OF MEMORY	122.632845601	4999.999488	OUT OF MEMORY	210.482788321	4999.999488
ReachSafety-ECA	eca-rers2012	Problem08_label44.yml	True	OUT OF MEMORY	110.714600522	4999.999488	OUT OF MEMORY	122.032636437	4999.999488	OUT OF MEMORY	120.950628442	4999.999488	OUT OF MEMORY	210.171108915	4999.999488
ReachSafety-ECA	eca-rers2012	Problem08_label45.yml	True	OUT OF MEMORY	111.060786789	4999.999488	OUT OF MEMORY	115.117026684	4999.999488	OUT OF MEMORY	116.377441757	4999.999488	OUT OF MEMORY	210.039987909	4999.999488
ReachSafety-ECA	eca-rers2012	Problem08_label46.yml	False	OUT OF MEMORY	108.169653455	4999.999488	OUT OF MEMORY	119.491813645	4999.999488	OUT OF MEMORY	119.194932547	4999.999488	OUT OF MEMORY	211.841529362	4999.999488
ReachSafety-ECA	eca-rers2012	Problem08_label47.yml	True	OUT OF MEMORY	109.386892922	4999.999488	OUT OF MEMORY	112.907855615	4999.999488	OUT OF MEMORY	119.091361892	4999.999488	OUT OF MEMORY	199.634652953	4999.999488
ReachSafety-ECA	eca-rers2012	Problem08_label48.yml	False	OUT OF MEMORY	105.397157656	4999.999488	OUT OF MEMORY	116.522289728	4999.999488	OUT OF MEMORY	122.166780105	4999.999488	OUT OF MEMORY	205.980972642	4999.999488
ReachSafety-ECA	eca-rers2012	Problem08_label49.yml	False	OUT OF MEMORY	111.444505318	4999.999488	OUT OF MEMORY	115.414392497	4999.999488	OUT OF MEMORY	118.383930221	4999.999488	OUT OF MEMORY	211.225703534	4999.999488
ReachSafety-ECA	eca-rers2012	Problem08_label50.yml	False	OUT OF MEMORY	108.841167385	4999.999488	OUT OF MEMORY	114.642587831	4999.999488	OUT OF MEMORY	120.194941091	4999.999488	OUT OF MEMORY	195.557852536	4999.999488
ReachSafety-ECA	eca-rers2012	Problem08_label51.yml	False	OUT OF MEMORY	111.090178705	4999.999488	OUT OF MEMORY	118.46280596	4999.999488	OUT OF MEMORY	120.220361285	4999.999488	OUT OF MEMORY	209.451237788	4999.999488
ReachSafety-ECA	eca-rers2012	Problem08_label52.yml	True	OUT OF MEMORY	106.762821186	4999.999488	OUT OF MEMORY	117.362261597	4999.999488	OUT OF MEMORY	119.606473582	4999.999488	OUT OF MEMORY	209.444163111	4999.999488
ReachSafety-ECA	eca-rers2012	Problem08_label53.yml	True	OUT OF MEMORY	112.500606335	4999.999488	OUT OF MEMORY	116.102938978	4999.999488	OUT OF MEMORY	118.07496946	4999.999488	OUT OF MEMORY	211.442077834	4999.999488
ReachSafety-ECA	eca-rers2012	Problem08_label54.yml	True	OUT OF MEMORY	114.720164539	4999.999488	OUT OF MEMORY	115.179420942	4999.999488	OUT OF MEMORY	120.411997204	4999.999488	OUT OF MEMORY	206.434629604	4999.999488
ReachSafety-ECA	eca-rers2012	Problem08_label55.yml	False	OUT OF MEMORY	112.325936526	4999.999488	OUT OF MEMORY	116.178960982	4999.999488	OUT OF MEMORY	123.058420865	4999.999488	OUT OF MEMORY	205.498433419	4999.999488
ReachSafety-ECA	eca-rers2012	Problem08_label56.yml	True	OUT OF MEMORY	111.657740361	4999.999488	OUT OF MEMORY	122.241936481	4999.999488	OUT OF MEMORY	120.708000116	4999.999488	OUT OF MEMORY	194.501815709	4999.999488
ReachSafety-ECA	eca-rers2012	Problem08_label57.yml	True	OUT OF MEMORY	111.166861611	4999.999488	OUT OF MEMORY	117.884005518	4999.999488	OUT OF MEMORY	121.398141393	4999.999488	OUT OF MEMORY	197.613271121	4999.999488
ReachSafety-ECA	eca-rers2012	Problem08_label58.yml	True	OUT OF MEMORY	110.244494029	4999.999488	OUT OF MEMORY	116.463674025	4999.999488	OUT OF MEMORY	115.82184318	4999.999488	OUT OF MEMORY	197.444634478	4999.999488
ReachSafety-ECA	eca-rers2012	Problem08_label59.yml	False	OUT OF MEMORY	110.042514129	4999.999488	OUT OF MEMORY	120.506386908	4999.999488	OUT OF MEMORY	120.419271402	4999.999488	OUT OF MEMORY	207.059034231	4999.999488
ReachSafety-ECA	eca-rers2012	Problem09_label00.yml	True	OUT OF MEMORY	103.632095004	4999.999488	OUT OF MEMORY	112.1542771	4999.999488	OUT OF MEMORY	108.107591625	4999.999488	OUT OF MEMORY	213.714423985	4999.999488
ReachSafety-ECA	eca-rers2012	Problem09_label01.yml	True	OUT OF MEMORY	103.610062439	4999.999488	OUT OF MEMORY	107.967736415	4999.999488	OUT OF MEMORY	106.537874523	4999.999488	OUT OF MEMORY	207.490732886	4999.999488
ReachSafety-ECA	eca-rers2012	Problem09_label02.yml	False	OUT OF MEMORY	102.649410267	4999.999488	OUT OF MEMORY	112.151789621	4999.999488	OUT OF MEMORY	113.659088486	4999.999488	OUT OF MEMORY	210.344081535	4999.999488
ReachSafety-ECA	eca-rers2012	Problem09_label03.yml	False	OUT OF MEMORY	103.634455805	4999.999488	OUT OF MEMORY	115.41719021	4999.999488	OUT OF MEMORY	115.121645701	4999.999488	OUT OF MEMORY	212.347111517	4999.999488
ReachSafety-ECA	eca-rers2012	Problem09_label04.yml	True	OUT OF MEMORY	100.888938607	4999.999488	OUT OF MEMORY	112.896201665	4999.999488	OUT OF MEMORY	115.993327396	4999.999488	OUT OF MEMORY	214.367000189	4999.999488
ReachSafety-ECA	eca-rers2012	Problem09_label05.yml	True	OUT OF MEMORY	102.91963378	4999.999488	OUT OF MEMORY	111.880773899	4999.999488	OUT OF MEMORY	109.486960229	4999.999488	OUT OF MEMORY	212.346313631	4999.999488
ReachSafety-ECA	eca-rers2012	Problem09_label06.yml	False	OUT OF MEMORY	100.617408926	4999.999488	OUT OF MEMORY	109.2583061	4999.999488	OUT OF MEMORY	108.546061066	4999.999488	OUT OF MEMORY	208.826508388	4999.999488
ReachSafety-ECA	eca-rers2012	Problem09_label07.yml	True	OUT OF MEMORY	100.933016185	4999.999488	OUT OF MEMORY	110.580723851	4999.999488	OUT OF MEMORY	109.166066869	4999.999488	OUT OF MEMORY	203.637155399	4999.999488
ReachSafety-ECA	eca-rers2012	Problem09_label08.yml	False	OUT OF MEMORY	100.082856275	4999.999488	OUT OF MEMORY	112.519557858	4999.999488	OUT OF MEMORY	114.04340381	4999.999488	OUT OF MEMORY	212.308200497	4999.999488
ReachSafety-ECA	eca-rers2012	Problem09_label09.yml	True	OUT OF MEMORY	99.880156989	4999.999488	OUT OF MEMORY	111.528563026	4999.999488	OUT OF MEMORY	107.665496075	4999.999488	OUT OF MEMORY	208.309765646	4999.999488
ReachSafety-ECA	eca-rers2012	Problem09_label10.yml	False	OUT OF MEMORY	100.659110879	4999.999488	OUT OF MEMORY	112.789324563	4999.999488	OUT OF MEMORY	107.297714725	4999.999488	OUT OF MEMORY	208.216316225	4999.999488
ReachSafety-ECA	eca-rers2012	Problem09_label11.yml	False	OUT OF MEMORY	97.125224021	4999.999488	OUT OF MEMORY	111.378893141	4999.999488	OUT OF MEMORY	107.402422232	4999.999488	OUT OF MEMORY	207.607269229	4999.999488
ReachSafety-ECA	eca-rers2012	Problem09_label12.yml	True	OUT OF MEMORY	97.257854118	4999.999488	OUT OF MEMORY	112.961278804	4999.999488	OUT OF MEMORY	114.305310379	4999.999488	OUT OF MEMORY	211.979730245	4999.999488
ReachSafety-ECA	eca-rers2012	Problem09_label13.yml	True	OUT OF MEMORY	101.353340814	4999.999488	OUT OF MEMORY	113.129844005	4999.999488	OUT OF MEMORY	114.18826978	4999.999488	OUT OF MEMORY	201.593223102	4999.999488
ReachSafety-ECA	eca-rers2012	Problem09_label14.yml	True	OUT OF MEMORY	100.42802474	4999.999488	OUT OF MEMORY	111.568670669	4999.999488	OUT OF MEMORY	113.940253334	4999.999488	OUT OF MEMORY	208.646092933	4999.999488
ReachSafety-ECA	eca-rers2012	Problem09_label15.yml	False	OUT OF MEMORY	100.502079467	4999.999488	OUT OF MEMORY	114.110691073	4999.999488	OUT OF MEMORY	107.094822363	4999.999488	OUT OF MEMORY	211.449543782	4999.999488
ReachSafety-ECA	eca-rers2012	Problem09_label16.yml	True	OUT OF MEMORY	96.89591096	4999.999488	OUT OF MEMORY	110.34408592	4999.999488	OUT OF MEMORY	111.361240983	4999.999488	OUT OF MEMORY	213.352477844	4999.999488
ReachSafety-ECA	eca-rers2012	Problem09_label17.yml	True	OUT OF MEMORY	101.086492693	4999.999488	OUT OF MEMORY	112.769279051	4999.999488	OUT OF MEMORY	108.635679664	4999.999488	OUT OF MEMORY	214.168064803	4999.999488
ReachSafety-ECA	eca-rers2012	Problem09_label18.yml	True	OUT OF MEMORY	97.060002087	4999.999488	OUT OF MEMORY	110.106936318	4999.999488	OUT OF MEMORY	113.481184304	4999.999488	OUT OF MEMORY	196.081074151	4999.999488
ReachSafety-ECA	eca-rers2012	Problem09_label19.yml	False	OUT OF MEMORY	102.629222943	4999.999488	OUT OF MEMORY	106.602855231	4999.999488	OUT OF MEMORY	112.569613487	4999.999488	OUT OF MEMORY	211.481828255	4999.999488
ReachSafety-ECA	eca-rers2012	Problem09_label20.yml	False	OUT OF MEMORY	97.943543735	4999.999488	OUT OF MEMORY	111.332550545	4999.999488	OUT OF MEMORY	115.254357004	4999.999488	OUT OF MEMORY	202.489939676	4999.999488
ReachSafety-ECA	eca-rers2012	Problem09_label21.yml	True	OUT OF MEMORY	100.007558049	4999.999488	OUT OF MEMORY	108.02979872	4999.999488	OUT OF MEMORY	108.866552897	4999.999488	OUT OF MEMORY	194.191197262	4999.999488
ReachSafety-ECA	eca-rers2012	Problem09_label22.yml	True	OUT OF MEMORY	97.603006857	4999.999488	OUT OF MEMORY	111.052066147	4999.999488	OUT OF MEMORY	110.980874028	4999.999488	OUT OF MEMORY	199.751927375	4999.999488
ReachSafety-ECA	eca-rers2012	Problem09_label23.yml	True	OUT OF MEMORY	97.932752445	4999.999488	OUT OF MEMORY	107.49684019	4999.999488	OUT OF MEMORY	106.720370928	4999.999488	OUT OF MEMORY	205.54110696	4999.999488
ReachSafety-ECA	eca-rers2012	Problem09_label24.yml	True	OUT OF MEMORY	100.973033744	4999.999488	OUT OF MEMORY	109.407230615	4999.999488	OUT OF MEMORY	110.366121024	4999.999488	OUT OF MEMORY	210.19363323	4999.999488
ReachSafety-ECA	eca-rers2012	Problem09_label25.yml	True	OUT OF MEMORY	100.22900369	4999.999488	OUT OF MEMORY	109.359767912	4999.999488	OUT OF MEMORY	111.491658485	4999.999488	OUT OF MEMORY	209.040860805	4999.999488
ReachSafety-ECA	eca-rers2012	Problem09_label26.yml	True	OUT OF MEMORY	96.676832506	4999.999488	OUT OF MEMORY	108.29541935	4999.999488	OUT OF MEMORY	113.558831333	4999.999488	OUT OF MEMORY	208.493306631	4999.999488
ReachSafety-ECA	eca-rers2012	Problem09_label27.yml	True	OUT OF MEMORY	96.851428879	4999.999488	OUT OF MEMORY	108.764446613	4999.999488	OUT OF MEMORY	110.695963204	4999.999488	OUT OF MEMORY	207.724129105	4999.999488
